,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-03-12,6.775554799034953e-06,9.947947143665426e-05,3.649162996243329e-05,0.0001131938613341,78108.0
2022-03-13,6.985638547297053e-06,0.0001094236777439,3.808807376667072e-05,0.0001108645923281,80123.0
2022-03-14,7.63758050762256e-06,0.0001079317373273,3.307274061514761e-05,0.0001022059000498,70935.0
2022-03-15,8.245216652205385e-06,0.0001197621516253,2.951996558714431e-05,8.488360256220835e-05,65787.0
2022-03-16,7.555932381372624e-06,0.000124986390642,2.8293948283982268e-05,6.670627720826556e-05,59218.0
2022-03-17,7.382386964501466e-06,0.0001254481009835,2.913101177077929e-05,7.448926011405405e-05,51462.0
2022-03-18,7.072370491200285e-06,0.0001131093466644,2.9630977950007964e-05,8.567392318587795e-05,41825.0
2022-03-19,6.798393569157841e-06,0.0001044795811055,3.162802673111866e-05,8.635356966236102e-05,38992.0
2022-03-20,6.444420255576466e-06,0.0001003315760495,3.141867630365789e-05,9.010783536634528e-05,32915.0
2022-03-21,6.752702877345213e-06,0.0001214532980562,2.957746259618513e-05,6.691338684859384e-05,29501.0
2022-03-22,7.133147827541513e-06,0.0001211075360177,2.881424747146085e-05,6.731083132242224e-05,30328.0
2022-03-23,6.665539612962668e-06,0.000128371068412,3.844715713522519e-05,8.079100422313872e-05,29598.0
2022-03-24,7.078571099606534e-06,0.000124994759835,3.302548958645996e-05,6.533380127970489e-05,31706.0
2022-03-25,6.775993750707608e-06,0.0001157155790869,2.987588732043079e-05,6.076620301400367e-05,29700.0
2022-03-26,6.435929019181347e-06,9.91109683015347e-05,6.467547689721134e-05,9.559315553006404e-05,30045.0
2022-03-27,6.455353588942902e-06,0.0001147537423549,6.908923036564022e-05,0.0001009052596947,26062.0
2022-03-28,6.60536724502851e-06,0.0001359798663461,4.82467352652834e-05,6.437109154897052e-05,20512.0
2022-03-29,6.592643608012319e-06,0.0001101178248435,2.904854050744295e-05,5.848335658742988e-05,21793.0
2022-03-30,6.272487555844728e-06,0.0001256597453312,3.351598005944908e-05,6.229894908407917e-05,24777.0
2022-03-31,6.233721678727758e-06,0.0001251616083612,2.72169467643747e-05,6.066675277431577e-05,22440.0
2022-04-01,5.629890759473374e-06,0.000102014186449,2.4285957054343215e-05,5.180804072770832e-05,20497.0
2022-04-02,5.578521301888115e-06,0.0001002786197116,2.3941904154791557e-05,6.74908004443902e-05,22916.0
2022-04-03,5.800320821388836e-06,0.0001081917687614,2.561554536521877e-05,5.55453315522204e-05,21614.0
2022-04-04,6.075513553747079e-06,0.0001126050491504,2.568277286859033e-05,4.5415104201024e-05,17987.0
2022-04-05,5.953929204904632e-06,0.0001251634979357,2.33277842021285e-05,4.570999170187843e-05,20470.0
2022-04-06,6.770573805830082e-06,0.0001206178409179,2.139585067821754e-05,4.425784256734828e-05,23542.0
2022-04-07,6.528960074666432e-06,0.0001122089280947,2.400016059587016e-05,4.7803649314565104e-05,22933.0
2022-04-08,6.472006762593194e-06,0.0001187406013967,2.252643368244334e-05,4.5964217133854166e-05,26711.0
2022-04-09,6.090244608177837e-06,0.0001077016556437,2.588540729803e-05,6.550612792588292e-05,28212.0
2022-04-10,6.177088691586915e-06,0.0001052831431827,2.5016085754202397e-05,4.807690889661724e-05,27615.0
2022-04-11,6.209351702356239e-06,0.0001133154185834,2.2950932884530843e-05,4.6202009515637406e-05,23449.0
2022-04-12,6.3065879130315575e-06,0.0001264404836306,2.093383498737278e-05,4.6223582973816574e-05,23262.0
2022-04-13,6.574897902845526e-06,0.0001172748914457,2.34126940785804e-05,4.377130745841785e-05,24046.0
2022-04-14,6.741745676570475e-06,0.0001271352846111,2.155019266104273e-05,4.316855160976031e-05,26025.0
2022-04-15,6.3278302751797375e-06,0.0001123722848407,2.416410595523034e-05,5.263710455656116e-05,23621.0
2022-04-16,6.1256933744074825e-06,9.943778193767934e-05,2.5552268413835573e-05,6.81568958245466e-05,18717.0
2022-04-17,5.96129456512348e-06,0.0001116301375762,2.609486590994548e-05,5.978660916102517e-05,17011.0
2022-04-18,5.897820993082638e-06,0.0001164506040012,2.582889498486112e-05,5.3575651436313375e-05,19581.0
2022-04-19,6.452472831888006e-06,0.0001258823000494,2.319299617658601e-05,4.546108325799293e-05,24464.0
2022-04-20,6.140878519863748e-06,0.0001293342481976,2.334147242947442e-05,4.781718295526628e-05,21739.0
2022-04-21,6.177717272214279e-06,0.0001168004380533,2.198249060945047e-05,4.183238727780567e-05,19292.0
2022-04-22,6.139392841422765e-06,0.000124699884552,2.472905075589743e-05,5.243357697277752e-05,17069.0
2022-04-23,6.045977067007506e-06,0.0001305893818329,2.539037704709915e-05,6.812942794489453e-05,14434.0
2022-04-24,5.889250041503072e-06,0.0001172945142339,2.445125193477817e-05,5.471249984217548e-05,9320.0
2022-04-25,6.057209521854841e-06,0.0001285380021587,2.218166001354736e-05,5.213672759228968e-05,13168.0
2022-04-26,6.692718778713015e-06,0.0001468938117607,2.162871021228686e-05,4.525336692468504e-05,20727.0
2022-04-27,6.721081134651097e-06,0.0001276395715922,2.52321971840868e-05,5.490398469590644e-05,24102.0
2022-04-28,6.305281300087055e-06,0.0001277074042595,2.756992244344503e-05,4.873621855167245e-05,23374.0
2022-04-29,6.503768726458416e-06,0.0001339471855734,2.820243113121108e-05,5.513181368041414e-05,22748.0
2022-04-30,5.705358261699378e-06,0.0001413410524921,2.663300876160408e-05,8.383860336282336e-05,22822.0
2022-05-01,6.070189172705243e-06,0.0001627314574533,2.9407500733320657e-05,6.504305349810394e-05,19037.0
2022-05-02,6.068770494690791e-06,0.0001502988307556,2.4886767746220797e-05,5.130269029538851e-05,17996.0
2022-05-03,6.027703455835808e-06,0.0001381805728603,2.5852405382118413e-05,5.905779704146114e-05,18744.0
2022-05-04,6.329657526565845e-06,0.0001544212233373,2.235838174086604e-05,4.207727307641911e-05,24403.0
2022-05-05,6.264444356655587e-06,0.0001438175705701,2.5475825129522663e-05,3.746961358452194e-05,24035.0
2022-05-06,6.34024107546049e-06,0.0001334469831241,2.1839816320099647e-05,4.0164322656962174e-05,23788.0
2022-05-07,6.092089002582174e-06,0.0001291739230329,2.498109475448198e-05,6.277428765177784e-05,25690.0
2022-05-08,5.7690689191607685e-06,0.000133670477163,2.7549471473855877e-05,6.278066255714912e-05,23030.0
2022-05-09,6.661228202252912e-06,0.0001530160761706,2.913450322222678e-05,4.182368654613479e-05,16635.0
2022-05-10,6.995573227577225e-06,0.0001586239979403,2.613452807724416e-05,3.6948491720935846e-05,17687.0
2022-05-11,6.087414368156737e-06,0.0001499477420928,2.399606576856684e-05,4.377279947297549e-05,20600.0
2022-05-12,6.755625893194287e-06,0.0001408150276189,2.6381564085113834e-05,4.05493812935424e-05,21461.0
2022-05-13,6.84967334135399e-06,0.0001469275282277,2.615141757949922e-05,4.4980883124672017e-05,20634.0
2022-05-14,5.686333492468788e-06,0.0001522096196768,2.5306975332344285e-05,5.005745646006091e-05,22241.0
2022-05-15,5.718269433935186e-06,0.0001410358995238,2.7270959510924983e-05,4.920300775092087e-05,19143.0
2022-05-16,6.204880818669429e-06,0.0001641715756143,2.4054137333982528e-05,4.128367134121503e-05,18718.0
2022-05-17,6.177284684915098e-06,0.0001514259156447,2.238091541825144e-05,3.880408451265634e-05,19690.0
2022-05-18,7.302183050066927e-06,0.0001520061170586,2.203549564612357e-05,4.170854271356784e-05,20840.0
2022-05-19,6.422975185257581e-06,0.000162679044327,2.2984176898924585e-05,4.300656221735464e-05,21362.0
2022-05-20,6.861318477962892e-06,0.000146461232512,2.220137798667121e-05,4.910892448201179e-05,23031.0
2022-05-21,5.809239932339971e-06,0.0001437979182883,2.4464678153283405e-05,6.148483089886459e-05,22372.0
2022-05-22,5.900418949826516e-06,0.000254928651022,2.618310862039411e-05,5.689683985197718e-05,19530.0
2022-05-23,6.693084650475376e-06,0.0001467859464257,2.2789987290199395e-05,4.083799567117246e-05,17872.0
2022-05-24,6.3884204398751255e-06,0.000134180062741,2.4079674011408136e-05,4.63082922358393e-05,20280.0
2022-05-25,6.477978758146975e-06,0.0001350529219999,2.2354201584838967e-05,4.886895967924292e-05,21010.0
2022-05-26,6.626820340072018e-06,0.0001516985923249,2.448835023343006e-05,4.4224977991163296e-05,21430.0
2022-05-27,6.517107215842609e-06,0.0001416519285227,2.1989852093118502e-05,4.560969726402843e-05,22245.0
2022-05-28,6.059348618563421e-06,0.0001322831097511,2.3161765106452912e-05,7.200220121015128e-05,24585.0
2022-05-29,5.98050237039853e-06,0.0001390697308613,2.3596855884027187e-05,6.150923151049587e-05,20948.0
2022-05-30,6.6312655053692615e-06,0.0001484849981869,2.387767856764966e-05,4.312430970079796e-05,20280.0
2022-05-31,6.928970156100763e-06,0.000154523597928,2.4299174629572683e-05,4.259941638799549e-05,21833.0
2022-06-01,6.556374801917639e-06,0.0001562150135427,2.080675320868781e-05,4.6581567964691175e-05,20745.0
2022-06-02,6.275958734585986e-06,0.0001430061869869,2.1552864349882348e-05,4.547991497802774e-05,21631.0
2022-06-03,6.160990242402022e-06,0.0001492414688003,2.1651208028777377e-05,4.381088576518192e-05,21705.0
2022-06-04,6.008862492687007e-06,0.0001207170868279,2.1576275127146456e-05,5.808748658862442e-05,22516.0
2022-06-05,5.532164263903349e-06,0.0001472577021902,2.3679416927167e-05,6.105178328048494e-05,20198.0
2022-06-06,6.360856911835309e-06,0.000152800836514,2.2331869430900447e-05,5.186611220775734e-05,19849.0
2022-06-07,6.3907376311917965e-06,0.0001469649769813,2.153976436818789e-05,5.128392690171932e-05,21604.0
2022-06-08,6.237088641784446e-06,0.0001460164719252,2.4800997322767983e-05,5.718460837182666e-05,22738.0
2022-06-09,6.19365493222856e-06,0.0001454992700312,2.628448892240788e-05,4.485223304881785e-05,24622.0
2022-06-10,6.064631268637838e-06,0.0001389927784464,2.198203032278753e-05,6.461566158861838e-05,23985.0
2022-06-11,6.528866418010126e-06,0.0001247887190997,2.5783685775441503e-05,6.572670630123987e-05,24158.0
2022-06-12,6.479219788027995e-06,0.0001222692285612,2.709256072054504e-05,8.105525408689123e-05,21017.0
2022-06-13,6.313166336322067e-06,0.000139089056736,2.7114167993136056e-05,7.259231322498444e-05,21191.0
2022-06-14,6.5119803183125895e-06,0.0001341210793424,2.3470975883627723e-05,6.058608555724658e-05,23372.0
2022-06-15,6.7741039553993e-06,0.0001396218062967,2.3879808179602677e-05,5.537530613734586e-05,23667.0
2022-06-16,6.844951844339658e-06,0.0001369366721001,2.585890048495473e-05,8.091652012968789e-05,22166.0
2022-06-17,6.489423608381131e-06,0.0001484231125047,2.568558427382088e-05,5.9146191861484e-05,25388.0
2022-06-18,5.940256835496922e-06,0.0001319816163994,2.6118240335038583e-05,6.949576418423229e-05,25257.0
2022-06-19,6.32387271298615e-06,0.0001367737639603,2.7562578287459115e-05,7.061751248399925e-05,23946.0
2022-06-20,7.717729220671365e-06,0.0001376453068339,2.980279656114971e-05,5.53442775932732e-05,22505.0
2022-06-21,8.414957120167193e-06,0.0001366812835588,2.914421250080431e-05,7.356609811169389e-05,23227.0
2022-06-22,7.709316778959912e-06,0.0001420857746204,3.255910104395848e-05,6.131026287922171e-05,25689.0
2022-06-23,7.498728281349016e-06,0.0001273898944464,2.932677707425226e-05,6.372071590013318e-05,26753.0
2022-06-24,6.865961165077933e-06,0.000126748574255,2.889992215131637e-05,6.728532548246325e-05,25778.0
2022-06-25,5.417446793837921e-06,0.0001284318084933,2.7149831566621857e-05,8.104606258229596e-05,24819.0
2022-06-26,6.428021087689853e-06,0.0001359765473819,2.8160925609394888e-05,7.975560109715966e-05,23247.0
2022-06-27,6.729489337010972e-06,0.0001322637550248,2.568508330074081e-05,6.654703712114725e-05,19607.0
2022-06-28,7.049379373182941e-06,0.0001316988223319,2.7414509710079945e-05,7.230100584584755e-05,20699.0
2022-06-29,6.923727484872183e-06,0.0001406491282847,2.802874798216601e-05,6.471685410406277e-05,22697.0
2022-06-30,7.173836855507032e-06,0.0001434083809007,2.3326211253141367e-05,6.998356592813894e-05,23367.0
2022-07-01,7.157740747696466e-06,0.0001414870072763,2.5788131783522823e-05,8.302088774596227e-05,22993.0
2022-07-02,6.662559217729725e-06,0.0001547129256062,2.8932867675591773e-05,8.385618497674795e-05,25135.0
2022-07-03,6.804555149092212e-06,0.0001657311488586,2.8127547955703937e-05,7.716811536941921e-05,23565.0
2022-07-04,7.886158876707897e-06,0.0001625022857013,2.493814477455682e-05,8.175085249086823e-05,20753.0
2022-07-05,8.48813138388501e-06,0.000143105261277,2.559917034726293e-05,7.78180814077542e-05,20951.0
2022-07-06,6.956124943788274e-06,0.0001644403227704,2.7408608867215454e-05,7.047247606276683e-05,22618.0
2022-07-07,7.4392245603932655e-06,0.0001783478365035,2.56623262538923e-05,7.802901613165094e-05,22472.0
2022-07-08,6.625226783517107e-06,0.0001609176654233,2.6095275940079305e-05,6.739585946189727e-05,22467.0
2022-07-09,6.647807856771387e-06,0.0001636732478787,2.4740273363581947e-05,7.378152221973313e-05,24669.0
2022-07-10,7.224893263604148e-06,0.0001590273581222,2.99007330884839e-05,9.809938601615435e-05,22613.0
2022-07-11,7.407372235526357e-06,0.0001662239066244,3.081443127690551e-05,7.78815103195347e-05,21032.0
2022-07-12,6.665427357485277e-06,0.000155419652095,3.232667822521527e-05,7.40519947465e-05,19779.0
2022-07-13,7.144271370552014e-06,0.0001608775898558,2.5513393860371595e-05,8.350380060235963e-05,21598.0
2022-07-14,7.090648419596823e-06,0.0001783101825541,2.920894651726489e-05,7.516483294741993e-05,24069.0
2022-07-15,7.1227907228857e-06,0.0001715740811967,2.5205418260519427e-05,7.912006317432737e-05,24309.0
2022-07-16,9.142207446799423e-06,0.0001621003494399,2.7518901134665e-05,7.738798358084948e-05,23006.0
2022-07-17,6.988529907581447e-06,0.0001733950755798,2.9640249975542013e-05,0.0001193347402271,24271.0
2022-07-18,7.480038824601053e-06,0.0001996459744816,2.8743292876567547e-05,8.871914492008563e-05,20928.0
2022-07-19,7.256020878002743e-06,0.0001616585260879,2.4743742502353774e-05,5.975284555556945e-05,21051.0
2022-07-20,7.521197441206318e-06,0.000176166746163,2.696704124384888e-05,9.591448999582052e-05,22715.0
2022-07-21,7.751062296643226e-06,0.0001816972374985,2.721756375273102e-05,7.628188570752656e-05,23752.0
2022-07-22,6.939834505406039e-06,0.0001899654457134,2.8840181912538857e-05,7.372682676768726e-05,24040.0
2022-07-23,6.949692639714533e-06,0.000189176753763,2.8989795550904047e-05,9.808503704720089e-05,23248.0
2022-07-24,6.986674397487799e-06,0.0001900210828755,2.7838673286626904e-05,9.333299335748124e-05,22054.0
2022-07-25,7.652728269768003e-06,0.0001771390700479,2.782257865994477e-05,6.674846280924957e-05,20424.0
2022-07-26,7.77690333708612e-06,0.0002029043385076,2.6253468820538337e-05,6.584751117422924e-05,20577.0
2022-07-27,8.686771081802954e-06,0.0002185452283681,2.5896006661844346e-05,7.842025139161751e-05,21826.0
2022-07-28,7.831097955379834e-06,0.0002066918455953,2.8861519685353023e-05,7.444763094690913e-05,22582.0
2022-07-29,7.334268785429204e-06,0.0001836063957694,2.8663535736831267e-05,8.178481562039803e-05,24076.0
2022-07-30,7.048744573058166e-06,0.0001841353995106,2.7185495143606788e-05,8.307548503596454e-05,24700.0
2022-07-31,6.693111455442272e-06,0.0001855182541095,2.922538539565136e-05,8.118249946447683e-05,23768.0
2022-08-01,6.997162518817308e-06,0.0001750053106957,2.758484203013124e-05,8.091782390393436e-05,22925.0
2022-08-02,7.105005592042061e-06,0.0001989083186404,2.5639504708776867e-05,7.078206075573921e-05,21360.0
2022-08-03,6.82581344511091e-06,0.0001847367619239,2.6734760408723783e-05,7.673814322834455e-05,23572.0
2022-08-04,7.556205093795514e-06,0.0001854647473926,2.769998719960705e-05,9.962512916222776e-05,24152.0
2022-08-05,7.101907735325697e-06,0.000175228664193,2.692951241646265e-05,7.301659239116751e-05,23878.0
2022-08-06,6.5116711756232265e-06,0.0001786868154926,2.790123204384342e-05,9.791479357289458e-05,24396.0
2022-08-07,2.5218125784653345e-05,0.0001778277024357,3.03245197077062e-05,0.0001102881753962,23773.0
2022-08-08,7.989453593316193e-06,0.0001989280711966,2.8686452289072507e-05,0.0001035857624194,22085.0
2022-08-09,7.329140075621545e-06,0.0001863106474633,2.750335026646305e-05,7.013781857982085e-05,21221.0
2022-08-10,7.240633364895023e-06,0.0001978192420319,2.801824927186792e-05,7.344395216595396e-05,23682.0
2022-08-11,7.032521504004862e-06,0.0001934986162302,2.783152508032948e-05,9.041915013342562e-05,24742.0
2022-08-12,6.627022356052824e-06,0.0001845000142117,2.8516079918125766e-05,8.528735884108297e-05,25618.0
2022-08-13,6.968382368627479e-06,0.0001802599996778,2.7593871000177156e-05,9.143401222661742e-05,27094.0
2022-08-14,6.909892830006744e-06,0.0001927075825973,3.0514364939417657e-05,0.0001010825754895,23684.0
2022-08-15,7.841452470285907e-06,0.0001909649975199,3.021896571213048e-05,9.631029695983582e-05,21090.0
2022-08-16,8.473727978103134e-06,0.0001763543635782,2.630047840183441e-05,9.378149006596122e-05,24166.0
2022-08-17,7.456554372962958e-06,0.0001795999139436,3.617583817321023e-05,8.953826355778386e-05,25213.0
2022-08-18,7.409651987488712e-06,0.0001756460333375,2.9769930281022645e-05,7.875802989478709e-05,25262.0
2022-08-19,7.232446829454362e-06,0.0001695251147876,2.454484531299505e-05,7.131725868022594e-05,25267.0
2022-08-20,6.53017724936492e-06,0.000171550073921,2.389075584340513e-05,6.537003096295421e-05,28009.0
2022-08-21,6.637647346875917e-06,0.000172176036986,2.4019839508659538e-05,6.784353208504376e-05,27458.0
2022-08-22,6.979897785708093e-06,0.00016543391139,2.460137408750576e-05,6.200572914004207e-05,26468.0
2022-08-23,9.193023017772372e-06,0.0001841562629834,5.9338938872289775e-05,0.0002131408695779,28446.0
2022-08-24,7.720148012906912e-06,0.0001668152100834,4.454374688702173e-05,8.055189296948478e-05,25996.0
2022-08-25,6.696805554876321e-06,0.0001851742798597,3.114392937273129e-05,7.570555904003435e-05,24271.0
2022-08-26,6.916842157565348e-06,0.0001715974726072,3.070927011024667e-05,8.122360859446054e-05,24136.0
2022-08-27,6.349248353141874e-06,0.0001765506813394,3.038975532142376e-05,8.409325245383575e-05,25967.0
2022-08-28,6.56178000214192e-06,0.000181038809107,3.1887211113877026e-05,9.4352653254972e-05,24372.0
2022-08-29,6.126981426951671e-06,0.000153728266686,2.686689963460629e-05,7.14824896493355e-05,23225.0
2022-08-30,6.8208879172989445e-06,0.0001503797047678,2.729204858324351e-05,6.822681884957003e-05,23605.0
2022-08-31,7.040363710709431e-06,0.0001614606719833,2.52218944669372e-05,6.250972099991928e-05,24586.0
2022-09-01,1.0115425392563725e-05,0.0001569412566308,3.45436948371388e-05,7.007308483530273e-05,23688.0
2022-09-02,8.523329942208677e-06,0.000167508004248,2.7847759540337773e-05,5.552015238648884e-05,21438.0
2022-09-03,6.9884255624556e-06,0.0001551705424913,2.6906512141479168e-05,6.987959649797924e-05,24037.0
2022-09-04,6.668100524075476e-06,0.0001504368889767,2.6620413667237023e-05,7.558959887119532e-05,22508.0
2022-09-05,7.169455976138353e-06,0.0001723125622239,2.5833800679089428e-05,5.305916298162944e-05,19032.0
2022-09-06,7.388257025823789e-06,0.0001491167345769,2.6922865626158542e-05,4.398546068742433e-05,20545.0
2022-09-07,7.013478443723329e-06,0.0001442814823262,2.6723376637136797e-05,5.45663531669188e-05,20939.0
2022-09-08,5.593980111244034e-06,0.0001013145395966,2.1071632696083173e-05,4.302654213608578e-05,22735.0
2022-09-09,5.449191797140512e-06,0.0001070717773427,1.8116862587445933e-05,4.550706092946376e-05,23474.0
2022-09-10,5.810740649108845e-06,0.0001232948236544,1.9370200183487987e-05,5.376696082436821e-05,26350.0
2022-09-11,5.925229414821571e-06,0.000105870724648,1.8886154491046927e-05,4.478227641713023e-05,24657.0
2022-09-12,6.855667689147433e-06,0.0001256075641927,2.069760837630539e-05,4.796169679662725e-05,22165.0
2022-09-13,6.172165798633048e-06,0.0001286268768556,2.0908305720576107e-05,3.504751180890863e-05,22989.0
2022-09-14,6.622088917857849e-06,0.000141624163171,2.0780400941465752e-05,4.130267505544743e-05,22997.0
