,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-01-30,4.456267516334282e-07,4.910544378253618e-05,1.5141093421774842e-06,5.400698601135974e-06,
2022-01-31,5.303261636566558e-07,4.608950262082156e-05,1.2543262683605368e-06,4.156326472410624e-06,
2022-02-01,4.828392519065537e-07,4.548961775290819e-05,1.3755833046371371e-06,3.5152844568182457e-06,
2022-02-02,5.640470638417691e-07,4.720276623332295e-05,1.0679993345448718e-06,3.110545683029174e-06,
2022-02-03,5.290707430950846e-07,4.6954596672719945e-05,1.7666767123559723e-06,3.1301089246604694e-06,
2022-02-04,5.122504930810552e-07,5.17651814082024e-05,1.8858641620082216e-06,6.393051179571218e-06,
2022-02-05,4.382582240099208e-07,4.605213383501964e-05,1.3340232198220214e-06,3.868090381799861e-06,
2022-02-06,4.56127330980307e-07,4.262759222308087e-05,9.878928214157962e-07,3.677627358278544e-06,
2022-02-07,7.610869556639254e-07,6.277715221876884e-05,1.5719833883473142e-06,3.956865298260897e-06,
2022-02-08,5.145395593911729e-07,4.839106707368332e-05,1.201220211503047e-06,3.953158117202016e-06,
2022-02-09,6.056008722909046e-07,4.9193765080433504e-05,1.686972654265291e-06,4.315357710789041e-06,
2022-02-10,4.034940001378119e-07,5.927409147664732e-05,1.195595939584514e-06,3.763927708749783e-06,
2022-02-11,5.696298988293515e-07,6.344253501828576e-05,1.19130232008876e-06,2.5423574917827373e-06,
2022-02-12,5.965350112636522e-07,8.677228417569925e-05,7.361698078725632e-07,1.0290775208774102e-05,
2022-02-13,6.825257558858673e-07,8.472981337149576e-05,1.4575304769622733e-06,2.412262980085563e-06,
2022-02-14,5.673074932986313e-07,6.0727233046224594e-05,1.3032636662122315e-06,3.941994859638703e-06,
2022-02-15,4.5629192403004194e-07,5.458669336691538e-05,1.0622533258089378e-06,2.7486329368684827e-06,
2022-02-16,7.079883061695678e-07,6.0073556203451175e-05,1.0168472797994875e-06,2.4593341414295435e-06,
2022-02-17,4.724105408805123e-07,5.568031196074444e-05,1.4885826621192593e-06,5.343631664098056e-06,
2022-02-18,5.989171931437006e-07,6.663401721196718e-05,1.5590416405960258e-06,3.606810090267636e-06,
2022-02-19,5.025826907782221e-07,4.814939960239242e-05,1.015616295384233e-06,5.70694006714215e-06,
2022-02-20,5.430085784065498e-07,4.8054832469104926e-05,1.524745281771022e-06,6.246632674573863e-06,
2022-02-21,5.802849239241136e-07,5.757864352313866e-05,1.1769731539968274e-06,3.381303787705764e-06,
2022-02-22,3.957842453427678e-07,5.5069805271565695e-05,1.2445929437429676e-06,2.9345022042513307e-06,
2022-02-23,6.164115274719698e-07,5.005946203879883e-05,8.634346170920336e-07,3.6171054586573193e-06,
2022-02-24,5.371414218830545e-07,3.1121051243631784e-05,1.116371028989048e-06,2.3539501441205974e-06,30096.0
2022-02-25,5.896845305698357e-07,2.9751667430793352e-05,1.3347005115573383e-06,4.752482776210339e-06,46347.0
2022-02-26,8.306870161023486e-07,3.568084752839522e-05,1.2174105288480033e-06,8.516267490284359e-06,76575.0
2022-02-27,7.959331183313313e-07,4.242378140970205e-05,8.576518612703517e-07,6.696139076694053e-06,98115.0
2022-02-28,7.187422995018432e-07,3.602035981568659e-05,1.4524170456361636e-06,8.35115492993033e-06,99245.0
2022-03-01,7.989347362931658e-07,3.816943909183969e-05,1.439695447412685e-06,1.2782082422322076e-05,97499.0
2022-03-02,5.541203012707418e-07,3.758411050884924e-05,1.4354282231198624e-06,1.2287457700426866e-05,97379.0
2022-03-03,8.17130006618086e-07,4.4838508263986176e-05,1.7675709068434158e-06,1.6722140550318376e-05,98517.0
2022-03-04,6.1173035738635e-07,4.119514598376353e-05,2.5564824772376807e-06,2.642630392408281e-05,105317.0
2022-03-05,6.78762124134447e-07,3.906995981519909e-05,2.7106863193145886e-06,2.3068503073301323e-05,127579.0
2022-03-06,7.141475823501935e-07,4.461749044678022e-05,3.509018967470847e-06,1.6311664434989318e-05,140843.0
2022-03-07,6.460330233845432e-07,4.003455116713649e-05,3.4248957415033164e-06,2.4644260105378852e-05,140558.0
2022-03-08,7.157828660575675e-07,3.804599537040309e-05,3.2178977598901543e-06,1.9706420699624304e-05,126322.0
2022-03-09,7.126316803059178e-07,4.191910422685095e-05,3.6316097528788046e-06,1.1506708212496365e-05,116399.0
2022-03-10,7.479883225933047e-07,3.985307662084052e-05,3.8137952602152505e-06,1.9281328188621296e-05,85825.0
2022-03-11,7.06637213911272e-07,3.987982707799224e-05,3.979118712933687e-06,2.2788335107025417e-05,76065.0
2022-03-12,7.81302160191176e-07,4.700118432794548e-05,3.712626700525822e-06,2.1200188075954215e-05,78108.0
2022-03-13,6.495488209979575e-07,4.717472727314135e-05,4.8136586119015125e-06,2.0313698594292058e-05,80123.0
2022-03-14,7.098123148348105e-07,4.89844038639562e-05,3.2804341457765887e-06,2.175996581707188e-05,70935.0
2022-03-15,8.926324851797519e-07,4.881945293291824e-05,3.4764031330169946e-06,1.9146677269671056e-05,65787.0
2022-03-16,8.032742213284142e-07,4.528315520331527e-05,2.6890942583950087e-06,1.446286541241156e-05,59218.0
2022-03-17,6.833931329167041e-07,4.6217721414981214e-05,2.447482546315473e-06,1.49589087933961e-05,51462.0
2022-03-18,6.250832504848737e-07,7.19907724064293e-05,2.4564541305706084e-06,1.2106097841482756e-05,41825.0
2022-03-19,7.780770133499063e-07,8.26176736235832e-05,3.2431082097338464e-06,1.4218860868099605e-05,38992.0
2022-03-20,6.484951200580092e-07,5.889260066940542e-05,2.721986702805384e-06,1.48598886393622e-05,32915.0
2022-03-21,5.678689805445701e-07,5.708181454933908e-05,2.9637336002250283e-06,1.1297065312100258e-05,29501.0
2022-03-22,5.662569957882481e-07,5.130601682761343e-05,2.4604758643325626e-06,1.0096624698363335e-05,30328.0
2022-03-23,6.187600793083143e-07,4.850711358740566e-05,2.51071128420432e-06,1.2359817810256298e-05,29598.0
2022-03-24,6.043198013395429e-07,4.999790393402738e-05,2.7770077138705027e-06,9.772149764058425e-06,31706.0
2022-03-25,6.684249154469786e-07,5.3798800740799854e-05,3.1863715439598394e-06,1.2881314924627506e-05,29700.0
2022-03-26,6.461776123676052e-07,4.860856407145332e-05,2.749604378254825e-06,1.558584057555392e-05,30045.0
2022-03-27,6.221054147041345e-07,4.594721556444783e-05,2.6792028277104704e-06,1.557380213938618e-05,26062.0
2022-03-28,5.660627958210012e-07,5.1547923190039415e-05,2.7469370774903936e-06,8.659788100758367e-06,20512.0
2022-03-29,5.754489676822898e-07,5.100323360501056e-05,2.499454692140946e-06,9.507146637365449e-06,21793.0
2022-03-30,5.671706765164355e-07,4.90225014548409e-05,1.8735641027021225e-06,7.0156474193782845e-06,24777.0
2022-03-31,6.057579301865017e-07,4.43254007093089e-05,2.13761418171527e-06,8.107538389194272e-06,22440.0
2022-04-01,5.23917278878437e-07,4.574445662197564e-05,2.3553877090712957e-06,8.984053305382946e-06,20497.0
2022-04-02,6.046340335116074e-07,3.671471257187935e-05,2.318980245359392e-06,1.5036810461703516e-05,22916.0
2022-04-03,7.245397299319387e-07,4.321107043557634e-05,2.31536394033442e-06,9.76621214104974e-06,21614.0
2022-04-04,6.69233742483089e-07,5.018539884533634e-05,1.9262079651442746e-06,5.8354603163326924e-06,17987.0
2022-04-05,5.379320020858395e-07,4.288470447202696e-05,2.220284029390403e-06,9.54384442127132e-06,20470.0
2022-04-06,7.884718862485665e-07,5.5640656741433326e-05,1.5744647016822368e-06,5.952809234204738e-06,23542.0
2022-04-07,6.563504836966253e-07,4.955353818748724e-05,1.8438785092242248e-06,7.210606321191384e-06,22933.0
2022-04-08,7.250426819949763e-07,4.5815437525228986e-05,2.019611295667334e-06,1.0245036349112074e-05,26711.0
2022-04-09,6.099083860149067e-07,4.295244600076186e-05,2.285900395721554e-06,9.998303736055814e-06,28212.0
2022-04-10,6.726710128952551e-07,3.6810755576911633e-05,2.2608434308375405e-06,1.2977815898473367e-05,27615.0
2022-04-11,8.189992824103787e-07,6.151773853119429e-05,1.6836591691354671e-06,8.894504505684206e-06,23449.0
2022-04-12,6.724728054907198e-07,5.668979925419567e-05,1.5692973894353003e-06,6.46136106085608e-06,23262.0
2022-04-13,7.236383242159492e-07,5.4588312642263295e-05,1.450343880974007e-06,9.700668139433144e-06,24046.0
2022-04-14,6.667178548072298e-07,5.50467127912876e-05,2.0303007890618995e-06,4.517639121951661e-06,26025.0
2022-04-15,1.0778172446734718e-06,5.611737113223399e-05,1.960882505730302e-06,7.4784957293474865e-06,23621.0
2022-04-16,1.1013961582924629e-06,6.103059632153865e-05,2.241427053845226e-06,9.110080134964153e-06,18717.0
2022-04-17,6.537932050305724e-07,5.0867956330383305e-05,2.6334268349486263e-06,8.879199380350272e-06,17011.0
2022-04-18,5.310065636383681e-07,4.8329302055836456e-05,2.000415556914073e-06,6.728105064095168e-06,19581.0
2022-04-19,6.133371734871066e-07,4.89542277970098e-05,2.0642980890155088e-06,7.962110627106106e-06,24464.0
2022-04-20,7.422565744318796e-07,5.251070735933177e-05,2.0781439969467545e-06,7.720482664652369e-06,21739.0
2022-04-21,5.846144876247977e-07,5.026036548976013e-05,2.418686292683269e-06,5.631282902781532e-06,19292.0
2022-04-22,6.644364546994335e-07,5.867413922749046e-05,1.821131644814152e-06,6.016967849335125e-06,17069.0
2022-04-23,5.12370937881992e-07,4.7095532384430136e-05,2.1580134542023183e-06,1.4224825614868087e-05,14434.0
2022-04-24,5.049111068611208e-07,4.7292398952590426e-05,2.2395751458454287e-06,9.82019227936483e-06,9320.0
2022-04-25,5.112432074489231e-07,5.4488935697721295e-05,2.11399798471653e-06,1.1152241196211694e-05,13168.0
2022-04-26,5.788525711386888e-07,5.831199485596479e-05,2.165921615052704e-06,1.2117021744861025e-05,20727.0
2022-04-27,5.850070620102503e-07,4.933966632978043e-05,2.188666422411494e-06,7.84342638512949e-06,24102.0
2022-04-28,5.294847837721809e-07,5.729339026712132e-05,1.8905089675505163e-06,8.20820522975536e-06,23374.0
2022-04-29,4.788890015975691e-07,6.303396968162539e-05,2.279327968384973e-06,8.255030925409604e-06,22748.0
2022-04-30,5.027356916129605e-07,5.845179039980529e-05,2.4410555226094025e-06,1.0581571298220424e-05,22822.0
2022-05-01,5.66264997029747e-07,5.339182199166548e-05,2.346910578475409e-06,1.0006623615092912e-05,19037.0
2022-05-02,5.163110183767618e-07,5.785312136227998e-05,2.2008706170127237e-06,7.665919239540812e-06,17996.0
2022-05-03,4.1840891667406907e-07,5.78089951772175e-05,1.9221119243210715e-06,7.988494285801507e-06,18744.0
2022-05-04,6.028245263396043e-07,6.1007654840386784e-05,2.406851292217874e-06,5.930353923522156e-06,24403.0
2022-05-05,5.316360132946749e-07,5.802649680817542e-05,1.8822902643468973e-06,5.188100342472268e-06,24035.0
2022-05-06,5.626908571512804e-07,6.396251949744786e-05,2.0128862967833777e-06,9.222918536043166e-06,23788.0
2022-05-07,5.739579401542552e-07,4.9095071558312e-05,2.703581683385496e-06,8.796396995790524e-06,25690.0
2022-05-08,4.850102188674982e-07,5.389938595283081e-05,1.6543187527192864e-06,1.3554915779384472e-05,23030.0
2022-05-09,6.013314715320492e-07,6.45110030052932e-05,2.1866276202728346e-06,4.073735702545596e-06,16635.0
2022-05-10,5.570142946095972e-07,6.11225247402624e-05,2.9401344086899684e-06,8.32642066950667e-06,17687.0
2022-05-11,4.376864329268967e-07,5.729346563548375e-05,2.0594802870291435e-06,9.028139891301196e-06,20600.0
2022-05-12,6.958972491986087e-07,5.411545913593832e-05,2.7447159696874858e-06,5.14006241749129e-06,21461.0
2022-05-13,5.142944103475089e-07,6.191285780664923e-05,1.7769552970685366e-06,1.0097749272885554e-05,20634.0
2022-05-14,4.50357612603528e-07,4.741192331815236e-05,2.031444278378657e-06,6.57689208964304e-06,22241.0
2022-05-15,4.567848364386095e-07,6.620052426628625e-05,1.76251794723957e-06,5.145412575259699e-06,19143.0
2022-05-16,5.305130658917091e-07,5.7467146174426266e-05,1.7888867074409318e-06,7.577382714526809e-06,18718.0
2022-05-17,5.539172063230899e-07,4.798906806214936e-05,2.6844161556573263e-06,7.655227556918597e-06,19690.0
2022-05-18,6.844407727999433e-07,5.6260076528548425e-05,2.59622923665668e-06,9.045226130653266e-06,20840.0
2022-05-19,5.524656977529248e-07,5.6059351425381566e-05,2.314953068956433e-06,5.574924731879305e-06,21362.0
2022-05-20,6.359046003753385e-07,5.618348919316188e-05,2.0086961035559665e-06,7.395922361748763e-06,23031.0
2022-05-21,4.829534385555795e-07,5.927000025257918e-05,1.9717800302646327e-06,1.031358453787406e-05,22372.0
2022-05-22,3.8025871581068797e-07,5.3566669746750174e-05,2.386308633757438e-06,1.0078868773778816e-05,19530.0
2022-05-23,6.169722023642273e-07,6.019480771599671e-05,2.9107676074565267e-06,6.8063326118620764e-06,17872.0
2022-05-24,4.800042680234042e-07,6.112167916928591e-05,2.81494780696743e-06,9.636407632891414e-06,20280.0
2022-05-25,4.571676087640342e-07,5.893476617240989e-05,2.464242694391697e-06,5.7980121653339065e-06,21010.0
2022-05-26,5.569862231562847e-07,6.683224696833925e-05,2.0900441166512144e-06,6.633746698674494e-06,21430.0
2022-05-27,5.006093633029207e-07,6.56847512543025e-05,2.5660767434433264e-06,5.460315869637207e-06,22245.0
2022-05-28,5.61219789219353e-07,5.077964535609475e-05,1.8276354863968915e-06,8.571690620256105e-06,24585.0
2022-05-29,4.649153786175536e-07,5.567782761595282e-05,2.988703396209629e-06,9.492165356558004e-06,20948.0
2022-05-30,5.2156020828747e-07,6.717511699316339e-05,2.8215868322185712e-06,7.135677144736352e-06,20280.0
2022-05-31,4.7682311675584914e-07,6.462731251302692e-05,1.7408363913723712e-06,5.496698888773611e-06,21833.0
2022-06-01,5.382098717992092e-07,6.245516336111791e-05,3.618565775423968e-06,1.1281473491448645e-05,20745.0
2022-06-02,5.991898367532589e-07,5.271838249095266e-05,2.2105501897315227e-06,1.0187500955078214e-05,21631.0
2022-06-03,5.460257231080079e-07,7.165623303352343e-05,2.172612570361744e-06,7.026274132151817e-06,21705.0
2022-06-04,4.725069912647053e-07,5.405695963615414e-05,1.727637688116709e-06,9.2744726486039e-06,22516.0
2022-06-05,4.347883590642602e-07,4.8188535086032015e-05,2.282353438763084e-06,9.684075968628646e-06,20198.0
2022-06-06,6.12433102401142e-07,5.130950598812946e-05,2.545044509781592e-06,8.390106386548982e-06,19849.0
2022-06-07,5.051098471388705e-07,6.439711652098576e-05,1.431091670118105e-06,1.272159427019394e-05,21604.0
2022-06-08,6.192538008628843e-07,5.702418430216367e-05,1.6508984602145103e-06,8.639401264808346e-06,22738.0
2022-06-09,6.067804178888648e-07,5.259551367760569e-05,2.295588552175361e-06,1.227089394731809e-05,24622.0
2022-06-10,4.977747050312683e-07,5.064449513509299e-05,2.4116975713849632e-06,6.238753532694188e-06,23985.0
2022-06-11,5.421578024807846e-07,5.391512607260304e-05,2.4807647197191357e-06,1.0783287752547167e-05,24158.0
2022-06-12,4.924042904137805e-07,5.533855604181111e-05,2.176410695002233e-06,1.3746212681402609e-05,21017.0
2022-06-13,6.622803922299716e-07,6.36121585277888e-05,2.729373201958067e-06,1.209871887083074e-05,21191.0
2022-06-14,5.378097991724094e-07,5.2448724834609634e-05,2.55038950546506e-06,1.2521124348497629e-05,23372.0
2022-06-15,5.978503151404677e-07,6.240545573456214e-05,2.5989065684425623e-06,1.1746277059437002e-05,23667.0
2022-06-16,5.099259427662429e-07,5.21048343525594e-05,2.3543178053466247e-06,1.2350416230320784e-05,22166.0
2022-06-17,4.931593225119184e-07,6.468493792007183e-05,2.285745810189189e-06,9.200518734008622e-06,25388.0
2022-06-18,5.508738951001782e-07,4.7382025792710674e-05,2.1864584755359546e-06,8.319915430506683e-06,25257.0
2022-06-19,4.5881622695176724e-07,5.058567350494248e-05,1.87245776409369e-06,9.886451747759897e-06,23946.0
2022-06-20,4.222333527383657e-07,5.622337400837116e-05,1.9991938065864403e-06,5.960152971583268e-06,22505.0
2022-06-21,5.737470763750359e-07,5.48504066342308e-05,2.202333438347933e-06,1.2740497438338049e-05,23227.0
2022-06-22,4.973752760619297e-07,5.632515589657556e-05,2.4733103967632857e-06,1.3346451783231936e-05,25689.0
2022-06-23,6.520633288129579e-07,5.685857854220608e-05,2.390382072962168e-06,8.017838424520069e-06,26753.0
2022-06-24,4.586480404193676e-07,6.125592655502671e-05,2.31199377210531e-06,1.3273975775451931e-05,25778.0
2022-06-25,5.157299812162469e-07,6.106889966771034e-05,2.702698165003081e-06,1.3683101474933083e-05,24819.0
2022-06-26,3.635274733557136e-07,4.685778513926104e-05,2.204907636999325e-06,1.0898280895264053e-05,23247.0
2022-06-27,6.050446428489813e-07,6.037069554506461e-05,1.8941801844204133e-06,9.307277919041571e-06,19607.0
2022-06-28,6.017762879546413e-07,6.696550288063272e-05,1.8973318867145723e-06,1.5322067464020674e-05,20699.0
2022-06-29,6.96496742356434e-07,6.169678196747944e-05,1.6903733004672349e-06,1.1108116749204804e-05,22697.0
2022-06-30,5.150684935066498e-07,6.341762127098045e-05,2.2350899284368906e-06,7.722324516208435e-06,23367.0
2022-07-01,5.331738328870802e-07,7.215484535664164e-05,2.508893203819605e-06,1.3922757572304232e-05,22993.0
2022-07-02,5.458028737688193e-07,0.0001008336425621,2.1523735609882293e-06,1.7770847147390297e-05,25135.0
2022-07-03,5.834982816436263e-07,6.214918082200578e-05,1.7260977824978706e-06,1.0289082049255893e-05,23565.0
2022-07-04,5.835147926443171e-07,6.828378873914969e-05,2.5487097646952723e-06,1.855694197645475e-05,20753.0
2022-07-05,5.476213796054846e-07,6.451864321982634e-05,2.4361144948253334e-06,1.5061564143436296e-05,20951.0
2022-07-06,4.738748355022861e-07,6.360585073660082e-05,2.4916917152014053e-06,1.1827548430114712e-05,22618.0
2022-07-07,4.805136239831234e-07,5.53781743739924e-05,2.530645424112646e-06,1.1631654578631196e-05,22472.0
2022-07-08,2.065978298849417e-06,5.8638060279925965e-05,2.4087947021611664e-06,1.3681866206550574e-05,22467.0
2022-07-09,6.76125167685281e-07,6.370718550973288e-05,1.8904527819348333e-06,9.62367681126954e-06,24669.0
2022-07-10,4.944469726124372e-07,5.583318599575918e-05,1.9177171745231823e-06,1.281700520814077e-05,22613.0
2022-07-11,6.180063792272283e-07,6.076318883306205e-05,2.6557431265267107e-06,1.4074971744494222e-05,21032.0
2022-07-12,5.054352498567034e-07,6.107545433765656e-05,2.9352310737180936e-06,1.3972074480471698e-05,19779.0
2022-07-13,5.870133801281591e-07,6.24767339246062e-05,2.725114824095418e-06,1.0379003464700066e-05,21598.0
2022-07-14,5.668919421758881e-07,6.25649763347977e-05,2.626417534249977e-06,1.05937012878914e-05,24069.0
2022-07-15,6.421441764238387e-07,7.537557428701676e-05,2.8311858264546e-06,9.129238058576234e-06,24309.0
2022-07-16,5.466192793303094e-07,6.542900078302157e-05,2.7114211412096397e-06,1.451024692140928e-05,23006.0
2022-07-17,5.901613955977043e-07,8.440629851329613e-05,2.7919203202768607e-06,1.5460371203512597e-05,24271.0
2022-07-18,4.06429855209537e-07,6.604829230972713e-05,2.82784417788333e-06,1.870295487504508e-05,20928.0
2022-07-19,4.771328865187908e-07,6.83137642500687e-05,2.5717905592997623e-06,1.3432810241174527e-05,21051.0
2022-07-20,5.201068585320064e-07,7.223721852714685e-05,2.2013911219468474e-06,1.4412021812843497e-05,22715.0
2022-07-21,5.555520568121578e-07,7.154650428412575e-05,2.4315402776215035e-06,9.655934899686909e-06,23752.0
2022-07-22,4.821833065444456e-07,6.156592434733125e-05,2.4731552954044388e-06,1.1380651111790651e-05,24040.0
2022-07-23,4.897285011970523e-07,6.793912982970309e-05,3.3260247020159035e-06,9.11172475301866e-06,23248.0
2022-07-24,4.819816653927315e-07,6.435963113485979e-05,2.822002497548481e-06,1.2508545501518103e-05,22054.0
2022-07-25,6.454616456860554e-07,7.740530792013426e-05,2.595247392148484e-06,1.6687115702312394e-05,20424.0
2022-07-26,6.282178183161488e-07,6.112936748362814e-05,2.552949798223612e-06,9.807076132332016e-06,20577.0
2022-07-27,6.255539951655856e-07,7.212658832575365e-05,2.3190453727024783e-06,1.8237267765492445e-05,21826.0
2022-07-28,5.285880071980716e-07,6.752619167875082e-05,2.086374917013472e-06,1.0635375849558449e-05,22582.0
2022-07-29,5.264697890530865e-07,7.252716688113819e-05,2.950071828269143e-06,1.2041936042267196e-05,24076.0
2022-07-30,4.687258899120377e-07,7.135046757753164e-05,2.482153904416272e-06,9.173979942621852e-06,24700.0
2022-07-31,5.752213651086054e-07,6.861447192433584e-05,2.047188832062535e-06,8.037871234106617e-06,23768.0
2022-08-01,5.526313046453525e-07,6.635421483702257e-05,2.387502971982065e-06,8.990869322659374e-06,22925.0
2022-08-02,5.498694151062412e-07,7.185947394333395e-05,2.400294057842941e-06,1.0233550952636996e-05,21360.0
2022-08-03,4.992342519725132e-07,5.769860509404451e-05,2.227896700726982e-06,3.885475606498458e-06,23572.0
2022-08-04,4.50457580109376e-07,6.715102922836904e-05,2.091309574899108e-06,1.351697732351834e-05,24152.0
2022-08-05,6.031998510475019e-07,6.148080282872001e-05,2.214467981383126e-06,1.057481682906564e-05,23878.0
2022-08-06,6.503000508278855e-07,8.430997632399694e-05,2.725982441065162e-06,8.655451365559743e-06,24396.0
2022-08-07,5.216419037549496e-07,6.399485960929043e-05,3.194032435136341e-06,1.2835261791802546e-05,23773.0
2022-08-08,5.288042655401687e-07,6.505926262907905e-05,3.0016287825652024e-06,8.475198743410532e-06,22085.0
2022-08-09,5.355585670908724e-07,6.265460105468027e-05,2.5711347274597188e-06,1.831624561638634e-05,21221.0
2022-08-10,5.162425982283471e-07,6.610925826259784e-05,2.2305030844922784e-06,1.239366692800473e-05,23682.0
2022-08-11,5.371754172377997e-07,5.787984924081497e-05,1.934389686434248e-06,1.1474511438251982e-05,24742.0
2022-08-12,4.714703404904602e-07,5.516499969137874e-05,2.954013803673249e-06,1.1435176604391011e-05,25618.0
2022-08-13,5.32036642669882e-07,6.959099183272388e-05,3.128374909903805e-06,1.12376998267351e-05,27094.0
2022-08-14,5.703920968165945e-07,7.929187821786973e-05,2.6435712199990545e-06,1.1808712089901142e-05,23684.0
2022-08-15,4.24312016959768e-07,7.033400336921685e-05,2.8924954585918343e-06,1.4353938489206302e-05,21090.0
2022-08-16,5.087657060516009e-07,6.859085431534792e-05,1.5857641389341336e-06,1.1253778807915343e-05,24166.0
2022-08-17,5.106636192743059e-07,6.539521932514029e-05,2.173655512553404e-06,1.7145624936596906e-05,25213.0
2022-08-18,5.226725468353034e-07,6.095765736580596e-05,2.552830433069224e-06,1.1251147127826728e-05,25262.0
2022-08-19,5.213370347438086e-07,5.92144062920082e-05,1.977546778772113e-06,8.191847280836764e-06,25267.0
2022-08-20,6.269676601824332e-07,6.22834953064827e-05,1.8760369171904671e-06,1.5122917610832692e-05,28009.0
2022-08-21,4.907687502311214e-07,6.584747674046316e-05,2.892633111561133e-06,1.5547476102822526e-05,27458.0
2022-08-22,4.931903824632066e-07,6.651307444880955e-05,2.6236395858390997e-06,1.3726459122604734e-05,26468.0
2022-08-23,6.495771996647768e-07,7.769092344614556e-05,2.4580531312793177e-06,9.187106447327564e-06,28446.0
2022-08-24,6.048241308376988e-07,7.809762039164812e-05,2.6202204051189253e-06,9.000211504970366e-06,25996.0
2022-08-25,5.93442665600295e-07,6.889817800186275e-05,2.3747246146707608e-06,1.437447323544956e-05,24271.0
2022-08-26,6.19222059820136e-07,6.990391706599279e-05,2.398547345358575e-06,1.353726809907676e-05,24136.0
2022-08-27,7.292465439991012e-07,9.516795899108011e-05,3.2363116056581144e-06,2.142503247231484e-05,25967.0
2022-08-28,5.485334634097268e-07,8.153763417922898e-05,2.9882439833882384e-06,1.7508739779273155e-05,24372.0
2022-08-29,5.554795704052981e-07,7.20353875820491e-05,3.334131844987216e-06,1.143719834389368e-05,23225.0
2022-08-30,6.149980909040032e-07,7.255860622412508e-05,2.702183028043912e-06,1.3064709992470856e-05,23605.0
2022-08-31,4.556302588138026e-07,6.621889129893777e-05,1.9401457282259386e-06,1.2797265716518908e-05,24586.0
2022-09-01,6.87973205725045e-07,6.707714240461285e-05,2.5876965216881624e-06,8.817143124971866e-06,23688.0
2022-09-02,6.24630728613006e-07,9.114144333156154e-05,2.343429975343992e-06,3.674127731458821e-06,21438.0
2022-09-03,4.793041414543951e-07,7.498511620931616e-05,1.8012727793458855e-06,1.292293907839342e-05,24037.0
