,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-03-23,7.937198258713549e-07,4.0315938733595736e-05,4.476930964605293e-06,1.1153981926328851e-05,29598.0
2022-03-24,6.592579650976832e-07,3.974192363986792e-05,4.240162315802273e-06,1.6473052459412773e-05,31706.0
2022-03-25,7.121128184173695e-07,4.114025939002342e-05,3.917190705418518e-06,1.4841515021853433e-05,29700.0
2022-03-26,7.452581795973047e-07,6.161293316069929e-05,4.3635026002739626e-06,1.974206472903497e-05,30045.0
2022-03-27,6.867397435045641e-07,4.869033291157904e-05,5.044881920263333e-06,2.076506951918157e-05,26062.0
2022-03-28,5.972938466249185e-07,3.55502918551996e-05,4.061960146501752e-06,1.039174572091004e-05,20512.0
2022-03-29,7.714352102987218e-07,4.743915222056404e-05,4.755060146024239e-06,1.325238622178214e-05,21793.0
2022-03-30,7.478250401475965e-07,3.952201667677096e-05,3.598432641697728e-06,1.6556927909732753e-05,24777.0
2022-03-31,8.764157287804705e-07,4.342864404755988e-05,3.492440071534807e-06,1.00645304141722e-05,22440.0
2022-04-01,8.213957338348376e-07,3.805291081828062e-05,4.9335823635952805e-06,1.5871827506176535e-05,20497.0
2022-04-02,6.090474206175316e-07,3.696447252134792e-05,4.355922352769668e-06,1.538650372825476e-05,22916.0
2022-04-03,7.285427118652644e-07,4.047619255990696e-05,4.6893446892849e-06,1.1292182788088762e-05,21614.0
2022-04-04,7.458327852974185e-07,3.919954039163087e-05,4.2901904678213385e-06,8.626332641535285e-06,17987.0
2022-04-05,7.742960636084053e-07,3.827210544451243e-05,4.026115039961264e-06,8.790383019592006e-06,20470.0
2022-04-06,7.24194286826129e-07,4.150969629916455e-05,2.952121315654194e-06,1.1129165090034946e-05,23542.0
2022-04-07,7.686209611710481e-07,3.515447342620168e-05,3.360617282940927e-06,1.1216498721853265e-05,22933.0
2022-04-08,7.695238281296375e-07,3.8089165516536526e-05,3.728513161232001e-06,1.2460179343514683e-05,26711.0
2022-04-09,6.364261419285984e-07,3.718271444842072e-05,3.5415358243573376e-06,9.998303736055814e-06,28212.0
2022-04-10,6.480610977893312e-07,3.70298672172504e-05,3.494030756748926e-06,1.0913163369170783e-05,27615.0
2022-04-11,7.981064435733793e-07,3.862444290316149e-05,4.017151701796904e-06,1.556538288494736e-05,23449.0
2022-04-12,7.629979908452397e-07,3.890476419405585e-05,4.737501553012228e-06,9.940555478240124e-06,23262.0
2022-04-13,7.147593263728087e-07,3.899165188733092e-05,3.4038682920818533e-06,8.75426149168357e-06,24046.0
2022-04-14,6.140822346908696e-07,3.393290514531427e-05,3.741554311271215e-06,1.5560756975611273e-05,26025.0
2022-04-15,7.084040761361931e-07,3.2597590584165326e-05,4.977624822238459e-06,8.341399082733735e-06,23621.0
2022-04-16,6.933091354988411e-07,3.1041423991127414e-05,3.4582017402183483e-06,1.1134542387178406e-05,18717.0
2022-04-17,5.279075568569839e-07,3.876208113962847e-05,3.291783543685783e-06,1.3022825757847066e-05,17011.0
2022-04-18,7.134133984759755e-07,4.786902298863801e-05,2.9417875836971665e-06,9.469184905022827e-06,19581.0
2022-04-19,7.210855958564631e-07,3.79645031895178e-05,3.035732483846336e-06,9.50316429686858e-06,24464.0
2022-04-20,7.077330128303968e-07,3.9101051780695736e-05,3.343101212479562e-06,8.965721804112428e-06,21739.0
2022-04-21,6.456936131975376e-07,4.780548902625e-05,3.153477065144009e-06,6.167595560189297e-06,19292.0
2022-04-22,6.644364546994335e-07,4.646769891538842e-05,3.833961357503478e-06,1.0028279748891876e-05,17069.0
2022-04-23,6.282113238379206e-07,5.0985428864560056e-05,3.0684253801939213e-06,1.235313803396439e-05,14434.0
2022-04-24,7.573666602916811e-07,3.3830453706184737e-05,2.853157377583902e-06,1.6834615336053994e-05,9320.0
2022-04-25,6.625711968538044e-07,4.356574579095199e-05,3.737793538194444e-06,8.642986927064064e-06,13168.0
2022-04-26,1.343613997241628e-06,4.415987026170817e-05,6.375741092197395e-06,1.4342597167386516e-05,20727.0
2022-04-27,8.926774427711967e-07,4.035662925343454e-05,3.751999581276847e-06,1.0457901846839322e-05,24102.0
2022-04-28,6.971549653000382e-07,4.25691347531792e-05,4.06459428023361e-06,1.0003750123764343e-05,23374.0
2022-04-29,7.114922309449599e-07,4.3898657456846254e-05,3.878259528296819e-06,1.1203256255913034e-05,22748.0
2022-04-30,5.580827402309011e-07,3.830738805862946e-05,4.590641729086339e-06,1.4244422901450573e-05,22822.0
2022-05-01,7.936289731098727e-07,4.14638617594849e-05,4.1604323891154985e-06,1.3085584727429197e-05,19037.0
2022-05-02,7.236818372330023e-07,4.488090085063472e-05,3.487533439266315e-06,1.1793721906985864e-05,17996.0
2022-05-03,7.234987517489111e-07,3.902716973989367e-05,3.491836662516613e-06,8.844404387851669e-06,18744.0
2022-05-04,7.269354582330523e-07,3.9732468048473614e-05,3.0085641152723425e-06,1.0166321011752267e-05,24403.0
2022-05-05,7.487207187233339e-07,4.495217221089032e-05,3.472501004915828e-06,6.629239326492343e-06,24035.0
2022-05-06,6.69026137242861e-07,4.6016201077300624e-05,3.58964722926369e-06,8.032864531392435e-06,23788.0
2022-05-07,5.378031092783967e-07,3.667162357251963e-05,3.388489043176488e-06,6.397379633302199e-06,25690.0
2022-05-08,6.679526698438353e-07,4.933379090741455e-05,4.422770542984215e-06,8.917707749595048e-06,23030.0
2022-05-09,6.60617672950702e-07,4.8706525654330506e-05,4.927611538643008e-06,6.517977124072954e-06,16635.0
2022-05-10,7.23679989059713e-07,4.212299295353024e-05,4.306257467273186e-06,1.0408025836883335e-05,17687.0
2022-05-11,6.967253422101621e-07,3.864324895726639e-05,3.713305366007092e-06,5.4715999341219366e-06,20600.0
2022-05-12,7.275289423440001e-07,3.961768361145617e-05,4.520708655955859e-06,7.710093626236935e-06,21461.0
2022-05-13,6.826916951515604e-07,5.1286024004015406e-05,3.4868556772665626e-06,5.81385564196441e-06,20634.0
2022-05-14,6.232221507745791e-07,4.900195733187089e-05,2.720069457490066e-06,8.403806558988328e-06,22241.0
2022-05-15,8.12061931446417e-07,3.951098483877163e-05,3.6852647987736474e-06,6.431765719074624e-06,19143.0
2022-05-16,8.14868069209665e-07,5.349410890804618e-05,3.354162576451747e-06,5.225781182432282e-06,18718.0
2022-05-17,7.311707123464787e-07,4.7848337657275024e-05,4.366219048358302e-06,6.599334100791894e-06,19690.0
2022-05-18,6.62218669786958e-07,4.661125073869184e-05,3.147927949446224e-06,8.793969849246232e-06,20840.0
2022-05-19,7.590788855304414e-07,4.460308069812376e-05,3.4062880871787515e-06,5.840397338159271e-06,21362.0
2022-05-20,6.312965960247926e-07,4.786000931269345e-05,3.453547686815521e-06,5.3250641004591095e-06,23031.0
2022-05-21,6.899334836508279e-07,3.917847474323031e-05,3.5419011654753585e-06,7.53685023921566e-06,22372.0
2022-05-22,9.955087728526997e-07,4.6505608734678566e-05,3.5794629506361567e-06,1.1704492769549591e-05,19530.0
2022-05-23,7.02071816483431e-07,4.287657997403942e-05,2.4146140380037096e-06,6.554246218830148e-06,17872.0
2022-05-24,8.814623830975242e-07,3.883024323695811e-05,2.8488628407863145e-06,5.085881806248247e-06,20280.0
2022-05-25,8.021997663217958e-07,4.033126166979376e-05,2.8162773650190824e-06,6.626299617524464e-06,21010.0
2022-05-26,8.025864475401583e-07,4.364554904054808e-05,3.274402449420236e-06,8.56858948578789e-06,21430.0
2022-05-27,6.292062639678911e-07,5.3407227655367457e-05,3.4214356579244357e-06,8.993461432343636e-06,22245.0
2022-05-28,5.201549265935467e-07,3.897373341056012e-05,3.3389494463020133e-06,1.3286120461396962e-05,24585.0
2022-05-29,6.931465644843526e-07,3.358147001948724e-05,3.440484142148294e-06,1.4807777956230486e-05,20948.0
2022-05-30,6.416018435282369e-07,4.282413708314166e-05,3.5975232110786787e-06,7.756170809496035e-06,20280.0
2022-05-31,6.529469706926943e-07,5.038480051371056e-05,3.264068233823196e-06,5.840242569321962e-06,21833.0
2022-06-01,6.316181966569231e-07,4.225361669369459e-05,3.053164873013973e-06,9.461880992827894e-06,20745.0
2022-06-02,7.500969067503759e-07,5.3930299329825134e-05,3.131612768786324e-06,1.0915179594726658e-05,21631.0
2022-06-03,7.007330113219435e-07,6.437202967550568e-05,3.2963776929626456e-06,1.239930729203262e-05,21705.0
2022-06-04,9.138106906534396e-07,4.874237090788056e-05,2.9561800441108133e-06,6.8338219516028725e-06,22516.0
2022-06-05,7.16365582077305e-07,4.374657514793409e-05,3.3878683856639533e-06,1.2631403437341712e-05,20198.0
2022-06-06,7.222486931765192e-07,4.989990417526876e-05,2.437507417818989e-06,8.771474858664844e-06,19849.0
2022-06-07,6.939770073734047e-07,4.98605213695217e-05,2.6787100491954272e-06,1.272159427019394e-05,21604.0
2022-06-08,7.484506370141335e-07,5.198416801283102e-05,3.639480696381989e-06,8.228001204579376e-06,22738.0
2022-06-09,6.742004643209608e-07,4.929892877473581e-05,2.792966071813356e-06,1.1424625399227188e-05,24622.0
2022-06-10,7.078447640352898e-07,5.1443304206624425e-05,3.321026163874376e-06,1.1586256560717775e-05,23985.0
2022-06-11,6.524271860361983e-07,6.367424384835611e-05,3.5381398461567997e-06,1.4377717003396222e-05,24158.0
2022-06-12,6.319188393643517e-07,3.864038825862122e-05,3.152043075520476e-06,1.4220220015244075e-05,21017.0
2022-06-13,6.966845684497104e-07,3.773844910412638e-05,3.16032686542513e-06,1.5019099287927814e-05,21191.0
2022-06-14,7.170797322298791e-07,5.121825621678888e-05,4.32457350926684e-06,9.693773689159451e-06,23372.0
2022-06-15,7.128215295905577e-07,5.009077913627521e-05,3.389878132751168e-06,8.80970779457775e-06,23667.0
2022-06-16,7.625919504432101e-07,3.5167174700763225e-05,2.701676170069897e-06,9.369281278174388e-06,22166.0
2022-06-17,7.420434665833538e-07,4.86738146725293e-05,2.247004355779202e-06,1.0076758613438016e-05,25388.0
2022-06-18,5.692363582701842e-07,3.721756481407637e-05,3.2200570276074966e-06,1.5171610490923951e-05,25257.0
2022-06-19,6.276259708302476e-07,4.206308720791413e-05,3.2580765095230204e-06,1.6477419579599826e-05,23946.0
2022-06-20,8.096433361787219e-07,4.398823562312977e-05,3.51710021529096e-06,1.106885551865464e-05,22505.0
2022-06-21,7.961296641172979e-07,4.462154701865803e-05,3.92749463172048e-06,7.808691978336223e-06,23227.0
2022-06-22,7.234549469991706e-07,4.630118747430364e-05,4.097573940906339e-06,1.1678145310327944e-05,25689.0
2022-06-23,7.347192437329103e-07,4.435302607691149e-05,3.639089126002105e-06,1.0549787400684302e-05,26753.0
2022-06-24,6.78799099820664e-07,4.78396429291419e-05,3.545057117228141e-06,1.3273975775451931e-05,25778.0
2022-06-25,5.020380348122757e-07,4.5248822595016576e-05,3.808347414322523e-06,1.263055520763054e-05,24819.0
2022-06-26,5.217688441105537e-07,3.8257305588384014e-05,3.249337570314795e-06,1.3375162916914974e-05,23247.0
2022-06-27,5.615162512771121e-07,5.014662613823916e-05,3.0685718987610698e-06,1.3030189086658204e-05,19607.0
2022-06-28,8.506311438757336e-07,4.5919201975291e-05,4.336758598204737e-06,2.298310119603101e-05,20699.0
2022-06-29,7.194078194076324e-07,4.183660413098211e-05,3.6166126428601295e-06,1.980142550945204e-05,22697.0
2022-06-30,6.310749109631025e-07,4.735182388233207e-05,3.2916778946070573e-06,1.206613205657568e-05,23367.0
2022-07-01,8.540218031200134e-07,4.286950469844479e-05,2.5911519973874605e-06,1.495407294803047e-05,22993.0
2022-07-02,5.787392540824549e-07,4.661655837043376e-05,3.725261932479627e-06,2.4434914827661657e-05,25135.0
2022-07-03,5.922726918939063e-07,4.3208478095299255e-05,3.138359604541583e-06,1.2346898459107072e-05,23565.0
2022-07-04,6.488336127164421e-07,4.694510475816541e-05,3.2937172343754287e-06,1.5046169170098448e-05,20753.0
2022-07-05,9.022286663992e-07,4.737835203861934e-05,2.5159871012130494e-06,1.2049251314749037e-05,20951.0
2022-07-06,8.315162207870302e-07,5.225362540828362e-05,3.255274660182481e-06,1.4291621019721944e-05,22618.0
2022-07-07,7.164021303021113e-07,5.236667244428889e-05,3.519178792906648e-06,1.2600959126850465e-05,22472.0
2022-07-08,9.0303955493418e-07,4.785404919396257e-05,3.211726269548222e-06,8.614508352272584e-06,22467.0
2022-07-09,6.76125167685281e-07,5.726869335715349e-05,3.6165183654405503e-06,1.0158325523006737e-05,24669.0
2022-07-10,6.905207720966797e-07,4.291655341465071e-05,3.835434349046365e-06,1.676069911833793e-05,22613.0
2022-07-11,7.137538464314468e-07,5.217362810796951e-05,3.4368440460933902e-06,1.595163464376012e-05,21032.0
2022-07-12,7.220503569381478e-07,5.809616388216112e-05,3.600550117094195e-06,1.6300753560550314e-05,19779.0
2022-07-13,7.781340155187226e-07,6.039417612711933e-05,3.94944177405133e-06,2.5003962892231976e-05,21598.0
2022-07-14,1.0033087548033576e-06,5.144231387527811e-05,2.904976969700732e-06,1.2611549152251664e-05,24069.0
2022-07-15,7.787705969395491e-07,5.472473201660121e-05,3.1064400040265755e-06,1.622975654857997e-05,24309.0
2022-07-16,8.472598829619795e-07,4.449172053245466e-05,4.046897225686029e-06,1.8809579342567584e-05,23006.0
2022-07-17,7.812208402156661e-07,4.789429197602092e-05,3.2508661263497694e-06,1.787605420406144e-05,24271.0
2022-07-18,8.950104258337677e-07,5.153768263562041e-05,3.292695275617576e-06,1.870295487504508e-05,20928.0
2022-07-19,7.697143735350304e-07,5.579826545616299e-05,4.01355193345266e-06,1.6675212713182174e-05,21051.0
2022-07-20,6.557869085838341e-07,5.683369398826995e-05,2.869670569680712e-06,1.5902920621068685e-05,22715.0
2022-07-21,6.888845504470756e-07,5.335962309919211e-05,3.764965591155876e-06,1.4001105604546014e-05,23752.0
2022-07-22,7.34540924922847e-07,5.6627481217866165e-05,2.9518305138698138e-06,1.2370272947598534e-05,24040.0
2022-07-23,8.10278065616941e-07,4.8856952928382126e-05,3.695583002239893e-06,1.607951427003293e-05,23248.0
2022-07-24,7.82705268586487e-07,4.630398801105296e-05,4.614355435180624e-06,1.539513292494536e-05,22054.0
2022-07-25,6.623364599523575e-07,5.8219376897195e-05,3.2440592401856043e-06,1.932192344478277e-05,20424.0
2022-07-26,7.105360151989546e-07,6.161324110487057e-05,3.391231821520917e-06,1.5411119636521737e-05,20577.0
2022-07-27,8.074526746108978e-07,5.930038208768661e-05,3.517218815265425e-06,1.2766087435844712e-05,21826.0
2022-07-28,6.440778238968099e-07,6.135628584008324e-05,3.168198948057494e-06,1.8958713470952014e-05,22582.0
2022-07-29,8.396285428863879e-07,6.583776799404291e-05,3.787254374129305e-06,1.154018870717273e-05,24076.0
2022-07-30,6.383600214992513e-07,5.167309647431104e-05,3.5853334174901705e-06,1.5799632123404302e-05,24700.0
2022-07-31,6.943743621668165e-07,5.006264651338221e-05,2.611930578838407e-06,1.2056806851159925e-05,23768.0
2022-08-01,8.58704027218163e-07,5.975024084850373e-05,2.9384651962856185e-06,2.1578086374382496e-05,22925.0
2022-08-02,9.135625715544636e-07,5.8264438332432935e-05,3.3822325360514164e-06,1.0233550952636996e-05,21360.0
2022-08-03,6.141023099484897e-07,4.943184588466386e-05,2.573604809460479e-06,1.6513271327618446e-05,23572.0
2022-08-04,6.801026209494501e-07,5.553844522647063e-05,4.02478446490017e-06,1.2015090954238523e-05,24152.0
2022-08-05,6.340202813929947e-07,6.851675301620296e-05,4.1125833939972335e-06,1.611400659667145e-05,23878.0
2022-08-06,6.28623382466956e-07,5.458127198587116e-05,3.96870973037428e-06,1.3524142758687095e-05,24396.0
2022-08-07,7.091069629168845e-07,6.413931753165904e-05,4.246184296122429e-06,1.0933741526350318e-05,23773.0
2022-08-08,7.993552851188597e-07,6.293953728026194e-05,4.673422028550885e-06,2.118799685852633e-05,22085.0
2022-08-09,8.138803421144753e-07,6.695280587637338e-05,4.012528438308349e-06,1.5635819428622485e-05,21221.0
2022-08-10,6.309631756124243e-07,6.238001805291284e-05,4.187084737555681e-06,1.2852691629041942e-05,23682.0
2022-08-11,6.222281916337847e-07,6.823372256541823e-05,3.868779372868495e-06,1.881819875873325e-05,24742.0
2022-08-12,7.53471291811857e-07,7.602006055031461e-05,3.662977116554829e-06,1.619983352288727e-05,25618.0
2022-08-13,6.791036821070852e-07,8.280039306023165e-05,3.409126504382352e-06,2.1453790578312467e-05,27094.0
2022-08-14,7.170643502837187e-07,6.286713201559672e-05,3.2855813734273963e-06,1.0391666639113006e-05,23684.0
2022-08-15,6.988668514631473e-07,5.452248323195105e-05,3.7678559263235737e-06,1.4353938489206302e-05,21090.0
2022-08-16,7.738369142465526e-07,6.967468271310737e-05,3.713008715553093e-06,1.4067223509894182e-05,24166.0
2022-08-17,7.09735877635476e-07,8.608790949807115e-05,3.881527700988222e-06,1.619309021789708e-05,25213.0
2022-08-18,7.247140355279417e-07,5.954369108670221e-05,3.691785549361647e-06,1.712131084669285e-05,25262.0
2022-08-19,6.671346800535178e-07,8.500132516110855e-05,7.677534552879969e-06,2.698490868981522e-05,25267.0
2022-08-20,8.300698599598412e-07,6.877457918457767e-05,5.398391945384814e-06,1.4147245506908004e-05,28009.0
2022-08-21,7.034352086646074e-07,6.0064464811161e-05,4.247410644823942e-06,1.931656121865829e-05,27458.0
2022-08-22,7.774017893064103e-07,6.111178070006631e-05,4.182613832497115e-06,1.325313294596319e-05,26468.0
2022-08-23,7.958396154833359e-07,5.2912954034309016e-05,3.45663721586154e-06,5.971619190762916e-06,28446.0
2022-08-24,8.985958515302953e-07,4.8361706351313486e-05,4.653824301629136e-06,1.1700274956461475e-05,25996.0
2022-08-25,7.623788988733716e-07,5.905558114445379e-05,4.126570641886895e-06,1.5332771451146198e-05,24271.0
2022-08-26,1.1198696826534374e-06,8.122169411477258e-05,3.69612213874928e-06,1.70469301988374e-05,24136.0
2022-08-27,1.0480189853879298e-06,5.746616720927351e-05,3.749385396799035e-06,2.0889406660506968e-05,25967.0
2022-08-28,1.1218127973492155e-06,6.203035164753737e-05,4.160846052819066e-06,1.604967813100039e-05,24372.0
2022-08-29,1.1944899032775584e-06,6.744412112077564e-05,3.760590569346046e-06,1.42964979298671e-05,23225.0
2022-08-30,1.492338024781043e-06,7.893738479327894e-05,3.319824863025377e-06,2.032288221051022e-05,23605.0
2022-08-31,3.0097883442796382e-06,7.639358240532366e-05,1.1097633565452367e-05,2.4610126377920976e-05,24586.0
2022-09-01,2.010657175441583e-06,7.12494048508328e-05,5.42184033115615e-06,1.34577447696939e-05,23688.0
2022-09-02,9.967511626803288e-07,6.586393365757377e-05,3.983830958084787e-06,1.1022383194376462e-05,21438.0
2022-09-03,1.206819356161959e-06,6.441674412612396e-05,3.377386461273536e-06,1.292293907839342e-05,24037.0
2022-09-04,2.071642881266168e-06,0.0001536192077819,5.081074807854369e-06,1.6228275463872444e-05,22508.0
