,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-01-26,1.3344203690714082e-06,5.2901880181928895e-05,2.146296816799196e-06,5.975126602388363e-06,
2022-01-27,7.606268471499312e-07,6.136180462313277e-05,1.865349073780794e-06,8.7501783690206e-06,
2022-01-28,7.087367178412486e-07,4.746703602167502e-05,1.757989347400764e-06,7.595664546590097e-06,
2022-01-29,6.985945060963189e-07,4.947157600294173e-05,2.1029325487168293e-06,1.1783710002896828e-05,
2022-01-30,9.02394172057692e-07,4.9411714741678825e-05,1.6283817453606905e-06,7.477890370803657e-06,
2022-01-31,6.686721193931747e-07,4.97085397781147e-05,2.3891928921153083e-06,7.353500681957259e-06,
2022-02-01,5.680461787135926e-07,4.7330864185764e-05,1.68126848344539e-06,7.989282856405103e-06,
2022-02-02,6.130946346106186e-07,4.439436366566529e-05,2.135998669089744e-06,7.776364207572934e-06,
2022-02-03,4.36180459956253e-07,5.3252036697061206e-05,2.0712761455207954e-06,6.573228741786985e-06,
2022-02-04,5.57328536472188e-07,5.23290722732155e-05,2.1641064154192705e-06,5.3275426496426814e-06,
2022-02-05,5.80286352161284e-07,4.581717396851444e-05,1.4891421988710938e-06,5.318624274974809e-06,
2022-02-06,5.608122921889021e-07,4.488146491533572e-05,2.0920083277040397e-06,5.312128406402341e-06,
2022-02-07,5.503244140954537e-07,4.988635134579961e-05,1.631303516209477e-06,4.56561380568565e-06,
2022-02-08,5.82876844622813e-07,4.795996625342779e-05,1.921952338404875e-06,3.3449799453247822e-06,
2022-02-09,6.80263993532249e-07,4.5348735166100766e-05,1.9936949550407987e-06,5.240077220243836e-06,
2022-02-10,6.03161134226626e-07,4.93761145889922e-05,1.9006909808779447e-06,4.077588351145599e-06,
2022-02-11,6.078886233775915e-07,5.195017192809721e-05,2.0465962934858183e-06,5.811102838360543e-06,
2022-02-12,5.545255034281838e-07,4.565634719709757e-05,1.410992131755746e-06,7.48420015183571e-06,
2022-02-13,6.096718830665893e-07,4.935178920198379e-05,2.244596934521901e-06,6.030657450213907e-06,
2022-02-14,6.29906940835032e-07,4.897732780164857e-05,1.6366566971037328e-06,4.59899400291182e-06,
2022-02-15,5.79614065659783e-07,5.052172683959189e-05,1.608555036224963e-06,5.191862214084911e-06,
2022-02-16,6.541646337707118e-07,5.4720467036807006e-05,2.4650843146654244e-06,3.689001212144315e-06,
2022-02-17,6.772611294039202e-07,5.532641167285835e-05,1.5797203761265608e-06,5.972294212815474e-06,
2022-02-18,5.862640130068618e-07,5.437530001996593e-05,2.1092916313946234e-06,3.9674910992944e-06,
2022-02-19,5.067708798680405e-07,5.286755684986304e-05,1.5234244430763496e-06,9.987145117498762e-06,
2022-02-20,4.531582380946747e-07,3.9587020580275865e-05,1.5833893310699076e-06,9.76036355402166e-06,
2022-02-21,5.763374074348338e-07,5.259245171288748e-05,2.384125106814086e-06,4.610868801416951e-06,
2022-02-22,5.916774576841378e-07,4.522364466168077e-05,1.8046597684273032e-06,3.81485286552673e-06,
2022-02-23,5.30685421002358e-07,5.388261904414862e-05,1.9427278884570755e-06,6.95597203587946e-06,
2022-02-24,7.88068801448861e-07,3.5033931955550405e-05,1.3275763587977869e-06,4.315575264221096e-06,30096.0
2022-02-25,7.508649689255909e-07,3.322425952839384e-05,1.3650346140927326e-06,7.524764395666369e-06,46347.0
2022-02-26,6.629521378509128e-07,3.2009203587478566e-05,1.2174105288480033e-06,5.271975113033174e-06,76575.0
2022-02-27,7.921429606249915e-07,3.405390577374536e-05,1.8582456994190955e-06,7.048567449151635e-06,98115.0
2022-02-28,7.925590762074379e-07,3.821788839860646e-05,1.6267070911125031e-06,1.774620422610195e-05,99245.0
2022-03-01,8.723062937078444e-07,3.672519004512144e-05,2.115470861504353e-06,1.4509390857771006e-05,97499.0
2022-03-02,7.443407031995039e-07,3.736995603301534e-05,2.756022188390136e-06,1.5096019460524435e-05,97379.0
2022-03-03,7.337493936978732e-07,4.722123092535742e-05,3.594060843914945e-06,1.9993863701467625e-05,98517.0
2022-03-04,7.956772480689587e-07,3.739938727523247e-05,3.6653182504973966e-06,2.8287311242680197e-05,105317.0
2022-03-05,7.609053111316093e-07,3.57018598311302e-05,4.324190080811367e-06,2.5375353380631452e-05,127579.0
2022-03-06,7.746685639052947e-07,4.71559034700106e-05,5.08646786110453e-06,2.5011218800316957e-05,140843.0
2022-03-07,6.910100060252393e-07,4.21712266507758e-05,5.635510265564547e-06,3.45019641475304e-05,140558.0
2022-03-08,6.34831232396295e-07,3.922388996391402e-05,4.873709228571495e-06,2.6661628005374057e-05,126322.0
2022-03-09,6.272865688920355e-07,4.5968108612399054e-05,5.078098383262736e-06,2.7774812926715363e-05,116399.0
2022-03-10,6.714895168735349e-07,5.012196752927795e-05,6.274308331321864e-06,2.4196176550426724e-05,85825.0
2022-03-11,6.84827423358455e-07,4.9112455854890775e-05,5.765022387242507e-06,2.924503005401595e-05,76065.0
2022-03-12,6.532198388483603e-07,4.483581811229488e-05,7.996426739594078e-06,2.536451073373094e-05,78108.0
2022-03-13,7.252631007461858e-07,5.30309003139451e-05,5.656048868984277e-06,2.513389826073424e-05,80123.0
2022-03-14,7.098123148348105e-07,4.2698269711923074e-05,3.7575882033440926e-06,1.912239420288135e-05,70935.0
2022-03-15,7.530264566919234e-07,4.474086572586431e-05,4.772689047023331e-06,1.404089666442544e-05,65787.0
2022-03-16,6.829978673327159e-07,4.7480181601319776e-05,4.793602808443276e-06,1.829995215447993e-05,59218.0
2022-03-17,7.008044229273207e-07,4.78072197705229e-05,4.148781389485985e-06,2.2285721263630924e-05,51462.0
2022-03-18,7.322403791394235e-07,5.761923188906448e-05,3.53115281269525e-06,1.8314353144807245e-05,41825.0
2022-03-19,5.60737065486804e-07,5.834078798957645e-05,4.7565587076096415e-06,1.9767684621504326e-05,38992.0
2022-03-20,5.917517970529334e-07,4.43300666856979e-05,3.3590474204832395e-06,2.529342747125481e-05,32915.0
2022-03-21,6.625138106353317e-07,4.732107136882439e-05,4.01151820636519e-06,1.2166070336107967e-05,29501.0
2022-03-22,7.733211211138015e-07,5.40930103342986e-05,2.84585160211959e-06,1.5144937047545004e-05,30328.0
2022-03-23,6.998389862521624e-07,4.76112038377702e-05,3.992938427891208e-06,1.7786079287929794e-05,29598.0
2022-03-24,6.634839776944631e-07,5.115170171712032e-05,4.479044699791133e-06,1.5914643901466577e-05,31706.0
2022-03-25,8.344389467344636e-07,5.118453676618298e-05,3.069440478126451e-06,1.2601286339309516e-05,29700.0
2022-03-26,6.591011646149573e-07,4.595718784937406e-05,3.5266664851529283e-06,1.2815024473233224e-05,30045.0
2022-03-27,5.57471085903705e-07,4.3661284441838485e-05,3.391756771250489e-06,1.8169435829283875e-05,26062.0
2022-03-28,5.543511517695322e-07,3.872442505655671e-05,3.126832630760341e-06,1.039174572091004e-05,20512.0
2022-03-29,6.796969690740089e-07,4.2400278539105166e-05,3.170040097349493e-06,1.2388100163839829e-05,21793.0
2022-03-30,7.520263044180886e-07,4.4842288152490125e-05,3.5389544162151203e-06,1.1505661767780386e-05,24777.0
2022-03-31,6.444233299856401e-07,4.5350265465593495e-05,3.2214748935709e-06,9.505389835607078e-06,22440.0
2022-04-01,5.638770713352669e-07,5.276130542534653e-05,3.501251999970844e-06,8.68458486187018e-06,20497.0
2022-04-02,6.884883885241661e-07,5.9817507897721805e-05,3.039744375673797e-06,9.791411463434849e-06,22916.0
2022-04-03,5.444055429322855e-07,6.224582045023528e-05,2.5205227704906337e-06,9.76621214104974e-06,21614.0
2022-04-04,6.69233742483089e-07,6.054706079599036e-05,3.297901516080349e-06,8.372616975607775e-06,17987.0
2022-04-05,6.031358811265473e-07,5.260856188138191e-05,2.901171131736793e-06,7.283460216233376e-06,20470.0
2022-04-06,6.556315141088624e-07,5.27387630791817e-05,2.361697052523355e-06,1.0352711711660414e-05,23542.0
2022-04-07,5.699885779470693e-07,4.838604645008571e-05,2.8847776676572555e-06,7.210606321191384e-06,22933.0
2022-04-08,6.850096504737814e-07,4.9610799213709496e-05,3.2624490160780014e-06,1.6613572458019578e-05,26711.0
2022-04-09,5.170962403169862e-07,4.23113647171684e-05,2.9942075605930217e-06,1.4480301962563591e-05,28212.0
2022-04-10,6.275528352010611e-07,4.206943494504187e-05,2.994883505784793e-06,9.438411562526084e-06,27615.0
2022-04-11,5.891780552033847e-07,4.143814404180239e-05,2.953788016027136e-06,1.4824174176140344e-05,23449.0
2022-04-12,5.948797894725598e-07,4.682466261927437e-05,2.8425009318073367e-06,6.958388834768087e-06,23262.0
2022-04-13,6.037718533335527e-07,5.548811999350939e-05,3.255874018513077e-06,8.281058167808782e-06,24046.0
2022-04-14,6.491726481017764e-07,4.9165009232766455e-05,3.1034597775660464e-06,1.054115795122054e-05,26025.0
2022-04-15,6.301754051518283e-07,4.538905018048337e-05,3.83126274196536e-06,1.0067205789506231e-05,23621.0
2022-04-16,5.92384387926225e-07,4.998195388401872e-05,2.9458755564822966e-06,1.315900463939266e-05,18717.0
2022-04-17,6.944014786349558e-07,4.027531553847282e-05,2.6633521398912247e-06,1.095101256909867e-05,17011.0
2022-04-18,5.63434445387276e-07,5.017041832463022e-05,2.382847942794705e-06,1.245945382239846e-05,19581.0
2022-04-19,7.791039771322706e-07,6.069325180955807e-05,3.642878980615604e-06,5.907372400756144e-06,24464.0
2022-04-20,5.782696568248364e-07,5.301200289498172e-05,2.80097669153693e-06,6.9733391809763326e-06,21739.0
2022-04-21,5.802516929410305e-07,5.491171036798986e-05,2.6330002679843178e-06,7.240220875004826e-06,19292.0
2022-04-22,6.777251837934222e-07,5.381930501244988e-05,3.4825148997323257e-06,9.45523519181234e-06,17069.0
2022-04-23,4.589061443638711e-07,5.056865424168899e-05,2.6637978575309863e-06,1.1604463001602913e-05,14434.0
2022-04-24,4.469704880409921e-07,5.314541862494072e-05,2.791799154410055e-06,1.157379804353712e-05,9320.0
2022-04-25,5.562326097044284e-07,5.995053065110595e-05,3.400779366717896e-06,1.3103883405548742e-05,13168.0
2022-04-26,7.394102186078142e-07,6.119483505109114e-05,3.0505938240178924e-06,7.913157057868423e-06,20727.0
2022-04-27,6.630080036116169e-07,5.778640268515045e-05,2.845266349134942e-06,8.889216569813422e-06,24102.0
2022-04-28,6.00082754941805e-07,6.093800796859214e-05,3.119339796458352e-06,8.464711643185214e-06,23374.0
2022-04-29,5.974710400883958e-07,6.094355742177557e-05,3.5040415036366e-06,8.255030925409604e-06,22748.0
2022-04-30,4.704499132524952e-07,6.75332832585321e-05,2.69609117422531e-06,1.220950534410049e-05,22822.0
2022-05-01,5.705548833708815e-07,5.878780400146146e-05,3.733721374847242e-06,1.1930974310303089e-05,19037.0
2022-05-02,5.670957087089023e-07,6.187898290037678e-05,3.21665705563398e-06,1.1498878859311216e-05,17996.0
2022-05-03,6.799144895953623e-07,5.183295981079628e-05,3.2035198738684526e-06,1.0841527959302043e-05,18744.0
2022-05-04,6.826101254139637e-07,6.481182731311298e-05,3.5469387464263405e-06,1.2707901264690334e-05,24403.0
2022-05-05,5.449269136270418e-07,5.288490848340038e-05,2.790982116100572e-06,6.052783732884313e-06,24035.0
2022-05-06,5.75982767162728e-07,5.721347667277711e-05,2.750944605603949e-06,7.437837529067069e-06,23788.0
2022-05-07,5.378031092783967e-07,6.346436079489112e-05,2.919868218056335e-06,1.119541435827885e-05,25690.0
2022-05-08,6.339168650110284e-07,5.402620803742571e-05,3.612491970223748e-06,8.917707749595048e-06,23030.0
2022-05-09,5.039327120585483e-07,5.833288913173506e-05,3.3261377885840297e-06,6.78955950424266e-06,16635.0
2022-05-10,6.842065351110014e-07,6.141709112455283e-05,2.672849462445425e-06,8.32642066950667e-06,17687.0
2022-05-11,5.180778185665308e-07,6.490275404019644e-05,2.4963397418535074e-06,6.565919920946324e-06,20600.0
2022-05-12,7.862735153282983e-07,7.105345430315508e-05,2.970751402485279e-06,8.281211672624855e-06,21461.0
2022-05-13,6.144225256364044e-07,4.959189107895784e-05,2.782779050126199e-06,5.81385564196441e-06,20634.0
2022-05-14,5.049464141312283e-07,5.651848176035846e-05,2.823363234356777e-06,6.57689208964304e-06,22241.0
2022-05-15,7.232426576944651e-07,5.3509909930654295e-05,2.820028715583312e-06,1.0290825150519398e-05,19143.0
2022-05-16,5.55977693054511e-07,6.073071250038134e-05,2.587496844691348e-06,7.316093655405196e-06,18718.0
2022-05-17,5.805052322265982e-07,6.361014300320091e-05,2.846127972263189e-06,6.335360736760218e-06,19690.0
2022-05-18,7.155517170181224e-07,5.804139821282964e-05,2.6611349675730967e-06,5.527638190954774e-06,20840.0
2022-05-19,7.366209303372331e-07,6.430786634900719e-05,2.41416534334028e-06,5.840397338159271e-06,21362.0
2022-05-20,7.971847526444461e-07,4.946067852047584e-05,2.3258586462226983e-06,8.283433045158614e-06,23031.0
2022-05-21,5.197498910169571e-07,5.539520604720475e-05,3.103727825416552e-06,1.031358453787406e-05,22372.0
2022-05-22,5.59706649114608e-07,5.234924543432404e-05,3.21488802047877e-06,1.1379367970395437e-05,19530.0
2022-05-23,5.701674145986652e-07,5.251333573367694e-05,3.142305939867841e-06,8.570937363085578e-06,17872.0
2022-05-24,9.512811857191104e-07,6.601141350282878e-05,3.594993584801778e-06,6.156593765458404e-06,20280.0
2022-05-25,8.194513741996839e-07,5.907677765716269e-05,3.1683120356464678e-06,1.1043832695874107e-05,21010.0
2022-05-26,8.20129320710435e-07,8.865502148861328e-05,3.065398037755114e-06,9.3978078231222e-06,21430.0
2022-05-27,8.864000652978319e-07,7.35116725486236e-05,2.8155564268336497e-06,1.2847802046205191e-05,22245.0
2022-05-28,7.346047647505352e-07,5.7464920795132434e-05,2.7766000658722004e-06,1.2428951399371352e-05,24585.0
2022-05-29,8.453006883955519e-07,0.0001180969168715,3.927017253159164e-06,1.2529658270656566e-05,20948.0
2022-05-30,7.368072783743624e-07,8.620806680789302e-05,3.5622533756759464e-06,8.9971581390154e-06,20280.0
2022-05-31,7.474524532929526e-07,6.340215019050508e-05,2.502452312597784e-06,7.214417291515363e-06,21833.0
2022-06-01,7.961947690252764e-07,6.90862053969897e-05,2.6008441510859767e-06,7.278369994482996e-06,20745.0
2022-06-02,6.657664852813988e-07,6.195924838735529e-05,2.984242756137556e-06,9.095982995605548e-06,21631.0
2022-06-03,6.006282954188087e-07,6.233922873838445e-05,2.247530245201804e-06,5.373033159880801e-06,21705.0
2022-06-04,7.176757131473354e-07,5.618279512746358e-05,2.7258283523619187e-06,1.4155774042605952e-05,22516.0
2022-06-05,5.341685554218054e-07,4.95345835521223e-05,2.8886035709345287e-06,1.0526169531118094e-05,20198.0
2022-06-06,4.983938350574811e-07,5.737079378343047e-05,2.4733531151398568e-06,6.101895553853804e-06,19849.0
2022-06-07,7.247228241557708e-07,5.974540607251726e-05,4.293275010354315e-06,6.758346956040531e-06,21604.0
2022-06-08,7.395405103830129e-07,5.9040190817896725e-05,3.4143581790800098e-06,1.1519201686411129e-05,22738.0
2022-06-09,7.101578224180787e-07,6.173604454465397e-05,3.4433828282630413e-06,1.0578356851136285e-05,24622.0
2022-06-10,6.484771386645881e-07,5.879234766471363e-05,3.004737957791102e-06,8.021254542035385e-06,23985.0
2022-06-11,5.099958989437888e-07,5.343516946068076e-05,2.7654426383754293e-06,7.702348394676547e-06,24158.0
2022-06-12,5.867817794097552e-07,6.044460734741463e-05,2.701751207588979e-06,7.110110007622038e-06,21017.0
2022-06-13,8.257002292737308e-07,5.632177631449165e-05,1.9392914856017844e-06,1.0429930061060984e-05,21191.0
2022-06-14,7.618972154942465e-07,5.690917357420987e-05,3.067859839907245e-06,1.1309402637352697e-05,23372.0
2022-06-15,8.185950468846404e-07,5.691377562992067e-05,3.6158700082679127e-06,1.300480674437668e-05,23667.0
2022-06-16,6.844951844339658e-07,5.7272255941242975e-05,3.473583647232725e-06,1.1072786965115185e-05,22166.0
2022-06-17,6.26819325809541e-07,6.0842268340661626e-05,2.983091989568941e-06,1.0076758613438016e-05,25388.0
2022-06-18,1.446043974637968e-06,7.865729034235468e-05,3.538087351321817e-06,9.788135800596097e-06,25257.0
2022-06-19,2.8221526412504925e-06,9.017446146533224e-05,3.969610459878623e-06,1.412350249679985e-05,23946.0
2022-06-20,1.2057591619435802e-06,6.204963038229564e-05,3.554122322820338e-06,1.1920305943166535e-05,22505.0
2022-06-21,9.11768609743274e-07,5.929773690187114e-05,4.111022418249475e-06,1.602836774500593e-05,23227.0
2022-06-22,7.867572548615981e-07,5.966647870399953e-05,3.2485270882861065e-06,1.418060501968393e-05,25689.0
2022-06-23,7.530872248262331e-07,6.569583561768091e-05,3.603411781629536e-06,1.3925719368903275e-05,26753.0
2022-06-24,6.375207761829209e-07,6.408040731837088e-05,3.3138577400176104e-06,1.6020315591062678e-05,25778.0
2022-06-25,6.937252844678719e-07,6.566182526946014e-05,3.2350478035642936e-06,1.3156828341281811e-05,24819.0
2022-06-26,6.329654830193602e-07,6.183448228820207e-05,2.3596379974905057e-06,7.926022469282948e-06,23247.0
2022-06-27,6.572787127352243e-07,5.452837016973578e-05,2.765503069253804e-06,1.442628077451444e-05,19607.0
2022-06-28,7.239413990431775e-07,5.48479356927087e-05,2.555589888227791e-06,1.2927994422767443e-05,20699.0
2022-06-29,6.094346495618797e-07,5.2255058077997103e-05,2.9876365310583687e-06,1.062515515141329e-05,22697.0
2022-06-30,6.171541408683282e-07,5.69913023155211e-05,3.738695880294435e-06,9.652905645260544e-06,23367.0
2022-07-01,6.416959404658665e-07,6.086411160890309e-05,2.7556695845231724e-06,1.1860126820851751e-05,22993.0
2022-07-02,5.410976765811571e-07,6.756022952236776e-05,3.2699521407321173e-06,7.774745626983254e-06,25135.0
2022-07-03,7.940841276503485e-07,8.064596082855512e-05,3.2168185946551226e-06,9.7746279467931e-06,23565.0
2022-07-04,6.618973767308671e-07,7.058180086017877e-05,3.764248267857633e-06,1.1535396363742143e-05,20753.0
2022-07-05,6.957484740889353e-07,7.37355922512301e-05,3.194904255508634e-06,1.3555407729092666e-05,20951.0
2022-07-06,6.974007013052512e-07,7.495807606491803e-05,3.416028964389023e-06,2.02053952347793e-05,22618.0
2022-07-07,5.678797374346004e-07,6.190309522168336e-05,3.795968136168969e-06,1.7932134142056428e-05,22472.0
2022-07-08,6.167099399550499e-07,7.380307586956199e-05,4.1752441504126886e-06,1.2668394635694977e-05,22467.0
2022-07-09,6.080588756364272e-07,6.946794164625128e-05,4.02748636151334e-06,1.3900866505167112e-05,24669.0
2022-07-10,6.308461374710407e-07,6.222205802512465e-05,3.2092409859367537e-06,1.2324043469366123e-05,22613.0
2022-07-11,6.615279552291458e-07,6.696676046785111e-05,3.944559643811732e-06,1.3605806019677748e-05,21032.0
2022-07-12,6.047171739356988e-07,6.620645456656537e-05,3.600550117094195e-06,1.5369281928518865e-05,19779.0
2022-07-13,5.597104322152215e-07,6.716248896895166e-05,3.396519925684144e-06,1.6512050966568287e-05,21598.0
2022-07-14,1.5162109882005895e-06,7.247109758780733e-05,3.6610668659242095e-06,1.36204730844318e-05,24069.0
2022-07-15,1.2524088547273449e-06,7.709647780955139e-05,4.4827108918864506e-06,2.028719568572497e-05,24309.0
2022-07-16,8.290392403176359e-07,8.16226784768194e-05,4.451586948254632e-06,2.4183744869015465e-05,23006.0
2022-07-17,6.878140006246625e-07,7.287619118573555e-05,3.862793867780314e-06,1.5943507803622366e-05,24271.0
2022-07-18,6.615294451814805e-07,6.888369879777098e-05,4.532298202908898e-06,1.9182517820559056e-05,20928.0
2022-07-19,6.211730032037088e-07,6.431575769090437e-05,2.5328240356740084e-06,1.3432810241174527e-05,21051.0
2022-07-20,6.964909235993825e-07,7.365363457669875e-05,3.302086682920271e-06,1.4412021812843497e-05,22715.0
2022-07-21,7.28884298537551e-07,7.463484259854845e-05,2.7845058017923667e-06,1.4966699094514703e-05,23752.0
2022-07-22,6.083621157336462e-07,7.177204014822573e-05,3.590064138490314e-06,1.2865083865502475e-05,24040.0
2022-07-23,6.277428969889489e-07,8.455378385585323e-05,3.3670867353741245e-06,1.6615498079034027e-05,23248.0
2022-07-24,6.096862092147373e-07,7.295062262118722e-05,4.15673340855114e-06,1.731952454056353e-05,22054.0
2022-07-25,6.496803492526309e-07,7.11202615505507e-05,4.0836981023512905e-06,1.449144258358708e-05,20424.0
2022-07-26,6.845407951307002e-07,8.17746419899722e-05,3.581750463179396e-06,1.4010108760474308e-05,20577.0
2022-07-27,7.586505898816676e-07,7.845640439129323e-05,3.05340974072493e-06,1.7781336071355133e-05,21826.0
2022-07-28,6.9293890019243e-07,6.804035049863979e-05,3.3613818107439266e-06,1.2022598786457374e-05,22582.0
2022-07-29,7.488578896013729e-07,8.977877453733125e-05,3.1892668413720465e-06,1.9066398733589725e-05,24076.0
2022-07-30,5.446148435168437e-07,8.398877909911236e-05,3.9005275640827126e-06,1.6818963228140062e-05,24700.0
2022-07-31,7.067005342762866e-07,6.779600903855848e-05,3.635524994869674e-06,1.0851126166043933e-05,23768.0
2022-08-01,8.119429168250947e-07,8.113453757323139e-05,3.5996198654498827e-06,1.5734021314653905e-05,22925.0
2022-08-02,6.884191889912783e-07,7.865699174878446e-05,2.9821835264109264e-06,1.4071132559875868e-05,21360.0
2022-08-03,6.317743188678706e-07,6.950826110744544e-05,4.340557365209465e-06,2.0398746934116904e-05,23572.0
2022-08-04,5.696963513147991e-07,6.967550401139043e-05,3.0383176842873834e-06,1.5018863692798154e-05,24152.0
2022-08-05,4.711122924239613e-07,6.985693400429494e-05,4.1125833939972335e-06,1.8128257421255383e-05,23878.0
2022-08-06,6.936533875497445e-07,8.336620793231041e-05,3.848445799150816e-06,1.839283415181445e-05,24396.0
2022-08-07,6.357510702013448e-07,7.468474586456695e-05,3.6073778090951614e-06,1.901520265452229e-05,23773.0
2022-08-08,5.493005549021908e-07,7.174455026765609e-05,4.02750191078369e-06,1.4125331239017554e-05,22085.0
2022-08-09,6.494174750550736e-07,6.926722385728506e-05,3.1165269423754167e-06,1.9656458710268266e-05,21221.0
2022-08-10,6.66261814807525e-07,7.15336076585033e-05,3.521846975514124e-06,1.7442938639414065e-05,23682.0
2022-08-11,7.699514313741797e-07,7.570209020939436e-05,4.1845980971842906e-06,8.720628693071506e-06,24742.0
2022-08-12,7.446587620830633e-07,7.181541118359366e-05,4.096232474426905e-06,2.2870353208782022e-05,25618.0
2022-08-13,5.969191600686481e-07,8.731092030864894e-05,3.489341245661937e-06,1.1748504364313968e-05,27094.0
2022-08-14,5.826147846055215e-07,7.292020943250519e-05,4.343009861427018e-06,2.0310984794629965e-05,23684.0
2022-08-15,6.863870862584481e-07,6.978877853689733e-05,3.463382720156012e-06,2.037333204919604e-05,21090.0
2022-08-16,7.26808151502287e-07,6.828118905884522e-05,3.1715282778682672e-06,1.6880668211873018e-05,24166.0
2022-08-17,5.366295660170672e-07,6.492134092423348e-05,2.717069390691755e-06,1.4288020780497422e-05,25213.0
2022-08-18,5.97340053526061e-07,6.268583837359943e-05,2.74920200484378e-06,1.5164589607070807e-05,25262.0
2022-08-19,7.554968893321294e-07,7.13119731688701e-05,3.257135870918775e-06,1.7829314670056486e-05,25267.0
2022-08-20,7.152729644334802e-07,7.665660960797871e-05,3.330922689705523e-06,1.707426181868207e-05,28009.0
2022-08-21,5.80743021106827e-07,6.453315584743993e-05,3.4052516376605744e-06,1.3662933544904645e-05,27458.0
2022-08-22,6.520144039344087e-07,6.882791462684236e-05,2.585615823725489e-06,1.7986394712378617e-05,26468.0
2022-08-23,7.141047360553176e-07,7.7051491977453e-05,2.803716852865472e-06,9.187106447327564e-06,28446.0
2022-08-24,6.350653373795837e-07,6.633396208997728e-05,3.7934534223363534e-06,1.3950327832704068e-05,25996.0
2022-08-25,6.757449330923067e-07,6.556170449087666e-05,3.69834161301184e-06,1.820766609823611e-05,24271.0
2022-08-26,5.884805391198455e-07,7.556280559038268e-05,2.555829138496842e-06,1.5041408998974176e-05,24136.0
2022-08-27,7.423467813164503e-07,0.0001011470977758,2.881106673329785e-06,1.3926271107004649e-05,25967.0
2022-08-28,7.629976746676651e-07,0.0001180260763248,3.3286768422552526e-06,1.3617908717212452e-05,24372.0
2022-08-29,6.348337947489121e-07,7.963472517312241e-05,3.527976719695775e-06,2.049164703280951e-05,23225.0
2022-08-30,6.623056363581573e-07,6.522301086959815e-05,3.937466698006842e-06,2.1774516654118093e-05,23605.0
2022-08-31,5.695378235172533e-07,6.204893592746814e-05,3.7638827127583207e-06,1.821149351966152e-05,24586.0
2022-09-01,5.770097854468119e-07,6.483053954895597e-05,3.45026202891755e-06,1.3921804934166104e-05,23688.0
2022-09-02,6.689307802876872e-07,6.835608249867115e-05,2.7340016379013243e-06,1.1838856023589531e-05,21438.0
2022-09-03,8.045462374413061e-07,8.437922472770925e-05,3.902757688582753e-06,1.7709212811131723e-05,24037.0
2022-09-04,8.051893229921237e-07,7.854541414841583e-05,3.718757649226749e-06,2.0498874270154664e-05,22508.0
