,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-01-20,1.5516117488862312e-06,8.171305209136831e-05,4.103988654230223e-06,1.3288188926154876e-05,
2022-01-21,1.6815644743231422e-06,8.145875106462913e-05,3.805033628253034e-06,1.2410638056579671e-05,
2022-01-22,1.2539499635668226e-06,6.55364853613645e-05,4.212935096333286e-06,1.4054136533928694e-05,
2022-01-23,1.5678159568066226e-06,6.942050035450607e-05,4.552292135994125e-06,1.5473395645270685e-05,
2022-01-24,1.7521660410588738e-06,7.731439141772756e-05,5.114464921483374e-06,1.3600879332640645e-05,
2022-01-25,1.500711893334945e-06,9.855878289680334e-05,4.830889417544026e-06,1.2504287184177432e-05,
2022-01-26,1.683614484342431e-06,7.466531190234269e-05,5.163554660705312e-06,1.6870945700861262e-05,
2022-01-27,1.950117767692909e-06,8.196262592389727e-05,5.167934319163183e-06,1.3798358197301714e-05,
2022-01-28,1.639983800586145e-06,7.45585337990339e-05,5.305360709120163e-06,1.101371359255564e-05,
2022-01-29,1.532915944805637e-06,7.191701326353565e-05,4.855300149243267e-06,1.4238649586833667e-05,
2022-01-30,1.4557140553358652e-06,7.156531411966292e-05,4.885145236082071e-06,1.412490403374024e-05,
2022-01-31,1.510276683456998e-06,7.312583903118801e-05,4.539466495019085e-06,1.694502331059716e-05,
2022-02-01,1.6189316093337389e-06,7.679080711145693e-05,4.799257307289568e-06,1.4380709141529187e-05,
2022-02-02,1.6717047037049534e-06,6.826578549075539e-05,5.06536827241282e-06,1.2442182732116695e-05,
2022-02-03,1.5347090257720012e-06,8.297153435579453e-05,5.452329853650329e-06,1.3459468376040016e-05,
2022-02-04,1.5531434950217591e-06,7.183969620266869e-05,5.008360561398884e-06,1.3141271869118614e-05,
2022-02-05,1.3715859232903076e-06,7.283755861661269e-05,4.219236230134765e-06,2.030747450444927e-05,
2022-02-06,1.488021948607887e-06,6.6930219513481e-05,5.171909476823875e-06,2.410889045982601e-05,
2022-02-07,1.8227056835643752e-06,7.965047693867165e-05,4.804930356835187e-06,1.5218712685618834e-05,
2022-02-08,1.7848090966381307e-06,7.781369805612329e-05,4.4745452878488496e-06,1.4596276125053595e-05,
2022-02-09,1.5928132531486809e-06,7.068069695464583e-05,4.202095520624452e-06,1.1713113786427398e-05,
2022-02-10,1.4808645778253716e-06,6.837567941931869e-05,4.690414839908478e-06,1.3487407623020056e-05,
2022-02-11,1.5856115840548365e-06,7.399674601947932e-05,5.284494907060397e-06,9.443042112335882e-06,
2022-02-12,1.7139879196871137e-06,6.230451799824917e-05,5.030493687129181e-06,2.4791413002955796e-05,
2022-02-13,1.75616177638049e-06,8.084821197358693e-05,4.022784116415874e-06,2.1710366820770066e-05,
2022-02-14,1.6862726180117935e-06,6.700936060273059e-05,5.152437750141382e-06,1.4782480723645136e-05,
2022-02-15,1.6648489120015044e-06,6.724616055200852e-05,4.764964918628664e-06,1.4659375663298574e-05,
2022-02-16,1.709936669286734e-06,7.791718675893172e-05,5.638880369797159e-06,1.5063421616255952e-05,
2022-02-17,1.7475009388323376e-06,7.030819052670272e-05,5.285987412423492e-06,1.948853901023997e-05,
2022-02-18,1.9021947472380915e-06,7.282406252674009e-05,5.105097136853654e-06,2.3083584577712872e-05,
2022-02-19,1.8511795776997844e-06,7.778910538778475e-05,4.152078384070835e-06,1.8547555218211983e-05,
2022-02-20,1.972800950325954e-06,7.663369759390301e-05,5.307286461549135e-06,1.9911141650204187e-05,
2022-02-21,1.8908603983649688e-06,7.253721895389221e-05,5.190753397114213e-06,1.3832606404250852e-05,
2022-02-22,2.538616119117753e-06,7.945622631697836e-05,6.222964718714839e-06,1.9367714548058783e-05,
2022-02-23,2.490139283164911e-06,6.798051050137598e-05,7.061661689788418e-06,1.80855272932866e-05,
2022-02-24,4.759778731138892e-06,6.460803035958646e-05,6.487020844125549e-06,2.5108801537286373e-05,30096.0
2022-02-25,4.8747254527106425e-06,6.19435347139546e-05,6.339827429897358e-06,2.8514896657262032e-05,46347.0
2022-02-26,4.856324094136808e-06,6.335939415992081e-05,7.578380542078821e-06,3.447060650829383e-05,76575.0
2022-02-27,4.203284896330696e-06,6.76154659218462e-05,7.061333657792562e-06,3.0308840031352023e-05,98115.0
2022-02-28,4.172590430621511e-06,6.458823139364493e-05,7.668762000958944e-06,3.305665493097422e-05,99245.0
2022-03-01,4.190331167904972e-06,6.82923477805348e-05,8.138686508843138e-06,4.110994076368451e-05,97499.0
2022-03-02,3.907788691797395e-06,7.698853406228661e-05,7.607769582535271e-06,5.195839256180504e-05,97379.0
2022-03-03,3.8396772249758025e-06,8.577801580936486e-05,9.338666291156049e-06,5.125699603467154e-05,98517.0
2022-03-04,3.349544544290294e-06,7.703157379077733e-05,1.1242362701105464e-05,7.704570298993157e-05,105317.0
2022-03-05,3.98178290654666e-06,7.364911965163967e-05,1.2617599414904812e-05,7.49726349882293e-05,127579.0
2022-03-06,3.3891749670856643e-06,7.517607799566907e-05,1.3810726027935718e-05,7.140884208206435e-05,140843.0
2022-03-07,3.52455991238909e-06,7.624557778460265e-05,1.6190416232561133e-05,7.544935016877527e-05,140558.0
2022-03-08,3.0974651406181644e-06,7.326504371637995e-05,1.3777601088461728e-05,6.762007102812261e-05,126322.0
2022-03-09,3.699710579791801e-06,8.69345059250034e-05,1.3664701104052452e-05,8.649870311462784e-05,116399.0
2022-03-10,3.0557022951396937e-06,7.713893051457168e-05,1.476307842663968e-05,4.95265488766547e-05,85825.0
2022-03-11,3.223487043706358e-06,7.642564931988225e-05,1.3660596526292026e-05,8.469664548111112e-05,76065.0
2022-03-12,2.779386373139101e-06,7.502357064812977e-05,1.2819668265063522e-05,5.754336763473287e-05,78108.0
2022-03-13,3.4629320579584365e-06,8.33962420070016e-05,1.2184573361375702e-05,6.335119561609727e-05,80123.0
2022-03-14,3.476052307505329e-06,8.646399616664423e-05,1.3390135740488076e-05,5.308112873558444e-05,70935.0
2022-03-15,3.126328940985008e-06,7.502128589944652e-05,1.1224657573554872e-05,4.339913514458773e-05,65787.0
2022-03-16,2.603123947192615e-06,7.152541495725807e-05,1.0931752746084058e-05,4.515955934895854e-05,59218.0
2022-03-17,2.6813386616349664e-06,8.399887463516428e-05,9.222830570871722e-06,3.9992184733365086e-05,51462.0
2022-03-18,2.7146472592485947e-06,8.609617328458365e-05,9.457348402696842e-06,4.935562966142969e-05,41825.0
2022-03-19,2.203827071331858e-06,7.16867198826168e-05,1.0223512546875268e-05,4.161617815053543e-05,38992.0
2022-03-20,2.3386355267091955e-06,7.431175429921338e-05,8.050130887020178e-06,3.256528786924057e-05,32915.0
2022-03-21,2.2673609295656386e-06,7.190825988682974e-05,1.1974681213030416e-05,3.707754769099572e-05,29501.0
2022-03-22,2.1636088197282317e-06,8.107617473993233e-05,1.079052065803678e-05,3.561864824144844e-05,30328.0
2022-03-23,2.304347881561998e-06,7.999194193173756e-05,1.1162077877968605e-05,3.677799445978703e-05,29598.0
2022-03-24,2.06229414722865e-06,8.40990384121076e-05,9.8837586375391e-06,3.629655626650272e-05,31706.0
2022-03-25,2.459628937233e-06,7.87031049200448e-05,1.0026838895213072e-05,2.8842944287752893e-05,29700.0
2022-03-26,2.365010061265435e-06,7.979379868352857e-05,9.504067307446028e-06,3.809872140690959e-05,30045.0
2022-03-27,2.22988434361482e-06,8.240781697006687e-05,9.576725001177851e-06,4.412577272826084e-05,26062.0
2022-03-28,2.2174046070781287e-06,7.808367675338484e-05,7.977806618668909e-06,3.146389676608873e-05,20512.0
2022-03-29,2.2934560306178213e-06,7.042133218233989e-05,8.107987172066973e-06,2.9097630617391225e-05,21793.0
2022-03-30,2.012405585565723e-06,6.827681727172932e-05,7.018430606947634e-06,3.367510761301577e-05,24777.0
2022-03-31,3.0459742730654586e-06,7.788972147762951e-05,7.888097402949306e-06,3.550542673888526e-05,22440.0
2022-04-01,2.162268769608465e-06,6.652512423195867e-05,7.161651818122181e-06,2.7551096803174364e-05,20497.0
2022-04-02,2.5950716182833957e-06,6.731030638177881e-05,7.646367295509344e-06,3.357055358891948e-05,22916.0
2022-04-03,1.961461147329558e-06,6.618404459119921e-05,7.444334694239779e-06,2.5331112740847764e-05,21614.0
2022-04-04,2.201214598769678e-06,7.42793838631222e-05,7.529722045563983e-06,2.613271359053336e-05,17987.0
2022-04-05,1.9724173409814115e-06,7.15576173457659e-05,5.95036119876628e-06,2.109691924702081e-05,20470.0
2022-04-06,2.121160780940437e-06,7.671092811517338e-05,7.478707332990624e-06,2.795232162148312e-05,23542.0
2022-04-07,2.4267695515625226e-06,7.043866815655908e-05,7.43499398880736e-06,1.816004554966719e-05,22933.0
2022-04-08,2.255194109027319e-06,7.319626113498123e-05,7.363813493433202e-06,2.270521569262676e-05,26711.0
2022-04-09,1.7590111422748762e-06,7.410899638340405e-05,7.372833670707548e-06,3.344260215163497e-05,28212.0
2022-04-10,1.911370073226761e-06,6.759594104450738e-05,7.164231131485193e-06,3.509909299814388e-05,27615.0
2022-04-11,1.9931768250497483e-06,7.456308017398393e-05,7.266318519426754e-06,2.3718678681824548e-05,23449.0
2022-04-12,2.457112173908399e-06,7.364116079589144e-05,1.0037581415444658e-05,3.628302749557645e-05,23262.0
2022-04-13,2.015532510392889e-06,7.42341064778031e-05,8.761260995271554e-06,2.507977616536374e-05,24046.0
2022-04-14,1.8510193074253357e-06,8.324872728983769e-05,8.324233235153788e-06,2.2337215658538763e-05,26025.0
2022-04-15,1.9644088491629403e-06,6.822111784702955e-05,7.632358060765637e-06,2.243548718804246e-05,23621.0
2022-04-16,1.6981685787218451e-06,7.668283977469188e-05,7.556811210106761e-06,2.598059890341628e-05,18717.0
2022-04-17,1.693365009302787e-06,8.055063107694564e-05,6.8828201367975465e-06,3.0189277893190926e-05,17011.0
2022-04-18,1.8564962301249816e-06,7.617618562134221e-05,7.030872325036228e-06,2.6164853027036765e-05,19581.0
2022-04-19,1.8192906700056744e-06,7.692807225244397e-05,7.528616559938914e-06,2.850949289060574e-05,24464.0
2022-04-20,1.8513259908795137e-06,8.359103056962838e-05,7.107854830136726e-06,2.1667161026605032e-05,21739.0
2022-04-21,1.75820625755816e-06,7.287106975893242e-05,6.858047209633572e-06,2.3329600597237772e-05,19292.0
2022-04-22,1.683239018571898e-06,8.821927316473743e-05,6.262136883922347e-06,2.4927438232959805e-05,17069.0
2022-04-23,1.6217654033830008e-06,7.946502809408271e-05,6.946105805713712e-06,2.246025097084435e-05,14434.0
2022-04-24,1.5933670175535368e-06,7.8079282429153e-05,7.025516553405522e-06,2.840841337959112e-05,9320.0
2022-04-25,1.848655438135306e-06,9.13229481740364e-05,7.965789507627503e-06,3.0111051229771575e-05,13168.0
2022-04-26,2.0999250208461924e-06,8.779558776066609e-05,7.748508313005448e-06,2.8437908176714643e-05,20727.0
2022-04-27,3.14170459227727e-06,8.674664161784766e-05,7.285132520312544e-06,2.509896443241437e-05,24102.0
2022-04-28,3.662269754424251e-06,8.60129777547114e-05,8.727849733524885e-06,2.6420160583275065e-05,23374.0
2022-04-29,3.1104980865670684e-06,9.631976489615717e-05,9.9678073841313e-06,3.891657436264528e-05,22748.0
2022-04-30,2.8688220200299217e-06,0.0001154175183318,9.10841612913956e-06,2.441901068820098e-05,22822.0
2022-05-01,2.6725991905267608e-06,0.0001218355938001,1.0063268086493045e-05,3.3868572235699094e-05,19037.0
2022-05-02,2.4715215961641715e-06,0.0001107857452891,8.295589248740263e-06,2.683071733839284e-05,17996.0
2022-05-03,2.4014928446605422e-06,8.634761304951475e-05,8.4893276657514e-06,2.453608959210463e-05,18744.0
2022-05-04,2.3980005055126906e-06,9.214551100603454e-05,7.790597603757854e-06,2.513340472349866e-05,24403.0
2022-05-05,2.1664167541758005e-06,8.755390404474063e-05,8.63257259165991e-06,2.8534551883597475e-05,24035.0
2022-05-06,1.9096044049779675e-06,9.49467615561636e-05,9.12508454541798e-06,2.4098593594177303e-05,23788.0
2022-05-07,2.0653447137834223e-06,8.441957426490233e-05,9.624750792852364e-06,2.8788208349859896e-05,25690.0
2022-05-08,2.152764655675036e-06,8.344893166344158e-05,7.76516965562114e-06,3.353058113847737e-05,23030.0
2022-05-09,2.028435034252476e-06,9.037287503414126e-05,8.315344471460075e-06,2.0911843273067392e-05,16635.0
2022-05-10,1.964900818780312e-06,9.823788916085547e-05,9.057989844953942e-06,2.445886071667584e-05,17687.0
2022-05-11,2.1035745909037583e-06,9.862234579441344e-05,7.645040459426366e-06,2.0518499752957264e-05,20600.0
2022-05-12,1.911458028642932e-06,8.138850220179583e-05,7.749786267352902e-06,1.827577748441348e-05,21461.0
2022-05-13,1.8796778006506296e-06,8.670880334612814e-05,8.214227316637576e-06,2.631534658994417e-05,20634.0
2022-05-14,1.6058205782731855e-06,7.15515306173336e-05,7.850327041870064e-06,2.886524861565556e-05,22241.0
2022-05-15,1.987859936353208e-06,8.386271947567091e-05,6.921888665522675e-06,2.829976916392834e-05,19143.0
2022-05-16,1.7952562149775431e-06,7.917695695143175e-05,7.187491235253744e-06,2.508374967567496e-05,18718.0
2022-05-17,1.89661251445026e-06,8.500116454410033e-05,8.279645010220187e-06,1.8742108846248977e-05,19690.0
2022-05-18,1.6355467817557086e-06,8.312834526645678e-05,6.750196015307368e-06,1.9095477386934677e-05,20840.0
2022-05-19,1.877485054152216e-06,9.714917576714624e-05,6.746434658101605e-06,2.0972335896117383e-05,21362.0
2022-05-20,1.7141776184030864e-06,9.299888097215684e-05,6.942335656149568e-06,2.6033646713355644e-05,23031.0
2022-05-21,1.9134155279916294e-06,9.012484299907924e-05,6.755172325906612e-06,2.776734298658401e-05,22372.0
2022-05-22,1.6919376568655324e-06,9.0211141550777e-05,9.478948184092045e-06,3.5763727906957084e-05,19530.0
2022-05-23,1.8509166070926816e-06,9.008271688356816e-05,8.335379966807327e-06,2.6721157661384447e-05,17872.0
2022-05-24,1.557832033494139e-06,8.715232370961709e-05,1.112413109259418e-05,2.3823341092426e-05,20280.0
2022-05-25,1.867486552781385e-06,9.713585557091174e-05,1.0209005448194172e-05,2.595300683530415e-05,21010.0
2022-05-26,1.8551588377567597e-06,9.16859623942069e-05,9.474866662152172e-06,3.0681078481369535e-05,21430.0
2022-05-27,1.800356609309586e-06,0.0001005222244662,8.660509009121226e-06,2.8265164501651424e-05,22245.0
2022-05-28,1.4920233420709628e-06,8.605514128974041e-05,8.154066016232284e-06,3.5572516074062835e-05,24585.0
2022-05-29,1.779357949072637e-06,9.437766295439535e-05,8.027796331679353e-06,3.151398898377258e-05,20948.0
2022-05-30,1.577098725059731e-06,9.040651161996571e-05,8.711649344474839e-06,3.381690472940271e-05,20280.0
2022-05-31,1.769829946877566e-06,8.468934554432201e-05,9.066856205064434e-06,3.366728069373837e-05,21833.0
2022-06-01,1.659109770091777e-06,7.895566331084536e-05,8.217159781691927e-06,3.857536097075988e-05,20745.0
2022-06-02,1.8286386129062417e-06,8.437970990649607e-05,8.842200758926091e-06,3.383705674365264e-05,21631.0
2022-06-03,1.6790290985571243e-06,8.402243873434425e-05,8.203485394986584e-06,3.017164774394604e-05,21705.0
2022-06-04,1.805333315681185e-06,7.349316984241182e-05,8.753364286457993e-06,4.149106184901744e-05,22516.0
2022-06-05,1.7639984853464272e-06,8.547407759673277e-05,7.738604628306082e-06,3.410478928082262e-05,20198.0
2022-06-06,1.803509894657156e-06,8.570379022193052e-05,6.9899109775691605e-06,3.623000485100696e-05,19849.0
2022-06-07,1.7788651138368918e-06,8.576591139363792e-05,7.485710274463934e-06,3.3394184959259096e-05,21604.0
2022-06-08,1.81766583274861e-06,9.129629506962566e-05,8.892339433428158e-06,3.7848805541065134e-05,22738.0
2022-06-09,1.6315651236567252e-06,8.391307025486946e-05,8.41715802464299e-06,2.9196264909136144e-05,24622.0
2022-06-10,1.7170943953372192e-06,9.553756495515966e-05,8.025813229363074e-06,2.7183140392453248e-05,23985.0
2022-06-11,1.6586353109793493e-06,8.159262402678798e-05,9.435039589751464e-06,4.261966111721023e-05,24158.0
2022-06-12,1.6659678492332908e-06,9.09429137943978e-05,7.392291498542068e-06,4.92967627195128e-05,21017.0
2022-06-13,1.6944056788221351e-06,8.448266447173747e-05,8.008555579429591e-06,3.838214262470442e-05,21191.0
2022-06-14,1.752363595636767e-06,7.521239426429359e-05,8.944844352500643e-06,3.958290923073443e-05,23372.0
2022-06-15,1.7015739738613311e-06,8.487141979900451e-05,8.399364706705673e-06,2.8107162963652823e-05,23667.0
2022-06-16,1.750286344089537e-06,8.65543116104499e-05,9.108508230521368e-06,4.0458260064843946e-05,22166.0
2022-06-17,1.8067145273333831e-06,9.174373620841872e-05,8.87179305988685e-06,3.1544635659458137e-05,25388.0
2022-06-18,1.73066215377306e-06,8.585060118877281e-05,9.10361801632243e-06,4.698305184286127e-05,25257.0
2022-06-19,1.5669006995899977e-06,7.120483390097882e-05,7.602178522220381e-06,3.813345674135959e-05,23946.0
2022-06-20,1.7063450956024675e-06,8.37524353751643e-05,8.033797333875139e-06,4.299824643785072e-05,22505.0
2022-06-21,1.6411834975378937e-06,7.708705797243248e-05,9.433328227590312e-06,5.260592490668613e-05,23227.0
2022-06-22,1.6684679715168372e-06,8.4805955064618e-05,8.453553445653618e-06,3.670274240388782e-05,25689.0
2022-06-23,1.4740304827391513e-06,8.153620207372073e-05,8.455530616299008e-06,4.177715810670984e-05,26753.0
2022-06-24,1.3988765232790712e-06,7.890893132592778e-05,7.745179136552788e-06,3.387152439253252e-05,25778.0
2022-06-25,1.802772943189536e-06,8.165201069777427e-05,6.756745412507702e-06,4.052303129114798e-05,24819.0
2022-06-26,1.6465656146111733e-06,8.570822724839519e-05,7.736518024559035e-06,4.458387638971658e-05,23247.0
2022-06-27,1.606197649001972e-06,7.465193535142399e-05,7.122117493420755e-06,4.653638959520787e-05,19607.0
2022-06-28,1.868673736280202e-06,7.222707810696814e-05,1.0377243788561337e-05,5.5542494557074944e-05,20699.0
2022-06-29,1.7458240713013246e-06,0.0001004404075829,8.255311467398124e-06,4.539839019240224e-05,22697.0
2022-06-30,1.6426508711833697e-06,9.75785799289486e-05,7.721219752781985e-06,3.6681041451990064e-05,23367.0
2022-07-01,1.6089582036680916e-06,9.3148553418843e-05,8.184749960001662e-06,4.692484959554389e-05,22993.0
2022-07-02,1.5385994803655508e-06,9.40776196098971e-05,7.367740266459708e-06,3.498635532142465e-05,25135.0
2022-07-03,1.583781050175557e-06,0.0001087610664385,8.865865882829973e-06,4.424305281180034e-05,23565.0
2022-07-04,1.6503888538223591e-06,0.0001121101627616,8.469558602679674e-06,3.9621578814592575e-05,20753.0
2022-07-05,1.777525133801409e-06,0.0001055906617106,8.706114096261028e-06,3.614775394424711e-05,20951.0
2022-07-06,1.4484476104032138e-06,8.898141323519223e-05,8.600355275050011e-06,4.188923402332294e-05,22618.0
2022-07-07,1.6861659896135058e-06,9.854303536640944e-05,8.73863498013898e-06,4.555731376630552e-05,22472.0
2022-07-08,1.585825559884414e-06,9.722459994688876e-05,9.595032230275314e-06,6.131503003676368e-05,22467.0
2022-07-09,1.470231908255242e-06,9.420530623247736e-05,7.109746332059264e-06,3.956400466855255e-05,24669.0
2022-07-10,1.4194038093098415e-06,9.458308373908458e-05,8.805844168728897e-06,4.732432692236592e-05,22613.0
2022-07-11,1.8496669800814932e-06,9.97343439746856e-05,9.607541310670158e-06,3.894075515976735e-05,21032.0
2022-07-12,1.7103567829972376e-06,8.722700389144989e-05,9.666694336111588e-06,3.772460109727358e-05,19779.0
2022-07-13,1.7382876837903629e-06,0.0001056898082224,8.412310978729333e-06,5.37821088625367e-05,21598.0
2022-07-14,1.6106929785632376e-06,0.0001001039621356,9.07307875468174e-06,4.4897114982015934e-05,24069.0
2022-07-15,1.6759507583260471e-06,0.0001058355666358,9.1227098852426e-06,4.361747072430867e-05,24309.0
2022-07-16,1.598861392041155e-06,9.65077761549568e-05,9.267394646821009e-06,3.439465936926644e-05,23006.0
2022-07-17,1.4223314210448268e-06,0.0001015536376158,9.21716160529758e-06,6.135834821394061e-05,24271.0
2022-07-18,1.9499985606329918e-06,9.390199133933428e-05,1.018798655867556e-05,4.172197625971595e-05,20928.0
2022-07-19,1.750987668451034e-06,0.0001161160165879,8.066070390531073e-06,5.280484025841021e-05,21051.0
2022-07-20,1.6100699272816892e-06,9.667039538191712e-05,7.626247815315864e-06,3.9757301552671714e-05,22715.0
2022-07-21,1.6977670856179542e-06,9.934154911393e-05,1.0039908243082336e-05,4.441730053855977e-05,23752.0
2022-07-22,1.807060803031053e-06,9.317196037590773e-05,9.493725166229942e-06,4.651222628297049e-05,24040.0
2022-07-23,1.7318580633241213e-06,0.0001056099790573,7.801786338061997e-06,3.1623044731064764e-05,23248.0
2022-07-24,1.6436810640316229e-06,0.0001086250787932,7.893979959358588e-06,4.810979039045425e-05,22054.0
2022-07-25,1.645294390964455e-06,0.000103537869141,1.0190162554465367e-05,4.171778925578099e-05,20424.0
2022-07-26,1.8110003314217256e-06,0.0001087102735724,8.916272429616793e-06,4.903538066166008e-05,20577.0
2022-07-27,1.5261742860777409e-06,0.0001294280811295,9.430784515656746e-06,5.197621313165347e-05,21826.0
2022-07-28,1.7056957543198277e-06,0.0001048883992573,8.963684828650472e-06,5.641373276722307e-05,22582.0
2022-07-29,2.0332626335843337e-06,0.0001230497321599,9.248873839978936e-06,5.1178228179635584e-05,24076.0
2022-07-30,1.7945505499489442e-06,0.0001489401016024,9.613421471072545e-06,4.3831237503637736e-05,24700.0
2022-07-31,1.6763594068879356e-06,0.0001155396773755,8.859386152546487e-06,4.541397247270238e-05,23768.0
2022-08-01,1.738663104614993e-06,9.654381021310868e-05,7.860394400064029e-06,5.439475940208921e-05,22925.0
2022-08-02,1.7968173800715756e-06,0.0001019627670817,7.855507825667807e-06,3.4111836508789984e-05,21360.0
2022-08-03,1.877650947684231e-06,0.0001111794758975,8.834762778744929e-06,3.934044051579689e-05,23572.0
2022-08-04,1.947566596355244e-06,9.879111317557047e-05,1.124572129898577e-05,7.108928814591126e-05,24152.0
2022-08-05,1.6907207503813193e-06,9.833578000124972e-05,8.778783783340249e-06,4.834201979001435e-05,23878.0
2022-08-06,1.465342781198835e-06,0.000105230175673,8.7792669793128e-06,4.38182225381462e-05,24396.0
2022-08-07,1.9154038653502056e-06,0.0001087768155435,8.529945444422933e-06,4.611186643721656e-05,23773.0
2022-08-08,1.8528645583267928e-06,9.930097980227854e-05,9.992764174868966e-06,5.791385807997198e-05,22085.0
2022-08-09,1.636194677411484e-06,9.753618633842048e-05,8.804188612210552e-06,4.780093368178874e-05,21221.0
2022-08-10,1.4604811966972898e-06,0.0001020455730104,9.508986833888134e-06,4.590247010372122e-05,23682.0
2022-08-11,1.5622851717999345e-06,0.0001038782045025,9.553516410552814e-06,4.727498712559817e-05,24742.0
2022-08-12,1.6170992052336345e-06,0.0001059571640413,7.798596441697378e-06,4.28819122664663e-05,25618.0
2022-08-13,1.7215494616472606e-06,0.0001024534046426,9.505446841630793e-06,4.7504821994834745e-05,27094.0
2022-08-14,1.4422771590933888e-06,0.0001111502221446,9.063672754282471e-06,5.668181803152548e-05,23684.0
2022-08-15,2.0716410239800434e-06,9.391497736703567e-05,9.400610240423462e-06,4.769211820607255e-05,21090.0
2022-08-16,1.7400642215378282e-06,8.918359387277744e-05,7.580726127587566e-06,3.376133642374604e-05,24166.0
2022-08-17,1.7829950096696104e-06,9.366996391258018e-05,8.733437327223498e-06,3.905392346669295e-05,25213.0
2022-08-18,1.7173526538874254e-06,9.929185426595196e-05,8.129783071466606e-06,4.304786727168488e-05,25262.0
2022-08-19,2.5934308423272515e-06,0.0001109474225417,8.453043093574916e-06,3.951361629580086e-05,25267.0
2022-08-20,2.4813790494544186e-06,0.0001021572962719,9.112179312067985e-06,5.366196571585794e-05,28009.0
2022-08-21,2.0080621363623384e-06,8.55622901358114e-05,7.835740327520032e-06,4.381561447159076e-05,27458.0
2022-08-22,2.2611525162084304e-06,9.660599676323616e-05,7.756847471176467e-06,4.543931295758808e-05,26468.0
2022-08-23,3.2995080274363168e-06,0.0001026287507251,3.383663763526686e-05,0.0001552620989598,28446.0
2022-08-24,2.479778936434565e-06,9.623326027339067e-05,1.5799537965194712e-05,5.5801311330816274e-05,25996.0
2022-08-25,1.9189423420505886e-06,9.175302155211749e-05,1.0550006075012723e-05,4.12068232749554e-05,24271.0
2022-08-26,1.7303084508449189e-06,8.621483104805777e-05,9.9480734159954e-06,5.6655973896136064e-05,24136.0
2022-08-27,1.921368139877872e-06,9.86557899488684e-05,8.91959052291139e-06,4.4456942380053295e-05,25967.0
2022-08-28,1.9755453306260085e-06,9.009838406723752e-05,9.040383696579609e-06,5.641705039988016e-05,24372.0
2022-08-29,1.7959113930396856e-06,9.451676128897433e-05,1.0506392209203902e-05,2.573369627376078e-05,23225.0
2022-08-30,1.8105887851089883e-06,8.994077782506934e-05,8.415370001622468e-06,5.467823070922988e-05,23605.0
2022-08-31,1.612230146571917e-06,8.339910742939264e-05,7.799385827468273e-06,4.872805022828353e-05,24586.0
2022-09-01,1.779853261262858e-06,7.91125148456319e-05,8.297058688587441e-06,3.5268572499887464e-05,23688.0
2022-09-02,1.6922619739728249e-06,9.559170911923545e-05,8.90503390630717e-06,3.67412773145882e-05,21438.0
2022-09-03,1.7203595077202396e-06,9.444434099741611e-05,8.143254023292858e-06,3.4461170875715786e-05,24037.0
2022-09-04,1.69534837353618e-06,9.46016590295837e-05,6.627488879810048e-06,4.014362877905288e-05,22508.0
