,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-01-22,2.812914783136386e-06,7.753612352612136e-05,9.174836432014712e-06,2.4092805486734904e-05,
2022-01-23,2.570581492632178e-06,8.615064863938704e-05,1.1147279461216382e-05,2.321009346790603e-05,
2022-01-24,2.960129923482992e-06,9.738745737782232e-05,8.493664958892031e-06,1.6822140227213426e-05,
2022-01-25,2.709736122894929e-06,8.754537272133386e-05,7.885258210571863e-06,1.3218817880416145e-05,
2022-01-26,3.2134172750535783e-06,0.0001127234155775,9.051773531718348e-06,1.5465033559122822e-05,
2022-01-27,2.6905151774186395e-06,9.033515222795128e-05,8.837473480699172e-06,1.2788722231645492e-05,
2022-01-28,2.464096263192248e-06,8.844577215549518e-05,8.75855407008595e-06,1.974872782113425e-05,
2022-01-29,2.666635028984806e-06,8.57736352458411e-05,7.793220621715309e-06,2.74953233400926e-05,
2022-01-30,2.8334434291358808e-06,8.53475072810816e-05,9.227496557043911e-06,2.243367111241097e-05,
2022-01-31,2.6977461368621187e-06,7.919304838312064e-05,9.616501390764116e-06,1.5346436205823844e-05,
2022-02-01,3.108024092104371e-06,8.783828570859178e-05,9.231692400009232e-06,2.1091706740909477e-05,
2022-02-02,2.63630692882566e-06,8.155168994544354e-05,1.0100222278124358e-05,1.648589212005462e-05,
2022-02-03,2.600927927887286e-06,7.9767573641656e-05,9.35120259816006e-06,1.3772479268506065e-05,
2022-02-04,2.770250666582346e-06,7.759138302580229e-05,8.996499526957253e-06,1.5627458438951868e-05,
2022-02-05,2.6660708627270183e-06,8.740507033993523e-05,9.710448088471925e-06,2.465907618397412e-05,
2022-02-06,2.598430287141913e-06,7.819958297475525e-05,1.0634375665828864e-05,2.329163993576411e-05,
2022-02-07,2.5876956492573464e-06,7.598236286912756e-05,9.906461352981188e-06,2.191494626729112e-05,
2022-02-08,2.7174120480346315e-06,7.716704682574e-05,8.889029565122547e-06,1.1859474351606047e-05,
2022-02-09,5.466999655338441e-06,8.323358873379093e-05,9.324357943575427e-06,1.2637833295882191e-05,
2022-02-10,2.9700486195711105e-06,8.077659299120844e-05,1.0607081925544662e-05,1.4114728907811688e-05,
2022-02-11,2.831145616569762e-06,7.915658250895173e-05,7.97256168059401e-06,1.8159696369876697e-05,
2022-02-12,2.9490674500498866e-06,7.731309622049947e-05,8.803363952476067e-06,1.8242737870099544e-05,
2022-02-13,2.9678367137958496e-06,9.149489009356544e-05,1.0785725529520822e-05,2.6534892780941196e-05,
2022-02-14,2.9147867759136576e-06,8.57394075767577e-05,1.0092716298806354e-05,1.4453981152008576e-05,
2022-02-15,3.185821992101644e-06,8.861627029565198e-05,9.529929837257327e-06,1.4659375663298574e-05,
2022-02-16,3.0389673492892563e-06,9.147834598109692e-05,8.319659561995807e-06,1.3218921010183796e-05,
2022-02-17,3.005868839761844e-06,8.646963700683406e-05,9.721356160778837e-06,2.0745864107674807e-05,
2022-02-18,2.986150512293944e-06,9.28506797215936e-05,8.100902642312683e-06,2.1640860541605815e-05,
2022-02-19,3.086695359196247e-06,7.948280286123573e-05,9.976936548774525e-06,2.710796531892521e-05,
2022-02-20,3.195546885874516e-06,8.29845565105248e-05,8.415421074390064e-06,2.303445798749112e-05,
2022-02-21,3.0159025978096786e-06,9.141351652127168e-05,8.872566853206853e-06,1.6291736431673225e-05,
2022-02-22,3.086317549541583e-06,0.0001117424738982,8.432117193858606e-06,2.1715316311459848e-05,
2022-02-23,3.4453730409691557e-06,0.0001025083972059,1.1101302219754718e-05,1.585961624180517e-05,
2022-02-24,3.66981292614992e-06,6.542700539231361e-05,5.400822005109178e-06,1.6085325984824084e-05,30096.0
2022-02-25,3.4634138095468358e-06,5.865865029730551e-05,6.370161532432752e-06,1.3861408097280154e-05,46347.0
2022-02-26,3.4146028786899426e-06,6.69368933844037e-05,8.126215280060422e-06,2.3521119735071085e-05,76575.0
2022-02-27,3.308807677634534e-06,5.6455631740570616e-05,6.432388959527637e-06,3.1366125148724775e-05,98115.0
2022-02-28,3.391686634946536e-06,6.56392233246066e-05,7.581616978220774e-06,2.679328873352648e-05,99245.0
2022-03-01,3.5340633488070142e-06,6.561017097948661e-05,1.0166012751118143e-05,3.523709208315816e-05,97499.0
2022-03-02,3.630728541162024e-06,7.441868035227984e-05,8.526443645331983e-06,3.8266653981329386e-05,97379.0
2022-03-03,3.781310795931653e-06,8.404512660109485e-05,1.0458127865490211e-05,4.943937206181085e-05,98517.0
2022-03-04,3.2725435202836204e-06,7.457549462643371e-05,1.2813213379890062e-05,6.997387517926153e-05,105317.0
2022-03-05,3.830466509446624e-06,7.679267963677063e-05,1.4811964530540431e-05,6.728313396379553e-05,127579.0
2022-03-06,3.4416264844334184e-06,8.005764150188136e-05,1.7448516333662376e-05,7.285876780961896e-05,140843.0
2022-03-07,3.823043524459164e-06,7.590820797139644e-05,2.014461404320587e-05,8.83401939162042e-05,140558.0
2022-03-08,4.750582712227309e-06,8.645746316370238e-05,2.5555731724176176e-05,9.66001014687466e-05,126322.0
2022-03-09,3.844797269195401e-06,8.062282261811958e-05,2.194354028646261e-05,9.522793003445268e-05,116399.0
2022-03-10,3.790940816779704e-06,7.933940713780827e-05,2.100663034457271e-05,8.241822637489102e-05,85825.0
2022-03-11,3.677130687204952e-06,8.10419637083315e-05,2.1117527657616573e-05,0.0001002686744709,76065.0
2022-03-12,3.2703686049532285e-06,9.3110747272976e-05,2.3576766140946036e-05,7.117205996927487e-05,78108.0
2022-03-13,3.690074897203121e-06,9.662685517326192e-05,2.151103692193488e-05,8.366489421038932e-05,80123.0
2022-03-14,3.4963326593577523e-06,8.7768665518953e-05,1.8131854187565145e-05,8.011623778103738e-05,70935.0
2022-03-15,3.367466626554893e-06,8.91109507965419e-05,1.7264171491084397e-05,7.722493165433993e-05,65787.0
2022-03-16,3.5481524428731028e-06,8.873545507496009e-05,1.657300483163011e-05,5.9032103724128814e-05,59218.0
2022-03-17,3.4039071970755578e-06,0.0001028283166931,1.695329373545352e-05,5.98356351735844e-05,51462.0
2022-03-18,3.2727573043243746e-06,9.993543452352754e-05,1.7870703799901178e-05,6.301379132874357e-05,41825.0
2022-03-19,3.4774391658096373e-06,8.121952837764564e-05,1.6493521752360706e-05,6.450507613332991e-05,38992.0
2022-03-20,3.611307199823039e-06,9.647678764206232e-05,1.992262608010749e-05,5.31161976896351e-05,32915.0
2022-03-21,3.3866389202042112e-06,8.969999429181854e-05,1.8890059613555483e-05,4.9243618027103685e-05,29501.0
2022-03-22,3.1439940661675865e-06,9.171742267454844e-05,1.4792499473517454e-05,5.833605381276595e-05,30328.0
2022-03-23,3.2004831688361084e-06,8.280765828773473e-05,1.6304498580555763e-05,4.129987902451495e-05,29598.0
2022-03-24,3.351227989246556e-06,8.538103594887753e-05,1.6900928667211877e-05,4.495188891466875e-05,31706.0
2022-03-25,3.3901812705023238e-06,7.787754787542894e-05,1.663344411479953e-05,4.844494526001214e-05,29700.0
2022-03-26,3.360123584311547e-06,8.673787926516477e-05,2.181751300136981e-05,6.16506582766355e-05,30045.0
2022-03-27,3.179201047871129e-06,9.87522244967237e-05,1.9295960791063707e-05,6.326857119125635e-05,26062.0
2022-03-28,2.834217860455496e-06,9.420827341627892e-05,1.5458826744600195e-05,4.214430209035738e-05,20512.0
2022-03-29,3.3150864442566694e-06,8.775014167223504e-05,1.545394547457878e-05,3.860477725475667e-05,21793.0
2022-03-30,3.1635519956805627e-06,8.221086161289857e-05,1.674312047335389e-05,4.9670783729198256e-05,24777.0
2022-03-31,3.398259026790942e-06,9.0700530931187e-05,1.3307400962227452e-05,3.774198905314576e-05,22440.0
2022-04-01,3.0635840883569618e-06,8.825036764239548e-05,1.3654882799886292e-05,3.23425918993786e-05,20497.0
2022-04-02,3.243839522854244e-06,9.066286165708984e-05,1.2817066491243124e-05,4.371165831890557e-05,22916.0
2022-04-03,3.002236449994221e-06,9.8455603524098e-05,1.4712818962631374e-05,3.998043095242237e-05,21614.0
2022-04-04,3.2977903695853422e-06,9.89975653839595e-05,1.2286872020086964e-05,3.171445824093854e-05,17987.0
2022-04-05,3.1379366788340635e-06,8.664206281412422e-05,1.2611213286937487e-05,3.0640763668292135e-05,20470.0
2022-04-06,3.4795607154012827e-06,8.983253424013725e-05,1.1442984528297685e-05,3.261104189173031e-05,23542.0
2022-04-07,3.0528933682468035e-06,8.600522465524618e-05,1.4483368290196735e-05,2.7240068324500785e-05,22933.0
2022-04-08,3.042510395610821e-06,0.0001076256135947,1.395085341160974e-05,2.796618030433296e-05,26711.0
2022-04-09,2.996506418247151e-06,0.0001035987354287,1.4488101099643654e-05,4.75781350198518e-05,28212.0
2022-04-10,3.240305488946656e-06,8.786376777584265e-05,1.4387185468966163e-05,4.070314986339374e-05,27615.0
2022-04-11,3.3010685362459142e-06,9.873533086503532e-05,1.5448311323821918e-05,3.236611361790642e-05,23449.0
2022-04-12,3.120963533174879e-06,9.48998355162148e-05,1.29985198860773e-05,4.5229527425992566e-05,23262.0
2022-04-13,3.560478135099333e-06,9.11804782596046e-05,1.1513954483650793e-05,2.5316377827301136e-05,24046.0
2022-04-14,2.8686412963416336e-06,9.350400528931044e-05,1.1456697309706432e-05,2.6603874829270887e-05,26025.0
2022-04-15,4.893637973799715e-06,9.98559103970634e-05,1.095077460892461e-05,2.96263484662612e-05,23621.0
2022-04-16,3.690335335155224e-06,0.0001049621031564,1.3928868120323902e-05,4.11640657950232e-05,18717.0
2022-04-17,3.1187154128166434e-06,0.000102317925891,1.3855416188422887e-05,4.11402904622896e-05,17011.0
2022-04-18,3.125237103551006e-06,0.0001095464179932,1.2532015106549929e-05,3.289295809113193e-05,19581.0
2022-04-19,3.4728145363661844e-06,0.0001020296023218,1.4784017196331655e-05,2.7995808334018246e-05,24464.0
2022-04-20,3.124382324934191e-06,0.0001356004423933,1.2529100039563042e-05,2.3161447993957104e-05,21739.0
2022-04-21,3.158663351047414e-06,0.000112795113297,1.3501780443966096e-05,2.386591325464554e-05,19292.0
2022-04-22,3.1272809134520003e-06,0.0001084708673189,1.1789431174323196e-05,3.610180709601075e-05,17069.0
2022-04-23,3.047493230532892e-06,0.0001016930079805,1.156560335611555e-05,3.743375161807391e-05,14434.0
2022-04-24,3.070852797466816e-06,0.0001131974004632,1.3498809098246418e-05,4.068365372879715e-05,9320.0
2022-04-25,3.2310570710771944e-06,0.000108596829887,1.25001619965847e-05,3.401433564844567e-05,13168.0
2022-04-26,3.228053754379257e-06,0.0001222586319114,1.1988833728390318e-05,2.4481329647780435e-05,20727.0
2022-04-27,3.1027041214765865e-06,0.0001185224593356,1.24128652813909e-05,2.6406202163269287e-05,24102.0
2022-04-28,3.057774626284345e-06,0.0001179398288195,1.5029546292026606e-05,2.9498237544433323e-05,23374.0
2022-04-29,3.0147202862475545e-06,0.0001239775271034,1.3505868708191557e-05,2.653402797453087e-05,22748.0
2022-04-30,2.850373003823941e-06,0.0001263153097622,1.4427731148557064e-05,3.093074687172124e-05,22822.0
2022-05-01,3.389010209496213e-06,0.0001191376027952,1.3868107963718328e-05,4.618441668504421e-05,19037.0
2022-05-02,3.119026397898963e-06,0.0001091455794772,1.5812408894537563e-05,3.0073990862813957e-05,17996.0
2022-05-03,3.164217432347648e-06,9.866556349866868e-05,1.486433221474962e-05,3.280988724525619e-05,18744.0
2022-05-04,2.94320209918748e-06,0.000107925782004,1.1495881829935371e-05,4.151247746465509e-05,24403.0
2022-05-05,3.008173775225702e-06,0.000104006986684,1.2137526876995513e-05,2.478759052514528e-05,24035.0
2022-05-06,2.817884922426885e-06,0.0001066041991624,1.2848924194467229e-05,3.1833944624407055e-05,23788.0
2022-05-07,2.7748832697221478e-06,9.235261936426372e-05,1.607729907719908e-05,3.998362270813875e-05,25690.0
2022-05-08,3.237655934720756e-06,0.000104247753537,1.5732908954432397e-05,3.424399775844498e-05,23030.0
2022-05-09,2.960075342259876e-06,9.583260357356474e-05,1.564516663519155e-05,2.2541337554085632e-05,16635.0
2022-05-10,3.2455951024496217e-06,0.0001008889866194,1.3898817204716211e-05,2.836187040550709e-05,17687.0
2022-05-11,3.2737158707695437e-06,9.011784698914632e-05,1.3293009125369929e-05,3.255601960802552e-05,20600.0
2022-05-12,3.176725754458584e-06,9.301543108776666e-05,1.3529835191753609e-05,2.9412579388977936e-05,21461.0
2022-05-13,3.067561350214345e-06,0.0001008779150829,1.3478038290972674e-05,3.151721742749128e-05,20634.0
2022-05-14,2.720341942797068e-06,9.019829314185085e-05,1.2636272036694356e-05,3.0326780191131796e-05,22241.0
2022-05-15,2.821069313931042e-06,8.34702262487957e-05,1.2497854534971497e-05,3.633947631277162e-05,19143.0
2022-05-16,3.043022945954843e-06,9.96097200356722e-05,1.3608316738747088e-05,2.743535120776948e-05,18718.0
2022-05-17,3.23044514727626e-06,9.879274422178547e-05,1.2904602965147869e-05,2.111786912253406e-05,19690.0
2022-05-18,3.022206009765983e-06,8.847231031930042e-05,1.2786428990534149e-05,2.638190954773869e-05,20840.0
2022-05-19,3.072248270430899e-06,9.699642549078282e-05,1.246767581423679e-05,2.6812733234276654e-05,21362.0
2022-05-20,3.087362914865774e-06,9.36391486552698e-05,1.2228378033928428e-05,3.254205839169456e-05,23031.0
2022-05-21,2.7321365952572786e-06,9.81614532028188e-05,1.2780055751715212e-05,4.284104346501533e-05,22372.0
2022-05-22,2.7301721281239275e-06,9.581129338793724e-05,1.345612924035444e-05,4.161597429173188e-05,19530.0
2022-05-23,3.033801243349614e-06,9.455193694600874e-05,1.3925376849309064e-05,2.7477416840480235e-05,17872.0
2022-05-24,3.15930081862677e-06,9.95204752591667e-05,1.28537978173573e-05,2.7838510939464088e-05,20280.0
2022-05-25,2.8378894959125896e-06,9.443763736060864e-05,1.2497230807272175e-05,3.0646635731050645e-05,21010.0
2022-05-26,3.363845930400554e-06,0.0001045674612429,1.5083151708499597e-05,3.3445139605817245e-05,21430.0
2022-05-27,3.706346387022541e-06,9.80667197464937e-05,1.482622118433922e-05,3.276189521782324e-05,22245.0
2022-05-28,2.869977621292464e-06,9.13180176991956e-05,1.448049654606768e-05,5.485881996963907e-05,24585.0
2022-05-29,3.0895740160857424e-06,0.0001061124517344,1.546480245713122e-05,5.2776439382462506e-05,20948.0
2022-05-30,2.9099748129054877e-06,9.796371228169662e-05,1.4425362679717449e-05,3.350665789702287e-05,20280.0
2022-05-31,3.213186408408785e-06,0.0001001570198661,1.2439726713348404e-05,3.675917381867352e-05,21833.0
2022-06-01,2.9801703645080177e-06,9.807773801894072e-05,1.1684951983139897e-05,2.5474294980690485e-05,20745.0
2022-06-02,2.707450373477688e-06,0.0001058912337964,1.3742253679497632e-05,3.383705674365264e-05,21631.0
2022-06-03,3.262503695570347e-06,0.0001119734516197,1.3372804958950732e-05,3.099826823008155e-05,21705.0
2022-06-04,2.7013135538340698e-06,8.852586367381423e-05,1.220863966269141e-05,3.9538541291416623e-05,22516.0
2022-06-05,3.4576026649395934e-06,9.745390894493623e-05,1.298088518296504e-05,3.2420602155843727e-05,20198.0
2022-06-06,3.2944677232613155e-06,0.0001020551712511,1.2581839759624487e-05,3.7755478739470416e-05,19849.0
2022-06-07,3.158034609503025e-06,0.0001114956848117,1.3246771613144512e-05,4.0152531915299626e-05,21604.0
2022-06-08,3.1764601439945077e-06,0.0001003683243904,1.361991229676971e-05,3.455760505923338e-05,22738.0
2022-06-09,3.1822261915949352e-06,0.0001104355942461,1.6872575858488902e-05,3.8928353212181526e-05,24622.0
2022-06-10,3.2469524337360718e-06,9.298137592625906e-05,1.2849208372133e-05,3.921502220550632e-05,23985.0
2022-06-11,2.867003972440759e-06,8.847200213100736e-05,1.1834467761283089e-05,4.672758026103772e-05,24158.0
2022-06-12,2.8108078244453304e-06,9.273693182069094e-05,1.538497215432613e-05,4.645271871646398e-05,21017.0
2022-06-13,2.8469455821833845e-06,0.0001000640695942,1.339547637276788e-05,4.505729786378344e-05,21191.0
2022-06-14,3.155150821811468e-06,0.000107512195482,1.4710942364856432e-05,4.523761054941078e-05,23372.0
2022-06-15,3.085827395840414e-06,8.370651795862601e-05,1.3484181905832424e-05,3.901442023313004e-05,23667.0
2022-06-16,3.119276712957468e-06,0.0001113866431338,1.3353999354916922e-05,4.343939501699034e-05,22166.0
2022-06-17,3.401416635642951e-06,0.0001069543032935,1.35207675890852e-05,4.205951421261085e-05,25388.0
2022-06-18,3.0206251914659773e-06,0.0001002372228816,1.427161077668014e-05,4.111017036250361e-05,25257.0
2022-06-19,3.090516849467564e-06,0.0001048827958811,1.4754967181058278e-05,4.849069190567949e-05,23946.0
2022-06-20,3.2516321082016408e-06,9.890070194736793e-05,1.4475644043987003e-05,3.192939091919608e-05,22505.0
2022-06-21,3.25123343279187e-06,0.0001006579083909,1.3911406218897776e-05,4.685215187001733e-05,23227.0
2022-06-22,2.848603853809234e-06,9.435259165725792e-05,1.166516545339102e-05,3.795397225856581e-05,25689.0
2022-06-23,2.837853078918366e-06,0.0001147176012816,1.2415715841654242e-05,3.460330267424451e-05,26753.0
2022-06-24,3.260987567381704e-06,9.532622576286576e-05,1.0904903958430044e-05,5.0349563286196985e-05,25778.0
2022-06-25,2.8205409592180584e-06,0.0001027454467946,1.3718240686000486e-05,4.736458202861452e-05,24819.0
2022-06-26,3.104952301838213e-06,0.0001076542785161,1.5202257918258504e-05,4.557462919837695e-05,23247.0
2022-06-27,3.20368961968957e-06,0.0001110041821312,1.3713864535203793e-05,3.769447557211838e-05,19607.0
2022-06-28,3.2079653245100803e-06,0.0001066664795884,1.4714002386766073e-05,3.734753944355039e-05,20699.0
2022-06-29,3.2350440796292263e-06,0.0001049984811847,1.3483675396750267e-05,4.491542859461073e-05,22697.0
2022-06-30,3.164655068212029e-06,0.0001056960354516,1.35324535667179e-05,4.1990139556883366e-05,23367.0
2022-07-01,3.2886916948875657e-06,0.0001268443369472,1.423077128723907e-05,3.867432658973398e-05,22993.0
2022-07-02,2.88428587603695e-06,0.0001003269408407,1.5646100116414435e-05,5.831059220237441e-05,25135.0
2022-07-03,3.027171536346632e-06,0.0001250382328442,1.8045567726114103e-05,6.0191129988146976e-05,23565.0
2022-07-04,2.887091847187927e-06,0.0001275396727171,1.4194352843379824e-05,4.764620237197842e-05,20753.0
2022-07-05,3.26777347830158e-06,0.0001330798079446,1.617420279351246e-05,5.271547450202704e-05,20951.0
2022-07-06,3.048892809552444e-06,0.0001186975324769,1.4226755922278991e-05,5.3223967935516205e-05,22618.0
2022-07-07,3.158285001270893e-06,0.0001315022509303,1.6093323243966356e-05,6.203549108603304e-05,22472.0
2022-07-08,2.977827995782955e-06,0.0001166021198669,1.3689983223949295e-05,5.01668427573521e-05,22467.0
2022-07-09,2.863322018855116e-06,0.0001164011607584,1.6233235844875197e-05,5.774206086761724e-05,24669.0
2022-07-10,2.86011998812884e-06,0.0001108330408572,1.534173739618546e-05,4.781728866114056e-05,22613.0
2022-07-11,3.25976604254362e-06,0.000125980223968,1.5973513805138597e-05,5.489238980352747e-05,21032.0
2022-07-12,2.982970537100723e-06,0.0001198336827654,1.6789521741667497e-05,5.775124118594968e-05,19779.0
2022-07-13,3.130738027350182e-06,0.0001226973635686,1.3902035044660682e-05,4.859260713018667e-05,21598.0
2022-07-14,3.5903156337806247e-06,0.0001286057846881,1.484323848901881e-05,4.439265301592586e-05,24069.0
2022-07-15,3.3336846605833327e-06,0.000124249234327,1.44705053352124e-05,3.905285169502056e-05,24309.0
2022-07-16,3.170391820115794e-06,0.0001287315590405,1.412367131764424e-05,4.568040697480699e-05,23006.0
2022-07-17,3.371137756148037e-06,0.0001299354402682,1.5068720632727166e-05,5.507757241251362e-05,24271.0
2022-07-18,3.480596100464652e-06,0.0001207549586672,1.433290884680592e-05,5.131323516999547e-05,20928.0
2022-07-19,3.673022975465408e-06,0.0001265455989161,1.4456580265154725e-05,4.493043425496308e-05,21051.0
2022-07-20,3.382955914625572e-06,0.0001198642081933,1.4112489513909254e-05,4.621786305498087e-05,22715.0
2022-07-21,3.635532659778761e-06,0.0001502991313019,1.5059862364623503e-05,5.359043869326233e-05,23752.0
2022-07-22,3.5104747270852623e-06,0.0001343256531214,1.4081029343189789e-05,4.453298261135472e-05,24040.0
2022-07-23,3.245564339751374e-06,0.0001266661742587,1.7246054010452832e-05,5.413436470911087e-05,23248.0
2022-07-24,2.768304949947996e-06,0.0001300297524964,1.6932014985290884e-05,5.965614008416327e-05,22054.0
2022-07-25,3.501523960257686e-06,0.0001291742424906,1.667828103483658e-05,4.215692387952605e-05,20424.0
2022-07-26,3.4227039756535007e-06,0.0001251619766947,1.604166962764389e-05,5.2771409664453226e-05,20577.0
2022-07-27,3.3895266121028894e-06,0.000149916696289,1.4146176773485117e-05,4.878469127269229e-05,21826.0
2022-07-28,3.664580722171505e-06,0.0001427647656558,1.352280038805028e-05,5.178965631089331e-05,22582.0
2022-07-29,3.562748141436835e-06,0.0001422377447571,1.558754168720588e-05,4.515726015850198e-05,24076.0
2022-07-30,3.325721790328267e-06,0.0001279829014843,1.3750344645099664e-05,4.434090305600562e-05,24700.0
2022-07-31,3.319849021483951e-06,0.0001334094503817,1.655399245236774e-05,4.340450466417573e-05,23768.0
2022-08-01,3.3923060085153174e-06,0.0001287774927761,1.3810786422542406e-05,4.135799888423312e-05,22925.0
2022-08-02,3.0913918298098915e-06,0.0001380543497154,1.5965592293834106e-05,3.496463242150973e-05,21360.0
2022-08-03,3.1986336144079606e-06,0.0001179278507623,1.4519740566806884e-05,3.885475606498458e-05,23572.0
2022-08-04,3.1752843146925625e-06,0.0001368265332397,1.6493724571845797e-05,3.7547159231995385e-05,24152.0
2022-08-05,2.6065278235045337e-06,0.0001432318431023,1.4394041878990318e-05,3.827076566709469e-05,23878.0
2022-08-06,2.969703565447344e-06,0.0001299254485888,1.5032991402932875e-05,5.0309811062316005e-05,24396.0
2022-08-07,3.431425648138028e-06,0.0001277008033738,1.668412236706512e-05,5.9897888361745215e-05,23773.0
2022-08-08,2.9391678945139613e-06,0.00013501019914,1.4020266085652657e-05,4.190514934241875e-05,22085.0
2022-08-09,3.0910585013984994e-06,0.0001277889356603,1.4608720042384766e-05,4.333355670218231e-05,21221.0
2022-08-10,3.0489199604768195e-06,0.0001334050929555,1.4674362397975515e-05,4.0853198392311887e-05,23682.0
2022-08-11,3.164858499892704e-06,0.000149706824136,1.654100568603979e-05,5.002886987077864e-05,24742.0
2022-08-12,3.410449005043142e-06,0.0001527128649993,1.6778798404864057e-05,5.431708887085731e-05,25618.0
2022-08-13,3.603142466211477e-06,0.0001569019121413,1.704563252191176e-05,6.231815358462192e-05,27094.0
2022-08-14,3.821627048671183e-06,0.0001476811231807,1.7032151717422478e-05,6.329469680187012e-05,23684.0
2022-08-15,3.494334257315736e-06,0.0001337163901263,1.7050499545383443e-05,4.769211820607255e-05,21090.0
2022-08-16,3.497229811346299e-06,0.0001382655370284,1.4852034862212371e-05,5.064200463561905e-05,24166.0
2022-08-17,3.75207930432901e-06,0.0001341075874566,1.859251768773358e-05,5.429447896589021e-05,25213.0
2022-08-18,3.461058545430412e-06,0.0001307133271349,1.7084326744386347e-05,4.0601965722157326e-05,25262.0
2022-08-19,3.41519938861834e-06,0.0001454891595454,1.4502009710995498e-05,3.951361629580086e-05,25267.0
2022-08-20,3.377677887602545e-06,0.0001457402880248,1.5429446482199147e-05,4.829576914427215e-05,28009.0
2022-08-21,3.5253555224935555e-06,0.0001232832997655,1.4206856294755943e-05,4.852697086638546e-05,27458.0
2022-08-22,3.5442834265152475e-06,0.0001243840788996,1.3346340501877158e-05,4.307268207438037e-05,26468.0
2022-08-23,3.256489669842623e-06,0.0001211722633172,1.4133805504856076e-05,4.731359820373695e-05,28446.0
2022-08-24,3.4734185799536416e-06,0.0001264593267429,1.2358054448023588e-05,3.960093062186961e-05,25996.0
2022-08-25,3.538997502156504e-06,0.0001167765728845,1.459871689346779e-05,5.222725275546673e-05,24271.0
2022-08-26,2.9687525704851906e-06,0.0001178380316255,1.4037400037590349e-05,3.559800129757222e-05,24136.0
2022-08-27,3.318726787061778e-06,0.0001187523397532,1.5944754740071688e-05,5.142007793355562e-05,25967.0
2022-08-28,2.767413187578396e-06,0.0001230783221603,1.5849040873919897e-05,5.009444992403152e-05,24372.0
2022-08-29,2.961165529453807e-06,0.0001198478865925,1.5546358951626438e-05,4.336604372059687e-05,23225.0
2022-08-30,3.062088396668883e-06,0.0001170505867439,1.4321570048632732e-05,4.016188627315115e-05,23605.0
2022-08-31,3.1894118116966186e-06,0.0001175927414754,1.4279472559742908e-05,4.183721484246566e-05,24586.0
2022-09-01,3.4221118813807075e-06,0.0001307843805257,1.618337189754184e-05,3.898105381566509e-05,23688.0
2022-09-02,3.1541636792373067e-06,0.0001532671537274,1.316226502818209e-05,3.878245938762088e-05,21438.0
2022-09-03,3.0855204106126683e-06,0.0001342015502627,1.5198239075730912e-05,4.164058147482324e-05,24037.0
2022-09-04,2.840416606736034e-06,0.0001264248470823,1.6531902816859508e-05,4.4841287465963326e-05,22508.0
2022-09-05,3.0029958145667224e-06,0.0001161841587645,1.4245495803040742e-05,2.955193887584425e-05,19032.0
2022-09-06,3.019868330798551e-06,0.0001210763051401,1.3716108569002394e-05,3.225600450411117e-05,20545.0
2022-09-07,2.7673664943607117e-06,0.0001114155410218,1.4536938305993222e-05,2.8567090775622197e-05,20939.0
