,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-01-28,1.104310699892178e-06,6.579363745930015e-05,2.9823033571977246e-06,1.0633930365226136e-05,
2022-01-29,1.1776307388480804e-06,6.138139985550178e-05,3.834759353542453e-06,7.364818751810518e-06,
2022-01-30,1.05464997886578e-06,5.584340488367421e-05,3.342467793108785e-06,1.0385958848338412e-05,
2022-01-31,1.1836265101902171e-06,7.003901322055562e-05,3.404599871264314e-06,6.714065840047932e-06,
2022-02-01,1.586471827692962e-06,8.729674264010478e-05,4.218455467553887e-06,7.989282856405103e-06,
2022-02-02,1.2016654838368123e-06,6.977800225795566e-05,3.112455203530769e-06,5.598982229452513e-06,
2022-02-03,1.5225929018843274e-06,6.849847044020321e-05,3.3201338214965688e-06,9.07731588151536e-06,
2022-02-04,1.2212051755052351e-06,6.21407733244434e-05,3.709896712147321e-06,9.234407259380648e-06,
2022-02-05,1.1118773460992436e-06,6.708104188723525e-05,3.443641334889404e-06,1.0637248549949616e-05,
2022-02-06,1.0281558690129872e-06,6.751818630276487e-05,3.690070244700181e-06,1.103288207483563e-05,
2022-02-07,1.229448159149418e-06,7.944087042041199e-05,4.033768694627071e-06,7.913730596521793e-06,
2022-02-08,1.254190176015984e-06,8.14780550282953e-05,2.642684465306703e-06,7.906316234404032e-06,
2022-02-09,1.1987578910415852e-06,7.452572686897858e-05,3.742012069461191e-06,1.0788394276972605e-05,
2022-02-10,1.0981692374884778e-06,6.871698896716887e-05,2.6977549406009545e-06,4.391248993541414e-06,
2022-02-11,1.2327811243321786e-06,6.719514337426569e-05,3.0240751202253137e-06,6.537490693155611e-06,
2022-02-12,1.0922472037221802e-06,6.961962335027033e-05,3.588827813378745e-06,6.080912623366515e-06,
2022-02-13,1.035291876905529e-06,7.408313525151724e-05,3.1482658302385104e-06,1.0051095750356512e-05,
2022-02-14,1.068103073589837e-06,7.992262280221513e-05,2.9399203633159648e-06,7.883989719277407e-06,
2022-02-15,1.3318791296012036e-06,7.479538410275213e-05,2.9439592172419133e-06,4.581054894780804e-06,
2022-02-16,1.5029225446757492e-06,7.660865385152981e-05,3.112168947265098e-06,4.611251515180394e-06,
2022-02-17,1.4423153681750154e-06,8.304860089060187e-05,4.465747986357778e-06,1.3516244797424496e-05,
2022-02-18,1.3074952808066704e-06,8.107745627977062e-05,3.423777720524606e-06,7.574301189562036e-06,
2022-02-19,1.5831354759513994e-06,6.738496376515723e-05,3.465043831310913e-06,9.987145117498762e-06,
2022-02-20,1.0821106202778003e-06,6.562554213842523e-05,3.078812588191487e-06,1.1712436264825993e-05,
2022-02-21,1.136884748912549e-06,7.443672059589267e-05,3.410204266708756e-06,1.0143911363117291e-05,
2022-02-22,1.7590410904123011e-06,7.224334121903941e-05,3.2981713009188644e-06,5.575554188077529e-06,
2022-02-23,1.3185491614135512e-06,6.320156424468874e-05,2.836999456159539e-06,8.90364420592571e-06,
2022-02-24,1.0115509988746571e-06,4.395166008969051e-05,1.99136453819668e-06,6.277200384321593e-06,30096.0
2022-02-25,1.1479192195092805e-06,4.11079821283517e-05,1.7290438445174614e-06,4.356442544859477e-06,46347.0
2022-02-26,1.0942703962117477e-06,4.038808335008325e-05,1.7043747403872048e-06,4.460902018720378e-06,76575.0
2022-02-27,9.968114767673338e-07,4.792164089606576e-05,2.0869528624245223e-06,7.048567449151635e-06,98115.0
2022-02-28,1.3325870742115256e-06,5.360058847904556e-05,2.730544045795988e-06,8.003190141183234e-06,99245.0
2022-03-01,1.2106306973421951e-06,5.333405408238141e-05,2.644338576880442e-06,1.0018388925603789e-05,97499.0
2022-03-02,1.2281621602791811e-06,6.296141589516624e-05,3.4737362999500672e-06,3.159631980109766e-05,97379.0
2022-03-03,1.2757233776792568e-06,6.704115124494552e-05,3.3878442381165472e-06,1.781271493403479e-05,98517.0
2022-03-04,1.189238037436401e-06,6.1290339146575e-05,4.250537130828915e-06,2.5309699532924385e-05,105317.0
2022-03-05,1.1240646641716956e-06,5.254235975147464e-05,5.453642713859113e-06,2.3068503073301323e-05,127579.0
2022-03-06,1.23059329162039e-06,6.316743177038687e-05,6.2454099054068284e-06,2.428625593653965e-05,140843.0
2022-03-07,1.320687762994984e-06,5.7240411640653016e-05,6.133676918874121e-06,2.729825734749658e-05,140558.0
2022-03-08,1.316529200070169e-06,6.172167669997282e-05,6.810696229670423e-06,2.8980030440623973e-05,126322.0
2022-03-09,1.438065127323918e-06,6.09732425117832e-05,7.170890444243741e-06,2.7774812926715363e-05,116399.0
2022-03-10,1.4662271096289211e-06,6.638104480097055e-05,8.488770095317816e-06,2.7976829136430894e-05,85825.0
2022-03-11,1.1733667317415566e-06,6.219201328883035e-05,8.146227286320933e-06,3.7600752926591936e-05,76065.0
2022-03-12,1.38328907050241e-06,6.215874783749971e-05,7.520448957475383e-06,3.8993203068272935e-05,78108.0
2022-03-13,1.251278096891771e-06,5.7911044514614896e-05,7.130231818879115e-06,4.30374970218052e-05,80123.0
2022-03-14,1.387176066705744e-06,6.464043609166132e-05,6.5310461629552086e-06,2.9342984207869657e-05,70935.0
2022-03-15,1.3241420277784945e-06,6.019005969197768e-05,7.129572527034853e-06,2.584801431405593e-05,65787.0
2022-03-16,1.3101531417388574e-06,7.201364304570352e-05,7.161174927247578e-06,2.420316252689281e-05,59218.0
2022-03-17,1.3014939282935958e-06,6.382447243021216e-05,7.372294987072218e-06,2.472799208704253e-05,51462.0
2022-03-18,1.3617885099849034e-06,6.360737377129982e-05,5.864784236737328e-06,1.924559144030592e-05,41825.0
2022-03-19,1.3605480736230206e-06,5.999314146204811e-05,6.671536888595341e-06,2.219529501361889e-05,38992.0
2022-03-20,1.2443000116113052e-06,6.167661451923186e-05,6.341649871429564e-06,2.466109178447344e-05,32915.0
2022-03-21,1.3538325695591562e-06,6.795454113016556e-05,6.286707636840969e-06,2.2014793941528707e-05,29501.0
2022-03-22,1.233933155001257e-06,7.41086909732194e-05,6.5810318299015526e-06,1.79495550193126e-05,30328.0
2022-03-23,1.3783414180454174e-06,6.450550197375317e-05,5.807910440569029e-06,1.1756899868292576e-05,29598.0
2022-03-24,1.483330421469787e-06,7.115086329073127e-05,5.85261840772708e-06,1.535623534352038e-05,31706.0
2022-03-25,1.2276300734679805e-06,8.131736889466168e-05,5.700389459377695e-06,2.1562201069485173e-05,29700.0
2022-03-26,1.369896538219323e-06,8.181389485273183e-05,5.2899997277293925e-06,1.835665667787462e-05,30045.0
2022-03-27,1.3532812592589938e-06,7.703587883193492e-05,7.154041593141788e-06,2.9525333222586296e-05,26062.0
2022-03-28,1.3156080151150166e-06,7.35129249434306e-05,5.464651420113868e-06,2.049483183846147e-05,20512.0
2022-03-29,1.4052630587603742e-06,7.275641998594277e-05,5.547570170361613e-06,2.0454770037968087e-05,21793.0
2022-03-30,1.3023919238525556e-06,6.675673970723813e-05,4.817736264091172e-06,1.3470043045206308e-05,24777.0
2022-03-31,1.215812015906241e-06,6.969080342735271e-05,4.666622509378406e-06,1.8172068803366475e-05,22440.0
2022-04-01,1.1854738428859549e-06,6.261188163007874e-05,4.806264109050886e-06,1.677023283671483e-05,20497.0
2022-04-02,1.279882260718001e-06,6.05667877461275e-05,4.700635632485253e-06,1.608589026135725e-05,22916.0
2022-04-03,1.637219610730182e-06,6.760618108654729e-05,6.096148096070371e-06,1.8006453635060458e-05,21614.0
2022-04-04,1.3666881849504047e-06,6.791257953199743e-05,5.136554573718066e-06,1.3446930294157944e-05,17987.0
2022-04-05,1.2959270959340678e-06,7.891284282207285e-05,5.358285457595506e-06,1.3311151429667894e-05,20470.0
2022-04-06,1.418392360588454e-06,8.377640833630778e-05,3.879930872002655e-06,1.2940889639575518e-05,23542.0
2022-04-07,1.1442952511816166e-06,6.252566860305981e-05,4.163596633732121e-06,1.0949439228475808e-05,22933.0
2022-04-08,1.3566749571071645e-06,7.102748302727808e-05,5.095634653683735e-06,1.3013965092115336e-05,26711.0
2022-04-09,1.144683130274354e-06,7.026250868184328e-05,5.63426153875031e-06,1.723845471733761e-05,28212.0
2022-04-10,1.2017841876726204e-06,6.671949448315234e-05,5.138280524630773e-06,1.3862666982460187e-05,27615.0
2022-04-11,1.3204274144983656e-06,7.533045321179509e-05,4.076227462117447e-06,1.3588826328128648e-05,23449.0
2022-04-12,1.3751206727662796e-06,7.586429017840891e-05,4.293360782417331e-06,1.292272212171216e-05,23262.0
2022-04-13,1.2031042077455352e-06,7.168465231593915e-05,4.943008737197126e-06,1.2303286420744477e-05,24046.0
2022-04-14,1.201846659323559e-06,7.11836943492815e-05,4.669691814842369e-06,1.4305857219513591e-05,26025.0
2022-04-15,1.1864681765962008e-06,6.354467025267671e-05,3.951932434625685e-06,1.4094088105308725e-05,23621.0
2022-04-16,1.2374251658903368e-06,6.089906486394912e-05,5.9557918859316e-06,2.05820328975116e-05,18717.0
2022-04-17,1.2141873807710631e-06,6.600030031882685e-05,5.476330804495439e-06,1.9238265324092257e-05,17011.0
2022-04-18,1.1025479794628712e-06,6.685553451057376e-05,4.942203140611239e-06,2.143026057452535e-05,19581.0
2022-04-19,1.1935209862451804e-06,7.75524884233242e-05,4.614313375446431e-06,1.1814744801512288e-05,24464.0
2022-04-20,1.2773717792548623e-06,9.023319641699016e-05,4.547822370129855e-06,1.0210960943572487e-05,21739.0
2022-04-21,1.2259453061385682e-06,8.269057561297296e-05,3.582105015746107e-06,1.2335191120378592e-05,19292.0
2022-04-22,2.507140222399196e-06,9.224185008577104e-05,5.559243968380043e-06,1.7764381269465606e-05,17069.0
2022-04-23,1.4034508298506735e-06,8.5855572311439e-05,4.214870027738902e-06,2.807531371355544e-05,14434.0
2022-04-24,1.179505454552618e-06,7.98351883308581e-05,5.184769858190102e-06,1.753605764172291e-05,9320.0
2022-04-25,1.1738144043027275e-06,9.691155696354628e-05,4.6875607487192616e-06,1.1152241196211694e-05,13168.0
2022-04-26,1.2168579597660028e-06,8.805766414204121e-05,5.033479809629523e-06,1.4095311009328129e-05,20727.0
2022-04-27,1.28268215077803e-06,9.063482184492276e-05,5.158999424255664e-06,1.5948300316429965e-05,24102.0
2022-04-28,1.3060624666380465e-06,0.0001024866497653,5.545492971481515e-06,1.898147459380927e-05,23374.0
2022-04-29,1.2268680136166296e-06,0.0001115958544873,5.034933422701133e-06,1.4446304119466808e-05,22748.0
2022-04-30,1.180737037182733e-06,0.0001007220117058,5.720085329099644e-06,1.872124152762075e-05,22822.0
2022-05-01,1.1711389711297042e-06,0.0001181436061092,5.902835697377544e-06,2.6556039593900425e-05,19037.0
2022-05-02,1.3669545814401154e-06,0.0001140660769127,5.349808576738619e-06,1.208856495466051e-05,17996.0
2022-05-03,1.3293199956832404e-06,9.63483252953625e-05,5.061561400712155e-06,1.3123954898102475e-05,18744.0
2022-05-04,1.405113050365107e-06,0.0001193382994221,4.528680720883632e-06,1.2707901264690334e-05,24403.0
2022-05-05,1.2271931306885414e-06,0.0001026848639719,5.257431428003403e-06,1.4987845433808777e-05,24035.0
2022-05-06,1.1918412643597988e-06,9.57136982407853e-05,4.830927112280106e-06,1.0412972540693895e-05,23788.0
2022-05-07,1.0394513876809346e-06,8.277309320654432e-05,4.469921716530686e-06,1.4793940402011336e-05,25690.0
2022-05-08,1.3316508640835697e-06,9.23264775850843e-05,6.2121357244969125e-06,1.8548832119157697e-05,23030.0
2022-05-09,1.0925599975723147e-06,0.00010459690465,4.989206682876045e-06,1.2221207107636788e-05,16635.0
2022-05-10,1.293852101652214e-06,0.0001023618185409,4.335955794633691e-06,1.3270232942026255e-05,17687.0
2022-05-11,1.3041269225985084e-06,0.000108320458467,5.39833469175821e-06,1.2584679848480456e-05,20600.0
2022-05-12,1.328531112106435e-06,9.000104211732977e-05,4.197800894816155e-06,1.028012483498258e-05,21461.0
2022-05-13,1.3562808343677669e-06,8.393658583239758e-05,4.827954014676779e-06,1.6523589719267272e-05,20634.0
2022-05-14,1.219149900785308e-06,7.60325355650858e-05,5.371276397068991e-06,1.7903761799583828e-05,22241.0
2022-05-15,1.120814644965107e-06,7.666701031629197e-05,4.999141813988599e-06,1.8652120585316408e-05,19143.0
2022-05-16,1.3156724034114383e-06,9.336637575993208e-05,4.66388320154243e-06,1.4632187310810391e-05,18718.0
2022-05-17,1.2274805292119671e-06,8.936380709520483e-05,4.430903775000647e-06,1.1878801381425407e-05,19690.0
2022-05-18,1.275548712945349e-06,0.0001024259968461,5.192458473313359e-06,1.0050251256281408e-05,20840.0
2022-05-19,1.2845950370515162e-06,8.599840559261532e-05,4.82833068668056e-06,6.105869944439238e-06,21362.0
2022-05-20,1.2948492225034068e-06,9.027774331892676e-05,5.744166050519694e-06,1.656686609031723e-05,23031.0
2022-05-21,1.3154731754942451e-06,8.337983086379782e-05,4.783392295641979e-06,1.6263729463570633e-05,22372.0
2022-05-22,1.0895053093452292e-06,8.570667159480029e-05,6.230916988144421e-06,2.243361114163672e-05,19530.0
2022-05-23,1.2850041731999768e-06,9.2596653168691e-05,5.1269202176791095e-06,1.4873097188883795e-05,17872.0
2022-05-24,1.4967405812002514e-06,8.513890368992297e-05,4.9176799037382815e-06,1.151015356150919e-05,20280.0
2022-05-25,1.2076125514521657e-06,8.336074154989063e-05,4.998892322908871e-06,1.3804790869842634e-05,21010.0
2022-05-26,1.381501262159289e-06,9.259524466588498e-05,4.563262988021818e-06,1.1885462835125135e-05,21430.0
2022-05-27,1.1987068240556173e-06,9.02397984521726e-05,5.880592537057623e-06,1.734453276237701e-05,22245.0
2022-05-28,1.314075604025802e-06,7.439146924716402e-05,5.096291260145178e-06,1.714338124051221e-05,24585.0
2022-05-29,1.1707414534278395e-06,7.615128889177404e-05,5.525626046480593e-06,2.164213701295225e-05,20948.0
2022-05-30,1.337015454578197e-06,9.9083297564916e-05,5.078856297993428e-06,1.3961107457092865e-05,20280.0
2022-05-31,1.2801197188580454e-06,9.556266115670332e-05,4.315823553610671e-06,1.3398203541385675e-05,21833.0
2022-06-01,1.3477486872327305e-06,9.684405577970876e-05,3.693952562411967e-06,1.0917554991724494e-05,20745.0
2022-06-02,1.6732930996739155e-06,0.0001004376080215,4.973737926895926e-06,1.1642858234375102e-05,21631.0
2022-06-03,1.3241123785369191e-06,9.909904568466006e-05,4.569978165243668e-06,1.4879168750439142e-05,21705.0
2022-06-04,1.230301222538289e-06,8.715925514368673e-05,5.490048653348653e-06,2.440650697001026e-05,22516.0
2022-06-05,1.2836608696182925e-06,0.0001013574494965,5.491912962023671e-06,1.5578730906054778e-05,20198.0
2022-06-06,1.4022606206702008e-06,0.0001076935785025,4.265637981183232e-06,1.3347896524055195e-05,19849.0
2022-06-07,1.4757992055535694e-06,0.0001004478724966,6.017923946137672e-06,1.1528944807363258e-05,21604.0
2022-06-08,1.3498841846147763e-06,9.720031415141534e-05,4.877654541542871e-06,1.6456002409158752e-05,22738.0
2022-06-09,1.5641450772246292e-06,9.784863370791029e-05,6.0067900448588615e-06,1.988731088013621e-05,24622.0
2022-06-10,1.2741205752635217e-06,9.12239959688899e-05,5.376899503415656e-06,2.049876160742376e-05,23985.0
2022-06-11,1.2083686614614096e-06,8.687214675793308e-05,5.327543906282077e-06,2.156657550509433e-05,24158.0
2022-06-12,1.3130781077700811e-06,8.845888883491501e-05,6.041415894747578e-06,2.3700366692073455e-05,21017.0
2022-06-13,1.4234727910916925e-06,0.0001042095810488,5.8178744568053525e-06,2.1694254527006845e-05,21191.0
2022-06-14,1.366933239563207e-06,8.182616308508013e-05,5.359514178151212e-06,2.221489803765708e-05,23372.0
2022-06-15,1.3520614819330577e-06,8.936461261189298e-05,5.461470324987993e-06,2.0555984854014752e-05,23667.0
2022-06-16,1.364396441455623e-06,8.397060081610811e-05,5.248970844707229e-06,1.9164438978083974e-05,22166.0
2022-06-17,1.3089462391905123e-06,9.510607209040264e-05,4.571491620378377e-06,1.752479758858785e-05,25388.0
2022-06-18,1.381775353542947e-06,9.710969642664465e-05,4.84996243664339e-06,2.3491525921430635e-05,25257.0
2022-06-19,1.2162958469193074e-06,8.63255515247388e-05,4.606246099670477e-06,2.353917082799975e-05,23946.0
2022-06-20,1.358111402622372e-06,8.914172252104444e-05,6.108647742347456e-06,2.000908497602954e-05,22505.0
2022-06-21,1.356533785227798e-06,8.286858732036492e-05,4.478077991307464e-06,1.520640016833896e-05,23227.0
2022-06-22,1.2841325309235278e-06,7.398643359295942e-05,4.355979504747279e-06,1.209522192855394e-05,25689.0
2022-06-23,1.359230600905884e-06,7.169850080102232e-05,4.4239907021986375e-06,1.4769702360958024e-05,26753.0
2022-06-24,1.3667711604497154e-06,7.237731956069438e-05,5.009319839561504e-06,2.0139825314478795e-05,25778.0
2022-06-25,1.2414031406267182e-06,8.845634492258879e-05,5.036846580233014e-06,2.368229101430726e-05,24819.0
2022-06-26,1.2274398218010564e-06,7.59214746560179e-05,6.266579599892818e-06,2.0310432577537552e-05,23247.0
2022-06-27,1.3537329778851307e-06,7.351592763955449e-05,4.7733340647394416e-06,1.5822372462370674e-05,19607.0
2022-06-28,1.5293262054787123e-06,7.589423659805041e-05,5.188621894280668e-06,1.6758511288772613e-05,20699.0
2022-06-29,1.269273668636396e-06,7.325475431494921e-05,5.346296950314975e-06,2.221623349840961e-05,22697.0
2022-06-30,1.3410341857965927e-06,7.610114552517654e-05,4.266989863379518e-06,2.3166973548625303e-05,23367.0
2022-07-01,1.245645060904329e-06,8.11521488118708e-05,4.60649243979993e-06,1.701670369948295e-05,22993.0
2022-07-02,1.317455212545426e-06,0.0001280266349448,5.215366705471479e-06,2.887762661450923e-05,25135.0
2022-07-03,1.3205487426671542e-06,0.0001308092282063,5.884424258515468e-06,2.9323883840379296e-05,23565.0
2022-07-04,1.319440165456926e-06,8.56830233697984e-05,6.077692515811804e-06,1.5046169170098448e-05,20753.0
2022-07-05,1.553090142159817e-06,8.764186622843578e-05,5.950509175884831e-06,2.158824193892536e-05,20951.0
2022-07-06,1.3500962294499092e-06,9.298808099812772e-05,4.460931941731548e-06,1.6755693609329177e-05,22618.0
2022-07-07,1.4284359549316487e-06,9.23527258442411e-05,5.100832182977052e-06,1.6962829593837163e-05,22472.0
2022-07-08,1.400812577897899e-06,8.76200900734526e-05,6.463599117465797e-06,2.280311034425096e-05,22467.0
2022-07-09,1.4566186498454712e-06,8.149775593133381e-05,5.219293550124431e-06,1.9782002334276277e-05,24669.0
2022-07-10,1.283004644451238e-06,9.180531329153436e-05,6.027111119930001e-06,1.7253660857112576e-05,22613.0
2022-07-11,1.4840857416653865e-06,8.700906882640037e-05,5.038100931205083e-06,1.3605806019677748e-05,21032.0
2022-07-12,1.4892288611849298e-06,7.862016479779638e-05,5.126870275427603e-06,2.2355319168754718e-05,19779.0
2022-07-13,1.4470562393856946e-06,9.423574033628102e-05,4.42337478693749e-06,1.2737867888495535e-05,21598.0
2022-07-14,1.4622212794219335e-06,9.158817369010664e-05,5.09365824824238e-06,1.614278291488213e-05,24069.0
2022-07-15,1.5894206919994304e-06,0.0001144400842485,5.229829373867526e-06,2.7387714175728705e-05,24309.0
2022-07-16,1.4622065722085777e-06,9.928850868823524e-05,5.54424919918986e-06,1.665991313198843e-05,23006.0
2022-07-17,1.4817721371481926e-06,0.0001087969101677,5.545595156714312e-06,2.3673693405378663e-05,24271.0
2022-07-18,1.5305975398316606e-06,0.0001022414221865,7.127716831925106e-06,2.0621206657100982e-05,20928.0
2022-07-19,1.4989174642524277e-06,0.0001004716430955,6.351543350997898e-06,1.899121447890192e-05,21051.0
2022-07-20,1.510571223910349e-06,9.41916672952013e-05,4.638645578388e-06,1.9878650776335857e-05,22715.0
2022-07-21,1.4888795122565829e-06,8.389985754181653e-05,5.725885169882895e-06,1.544949583949905e-05,23752.0
2022-07-22,1.2572817058495355e-06,0.0001018965432379,6.302557043127441e-06,1.1380651111790651e-05,24040.0
2022-07-23,1.4602813490239378e-06,0.0001217311285084,6.77523550410647e-06,2.143935236004391e-05,23248.0
2022-07-24,1.5818885428274262e-06,9.814115697940156e-05,7.131276581642782e-06,2.742258052255892e-05,22054.0
2022-07-25,1.7465432765622677e-06,9.659123894307352e-05,5.381321798425532e-06,2.1517596563508087e-05,20424.0
2022-07-26,1.4773950072124605e-06,0.0001101618944361,5.525040608095876e-06,2.475119214350461e-05,20577.0
2022-07-27,1.5439204987065517e-06,0.0001024430757975,5.063249063733744e-06,1.64135409889432e-05,21826.0
2022-07-28,1.5724382735135912e-06,0.0001002609698783,5.409120155220112e-06,2.2195566990382847e-05,22582.0
2022-07-29,1.5113313771954982e-06,0.0001098469711986,6.219070340675491e-06,2.1575135409062055e-05,24076.0
2022-07-30,1.3526089966033087e-06,0.0001067057441125,6.619077078443392e-06,2.344461540892251e-05,24700.0
2022-07-31,1.4175097925890633e-06,9.480528426921152e-05,5.823899263626177e-06,1.7683316715034556e-05,23768.0
2022-08-01,1.4028333117920484e-06,8.883917389317003e-05,5.105583278546262e-06,2.1578086374382496e-05,22925.0
2022-08-02,1.411475821453816e-06,8.982434242916743e-05,6.364416062462343e-06,2.2172693730713487e-05,21360.0
2022-08-03,1.2458766288163603e-06,9.22840262761472e-05,4.878325534350461e-06,1.408484907355691e-05,23572.0
2022-08-04,1.329291486401198e-06,9.508855016047244e-05,5.918800683676721e-06,2.8035212226556555e-05,24152.0
2022-08-05,1.408933958651099e-06,0.0001052042075652,5.259361455784924e-06,2.3667447188861196e-05,23878.0
2022-08-06,1.5867321240200406e-06,0.0001034999336216,6.414076331918027e-06,3.02940797794591e-05,24396.0
2022-08-07,1.1859202655678931e-06,0.0001113770581461,6.4256417224507565e-06,2.567052358360509e-05,23773.0
2022-08-08,1.2666706825729623e-06,0.0001053340442566,6.991135392303763e-06,2.589644060486552e-05,22085.0
2022-08-09,1.096419113729345e-06,9.93546576091368e-05,4.674790413563125e-06,2.3230360293953404e-05,21221.0
2022-08-10,1.2928126605205618e-06,0.0001045882367898,5.243638830209918e-06,2.0197086845637337e-05,23682.0
2022-08-11,1.3250326958532395e-06,9.539142308896776e-05,4.303030118802714e-06,1.33104332683723e-05,24742.0
2022-08-12,1.30425439986146e-06,0.0001067980939147,4.805195787308485e-06,2.382328459248128e-05,25618.0
2022-08-13,1.4922979001716204e-06,0.000110669007845,5.294172924452594e-06,2.043218150315473e-05,27094.0
2022-08-14,1.2344914666816294e-06,0.000111858185343,6.64669335314048e-06,3.448143930251134e-05,23684.0
2022-08-15,1.4351729985403917e-06,9.74589387771125e-05,6.317819027976901e-06,2.5003634787649685e-05,21090.0
2022-08-16,1.603253275372692e-06,0.0001017250367611,5.376127202727917e-06,2.156974271517108e-05,24166.0
2022-08-17,1.6228716714225822e-06,0.0001017258967279,6.870304030749152e-06,2.0479496452046307e-05,25213.0
2022-08-18,1.5636254342299833e-06,8.87656608548463e-05,5.459129695332648e-06,1.2229507747637749e-05,25262.0
2022-08-19,1.6037740984068012e-06,8.929914497262528e-05,5.971415763351087e-06,2.2648048364666348e-05,25267.0
2022-08-20,1.6733855155573392e-06,9.952995279745624e-05,4.8623813976161085e-06,2.341613049419256e-05,28009.0
2022-08-21,1.337344844379806e-06,9.502540056557856e-05,6.004959877164884e-06,2.025883249761723e-05,27458.0
2022-08-22,1.49210988592682e-06,8.935283087206666e-05,4.943089074769318e-06,2.1299677948869414e-05,26468.0
2022-08-23,1.3937947860356802e-06,9.447599949932516e-05,4.263185899562566e-06,1.6536791605189614e-05,28446.0
2022-08-24,1.33925343256919e-06,8.871758969176765e-05,5.396871879200174e-06,1.4400338407952586e-05,25996.0
2022-08-25,1.4207970388094652e-06,9.27539636054133e-05,4.671589405909693e-06,1.5332771451146198e-05,24271.0
2022-08-26,1.2691856403405624e-06,9.320522275465706e-05,5.150978725278251e-06,1.8551071098734816e-05,24136.0
2022-08-27,1.462859833770652e-06,9.417143586028348e-05,5.328073984924945e-06,2.624566477858568e-05,25967.0
2022-08-28,1.3898930614216383e-06,8.673022017687351e-05,5.257796375835002e-06,1.3617908717212452e-05,24372.0
2022-08-29,1.5703783343788878e-06,8.85006190293746e-05,3.993204418996317e-06,1.667924758484495e-05,23225.0
2022-08-30,1.634260661143505e-06,7.431277033064239e-05,6.716854955423438e-06,2.322615109772597e-05,23605.0
2022-08-31,1.5027036420493684e-06,7.239042524871282e-05,4.772758491435808e-06,1.8703696047219943e-05,24586.0
2022-09-01,1.4203317795613831e-06,7.381695097158353e-05,4.353902084110242e-06,1.0209323618388475e-05,23688.0
2022-09-02,1.5106317621066315e-06,8.27749436507346e-05,4.88214578196665e-06,1.1022383194376462e-05,21438.0
2022-09-03,1.3309248927885435e-06,8.874077511124889e-05,5.4038183380376575e-06,1.244431170511959e-05,24037.0
