,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2022-02-01,9.04816413236651e-07,3.801632340778756e-05,1.6201314476837394e-06,5.113141028099267e-06,
2022-02-02,8.256341079422997e-07,3.769740369663549e-05,1.281599201453846e-06,2.488436546423339e-06,
2022-02-03,6.098449023462425e-07,3.3807309604358355e-05,8.224184695450217e-07,2.817098032194422e-06,
2022-02-04,5.532305325275395e-07,3.541234632282256e-05,8.965583721022693e-07,2.486186569833252e-06,
2022-02-05,4.342002774913104e-07,3.559641977553814e-05,1.178904240772949e-06,3.3845790840748787e-06,
2022-02-06,3.850911073030461e-07,2.9300344999313057e-05,1.3075052048150244e-06,5.72075366843329e-06,
2022-02-07,4.95682273688813e-07,3.94060254328165e-05,1.394023004760826e-06,7.913730596521793e-06,
2022-02-08,4.944403578524552e-07,3.912239943818941e-05,1.741769306679418e-06,1.8245345156316996e-06,
2022-02-09,4.853102880687386e-07,3.76586753374353e-05,1.4109225835673344e-06,4.315357710789041e-06,
2022-02-10,4.118134640581792e-07,3.77715899620862e-05,1.1342833272981286e-06,3.1366064239581525e-06,
2022-02-11,5.186182660983647e-07,3.0255404870088214e-05,8.858401867326677e-07,3.6319392739753393e-06,
2022-02-12,3.9068842286985673e-07,3.0900013986985925e-05,1.1962759377929151e-06,3.2743375664281237e-06,
2022-02-13,2.760778338414744e-07,3.79287908024235e-05,1.3409280388052914e-06,4.020438300142605e-06,
2022-02-14,4.147213399286546e-07,3.199231625998422e-05,9.092537206131848e-07,2.6279965730924687e-06,
2022-02-15,4.3162749570409373e-07,3.449414453185929e-05,8.498026606471502e-07,2.1378256175643757e-06,
2022-02-16,3.353628818697953e-07,3.2118534999864986e-05,1.0168472797994875e-06,3.381584444465622e-06,
2022-02-17,3.219080676796411e-07,3.928293195535572e-05,1.0025148540803174e-06,2.828981469228383e-06,
2022-02-18,4.2599039794023773e-07,4.211658282796469e-05,8.559444301311515e-07,4.328172108321163e-06,
2022-02-19,2.889850471974777e-07,3.399492785998058e-05,1.015616295384233e-06,3.8046267114281e-06,
2022-02-20,3.3205560550040813e-07,3.154259928588825e-05,1.4074571831732511e-06,5.4658035902521295e-06,
2022-02-21,3.829090994601294e-07,3.2528965619257715e-05,1.2675095504581216e-06,3.0739125342779677e-06,
2022-02-22,3.75795142042628e-07,3.5034013332846366e-05,9.95674354994374e-07,2.3476017634010645e-06,
2022-02-23,3.592332080631347e-07,3.177999260697014e-05,1.1101302219754715e-06,4.730060984398033e-06,
2022-02-24,4.312814336287299e-07,2.3659278723228845e-05,5.430994195081854e-07,2.746275168140697e-06,30096.0
2022-02-25,4.678163942520697e-07,1.9427744978467582e-05,6.370161532432752e-07,3.564362082157754e-06,46347.0
2022-02-26,3.554381943899473e-07,2.5042494571380288e-05,8.521873701936024e-07,4.05536547156398e-07,76575.0
2022-02-27,3.4869450898324985e-07,2.4289050865129217e-05,8.290634658946732e-07,3.5242837245758174e-06,98115.0
2022-02-28,4.856366888525967e-07,2.6465887716034973e-05,6.390635000799119e-07,4.523542253712262e-06,99245.0
2022-03-01,3.016386249270117e-07,2.331430603988046e-05,1.0577354307521767e-06,5.181925306346788e-06,97499.0
2022-03-02,3.638998993419797e-07,2.5163150910483108e-05,1.14834257849589e-06,4.914983080170747e-06,97379.0
2022-03-03,4.377482178311175e-07,2.8809283087488704e-05,1.1194615743341634e-06,4.725822329437801e-06,98517.0
2022-03-04,3.550602773641052e-07,2.7128510769795496e-05,1.8172586283978692e-06,7.0718278106700485e-06,105317.0
2022-03-05,2.810161660429239e-07,2.5597559878923543e-05,2.452525717475104e-06,6.151600819547019e-06,127579.0
2022-03-06,4.075079424710144e-07,2.391966118044016e-05,1.8993772392732108e-06,6.162184342107075e-06,140843.0
2022-03-07,4.988356256513561e-07,2.6652215243290305e-05,1.899260365742748e-06,1.0615988968470892e-05,140558.0
2022-03-08,3.621520453267455e-07,2.874062808166673e-05,1.99947045274728e-06,5.796006088124795e-06,126322.0
2022-03-09,4.736653683470472e-07,3.0962974713014903e-05,2.21589747633283e-06,9.126009961635048e-06,116399.0
2022-03-10,4.377431660631272e-07,2.7628206491748336e-05,2.2452181773847845e-06,1.4366479826815866e-05,85825.0
2022-03-11,4.361958110563407e-07,3.1544814987736634e-05,2.91384283703018e-06,1.1014361968395615e-05,76065.0
2022-03-12,4.1413283900843766e-07,2.5984394587807257e-05,2.665475579864693e-06,1.2114393186259551e-05,78108.0
2022-03-13,3.98496209201201e-07,2.635277868361689e-05,2.677597602870216e-06,9.984699309058807e-06,80123.0
2022-03-14,4.137191777894324e-07,3.332837163625107e-05,1.968260487465953e-06,6.923625487250144e-06,70935.0
2022-03-15,3.892046854812188e-07,2.6572613621714996e-05,1.8855067840092168e-06,6.7013370443848696e-06,65787.0
2022-03-16,3.823069823434699e-07,3.551859343440631e-05,1.98759140837892e-06,5.312889335171593e-06,59218.0
2022-03-17,3.743427352282583e-07,3.191223621510608e-05,2.2683984575606824e-06,7.326812470234824e-06,51462.0
2022-03-18,4.063041128151679e-07,3.406587381893882e-05,1.811634921295824e-06,5.897842538158265e-06,41825.0
2022-03-19,2.434207416066746e-07,3.075919541062636e-05,2.7489202920601173e-06,7.629632660931496e-06,38992.0
2022-03-20,3.688315995329927e-07,3.073122980385338e-05,2.519285565362429e-06,1.2014378048846037e-05,32915.0
2022-03-21,4.032692760388976e-07,3.200041118675069e-05,1.9159489940848666e-06,6.952040192061697e-06,29501.0
2022-03-22,3.507412735106313e-07,4.180490260027761e-05,1.8972344014130605e-06,6.450621335065465e-06,30328.0
2022-03-23,4.267310891781478e-07,3.084489280887801e-05,1.8149720126778213e-06,7.536474274546523e-06,29598.0
2022-03-24,4.564093604522422e-07,3.166533915821734e-05,1.821478177915061e-06,9.492945485085328e-06,31706.0
2022-03-25,4.150350782187123e-07,3.2884688943864874e-05,2.163224717917689e-06,7.280743218267721e-06,29700.0
2022-03-26,3.6616731367497625e-07,2.638750621021752e-05,2.0622032836911192e-06,1.0044208370912527e-05,30045.0
2022-03-27,3.918456183526042e-07,2.7545470027442604e-05,1.966648884170452e-06,9.73362633711636e-06,26062.0
2022-03-28,2.771755758847661e-07,2.844023348415968e-05,1.9579232360835784e-06,6.0618516705308565e-06,20512.0
2022-03-29,3.7946272506585773e-07,3.514921641212776e-05,2.01175621562564e-06,5.185716347653881e-06,21793.0
2022-03-30,3.6971125580330613e-07,3.584849589591725e-05,2.170955230115158e-06,8.980028696804204e-06,24777.0
2022-03-31,6.830887297847784e-07,3.86886445497436e-05,1.5354693417954755e-06,6.709686942781467e-06,22440.0
2022-04-01,4.573176247837204e-07,3.19806378153635e-05,2.387217272707394e-06,8.08564797484465e-06,20497.0
2022-04-02,3.4424419426208304e-07,3.034583386043089e-05,1.6295536859282211e-06,6.993865331024892e-06,22916.0
2022-04-03,2.962206630660965e-07,2.986486640230973e-05,2.051588301562144e-06,6.714270846971696e-06,21614.0
2022-04-04,3.870267426408226e-07,3.4081129066609005e-05,1.6051733042868954e-06,5.581744650405184e-06,17987.0
2022-04-05,3.708470620440257e-07,3.764878125160506e-05,1.6874158623367065e-06,3.767307008396574e-06,20470.0
2022-04-06,4.670838891363791e-07,3.6841432581629326e-05,1.6869264660881109e-06,7.76453378374531e-06,23542.0
2022-04-07,3.7999238529804636e-07,3.774889950931619e-05,1.4572588218062426e-06,7.477665814568843e-06,22933.0
2022-04-08,4.492595759600774e-07,4.296891625886861e-05,1.4292633784722672e-06,5.2609646117062e-06,26711.0
2022-04-09,3.491504528636061e-07,4.077276963654409e-05,9.014818462000496e-07,4.826767320854531e-06,28212.0
2022-04-10,4.0196194673009147e-07,3.440052753318528e-05,2.0553122098523093e-06,3.834354697276222e-06,27615.0
2022-04-11,3.259282858571916e-07,3.964760695357636e-05,1.417818247693025e-06,4.447252252842103e-06,23449.0
2022-04-12,3.276149565211199e-07,3.932160095327788e-05,1.806172467085912e-06,3.4791944173840435e-06,23262.0
2022-04-13,3.4184141696090853e-07,3.869171610358222e-05,1.6575358639702938e-06,4.968634900685269e-06,24046.0
2022-04-14,4.342438659599721e-07,8.38519789368655e-05,1.7112535222093154e-06,1.2799977512196373e-05,26025.0
2022-04-15,3.824512803680061e-07,3.686141044960468e-05,1.5083711582540786e-06,5.177420120317491e-06,23621.0
2022-04-16,3.6859473026520665e-07,5.0639611171966335e-05,2.113345507911213e-06,6.410797132011809e-06,18717.0
2022-04-17,3.329878435559437e-07,4.015891289240787e-05,1.7955182965558818e-06,5.327519628210163e-06,17011.0
2022-04-18,3.810276105496687e-07,3.5786697474678896e-05,1.5003116676855547e-06,6.2297269111992295e-06,19581.0
2022-04-19,4.807237305709754e-07,3.4342889398412487e-05,1.1535783438616078e-06,3.3389496178186898e-06,24464.0
2022-04-20,3.4523561601482775e-07,4.135688169112049e-05,1.626373562827895e-06,3.735717418380178e-06,21739.0
2022-04-21,3.839259321715089e-07,3.656473890386148e-05,1.347116416178023e-06,2.14525062963106e-06,19292.0
2022-04-22,3.7651399099634563e-07,4.466447477837335e-05,1.6613832549181737e-06,4.584356456636285e-06,17069.0
2022-04-23,3.475211578677859e-07,3.709294143552462e-05,2.090575533758496e-06,7.486750323614783e-06,14434.0
2022-04-24,3.1453478788069816e-07,3.652284275546587e-05,2.0555004763238864e-06,9.118749973695912e-06,9320.0
2022-04-25,4.089945659591385e-07,3.226151437580701e-05,1.40933198981102e-06,5.85492662801114e-06,13168.0
2022-04-26,4.858981436565636e-07,3.99666481597062e-05,1.250743467847336e-06,4.451150845050988e-06,20727.0
2022-04-27,5.24339662986965e-07,4.250183213733803e-05,1.188133200737668e-06,3.921713192564745e-06,24102.0
2022-04-28,4.368249466120493e-07,4.898366190776785e-05,1.449390208455396e-06,3.847596201447825e-06,23374.0
2022-04-29,3.466244202039548e-07,3.971783293714661e-05,2.0071694049957224e-06,3.832692929654459e-06,22748.0
2022-04-30,3.782048322225942e-07,3.814227000665261e-05,1.5302139096954462e-06,1.2209505344100488e-06,22822.0
2022-05-01,3.6464033899642804e-07,4.27418574986471e-05,1.920199564207153e-06,3.848701390420351e-06,19037.0
2022-05-02,3.1740431457587817e-07,4.130235726121534e-05,2.3363088088288905e-06,4.717488762794346e-06,17996.0
2022-05-03,2.7022242535200297e-07,4.19542074703857e-05,1.9221119243210715e-06,9.415011122551777e-06,18744.0
2022-05-04,4.0779306193561466e-07,4.255037358382635e-05,1.3301020299098775e-06,5.083160505876134e-06,24403.0
2022-05-05,4.651815116328406e-07,4.333624445167531e-05,1.363037777630512e-06,2.882277968040149e-06,24035.0
2022-05-06,3.367283869566717e-07,4.570942640345195e-05,1.610309037426702e-06,2.380108009301462e-06,23788.0
2022-05-07,4.0674184735340923e-07,4.400594828702356e-05,1.5500534984743508e-06,3.998362270813874e-06,25690.0
2022-05-08,3.829028043690776e-07,3.411514075602703e-05,1.6543187527192864e-06,3.2103747898542168e-06,23030.0
2022-05-09,4.70054882676461e-07,3.635029790721421e-05,2.340615480855428e-06,4.073735702545596e-06,16635.0
2022-05-10,3.8596266083184693e-07,3.976646187920687e-05,1.6928046595487695e-06,4.683611626597502e-06,17687.0
2022-05-11,3.170993544674456e-07,3.909085415754361e-05,2.0594802870291435e-06,3.556539957179259e-06,20600.0
2022-05-12,3.705426911317268e-07,3.559849831754033e-05,1.679120357926462e-06,3.997826324715448e-06,21461.0
2022-05-13,3.6410223741416565e-07,3.403667058524746e-05,1.5087356295864937e-06,3.671908826503838e-06,20634.0
2022-05-14,3.366309427541523e-07,2.7753320966723333e-05,1.893719242556375e-06,5.115360514166809e-06,22241.0
2022-05-15,3.8488351959179137e-07,3.3100262133143125e-05,1.8266095089573723e-06,4.502236003352236e-06,19143.0
2022-05-16,4.626073934575704e-07,4.256825642550094e-05,1.3097206250906822e-06,1.5677343547296847e-06,18718.0
2022-05-17,4.475651027090566e-07,4.44708079402909e-05,1.2290098062045589e-06,2.6397336403167577e-06,19690.0
2022-05-18,4.399976396571064e-07,3.666553800145504e-05,1.5577375419940078e-06,4.522613065326633e-06,20840.0
2022-05-19,4.985666052892249e-07,4.796358677811938e-05,1.620467148269503e-06,1.3273630313998343e-06,21362.0
2022-05-20,3.1334429583712334e-07,3.729559254132968e-05,1.6915335608892349e-06,3.845879628109356e-06,23031.0
2022-05-21,2.667742803449868e-07,3.0998353642995405e-05,1.1319477951519187e-06,6.346821254076345e-06,22372.0
2022-05-22,4.956181015060651e-07,3.834886584142342e-05,1.5908724225049585e-06,4.87687198731233e-06,19530.0
2022-05-23,5.871873374225059e-07,3.701072864208614e-05,1.4223068990980757e-06,2.772950323351216e-06,17872.0
2022-05-24,3.7963973925487437e-07,4.314471470773123e-05,2.1027320967708514e-06,4.282847836840629e-06,20280.0
2022-05-25,3.105289418019855e-07,3.266264149314283e-05,1.6193594848859722e-06,3.313149808762232e-06,21010.0
2022-05-26,3.815574914535179e-07,4.940433676117595e-05,1.9507078422078e-06,5.528122248895412e-06,21430.0
2022-05-27,3.857907019949113e-07,4.4199084956166174e-05,1.9958374671225878e-06,5.139120818482077e-06,22245.0
2022-05-28,3.604582386042999e-07,3.0154859427148703e-05,1.1598455971364888e-06,6.428767965192079e-06,24585.0
2022-05-29,4.141973373138205e-07,3.732661537482039e-05,1.8071229837546596e-06,6.4546724424594425e-06,20948.0
2022-05-30,3.187312383978983e-07,3.5966677223422896e-05,1.728221934733875e-06,8.066417641875876e-06,20280.0
2022-05-31,3.952047454192624e-07,4.4718424772047066e-05,1.3056272935292783e-06,4.466067847128559e-06,21833.0
2022-06-01,4.3145750053325045e-07,4.17909858539826e-05,1.5454291332539862e-06,4.367021996689797e-06,20745.0
2022-06-02,3.5951390205195535e-07,3.650899477103331e-05,1.2158026043523375e-06,3.63839319824222e-06,21631.0
2022-06-03,3.822180061756055e-07,4.133361905479838e-05,1.3485181471210825e-06,5.7863434029485554e-06,21705.0
2022-06-04,3.4323621063568214e-07,3.902426580475173e-05,2.265124968864129e-06,5.857561672802462e-06,22516.0
2022-06-05,3.147039551322265e-07,3.3112792265820884e-05,1.997059258917699e-06,5.473608156181409e-06,20198.0
2022-06-06,2.703153003701592e-07,3.932789057881351e-05,1.828130563364242e-06,5.720527081737942e-06,19849.0
2022-06-07,3.777343204690684e-07,4.099319832712863e-05,1.871427568615984e-06,5.565697493209849e-06,21604.0
2022-06-08,3.474949386137049e-07,3.787212240269961e-05,1.68841887976484e-06,2.468400361373813e-06,22738.0
2022-06-09,3.236162228740613e-07,3.311569379701099e-05,1.7982110325373662e-06,5.923879836636319e-06,24622.0
2022-06-10,4.566740413130903e-07,4.792854429188611e-05,1.6209770561767783e-06,8.912505046705983e-06,23985.0
2022-06-11,4.135101883328018e-07,3.135716531225577e-05,8.540337559688826e-07,4.621409036805929e-06,24158.0
2022-06-12,2.749257288143608e-07,2.5944260687931397e-05,1.2007783144839907e-06,7.5841173414635075e-06,21017.0
2022-06-13,3.999485485544634e-07,3.116281024507406e-05,1.6160762380014868e-06,7.509549643963907e-06,21191.0
2022-06-14,3.047588861976986e-07,3.968261292471932e-05,1.7741840038017806e-06,4.846886844579727e-06,23372.0
2022-06-15,5.334664350484173e-07,3.910741892699228e-05,1.4689471908588396e-06,6.292648424698393e-06,23667.0
2022-06-16,3.9507775745853057e-07,2.985621362350511e-05,1.968364066765211e-06,5.110517060822393e-06,22166.0
2022-06-17,2.442751784404829e-07,4.210925414103686e-05,2.053297083729271e-06,7.448038975149837e-06,25388.0
2022-06-18,3.856117265701248e-07,2.971150132216181e-05,1.391382666250153e-06,7.830508640476878e-06,25257.0
2022-06-19,3.722471275269055e-07,3.1203662732668324e-05,1.5728645218386996e-06,4.70783416559995e-06,23946.0
2022-06-20,3.438807718178442e-07,3.9618543342686414e-05,2.4434590969389824e-06,4.257252122559477e-06,22505.0
2022-06-21,3.558121403876192e-07,4.091543846229109e-05,1.6517500787609496e-06,4.520821671668339e-06,23227.0
2022-06-22,3.617274734995853e-07,3.739099332117304e-05,1.1812825775585842e-06,5.421996036937973e-06,25689.0
2022-06-23,3.719516171397858e-07,4.1851915583852566e-05,1.7125125298833437e-06,6.329872440410581e-06,26753.0
2022-06-24,3.164671478893637e-07,4.272027154558059e-05,9.633307383772124e-07,5.492679631221489e-06,25778.0
2022-06-25,3.8793848144584957e-07,3.0279287300424624e-05,1.4741989990925897e-06,4.736458202861452e-06,24819.0
2022-06-26,3.335899167264196e-07,3.410534994313304e-05,1.2765254740522408e-06,5.944516851962211e-06,23247.0
2022-06-27,3.569328108893271e-07,3.635224677982385e-05,1.2880425254058812e-06,3.722911167616629e-06,19607.0
2022-06-28,3.936431357297278e-07,3.810655997255053e-05,2.1683792991023684e-06,5.745775299007752e-06,20699.0
2022-06-29,3.390839403577376e-07,4.52551593323464e-05,1.5331292725167944e-06,6.278500771289671e-06,22697.0
2022-06-30,3.340984822745837e-07,4.5322460001660695e-05,1.097225964869019e-06,7.239679233945408e-06,23367.0
2022-07-01,4.6239854533569787e-07,4.110532755036064e-05,1.645175871357118e-06,7.219207630083676e-06,22993.0
2022-07-02,3.670053806376544e-07,3.563802107304899e-05,1.4073211744923038e-06,6.6640676802713605e-06,25135.0
2022-07-03,3.72912435636904e-07,3.654963729294149e-05,1.2161143467598631e-06,3.086724614776768e-06,23565.0
2022-07-04,3.919129204327504e-07,4.267736796196856e-05,1.8429132144719664e-06,4.513850751029534e-06,20753.0
2022-07-05,2.872767893012378e-07,6.645905354222712e-05,2.3562418884376173e-06,7.028729933603604e-06,20951.0
2022-07-06,3.755234545489814e-07,4.77461241749812e-05,1.8084859223236008e-06,1.3305991983879051e-05,22618.0
2022-07-07,2.752032573721525e-07,4.232833267861051e-05,1.8979840680844844e-06,4.361870466986698e-06,22472.0
2022-07-08,3.435955379749564e-07,4.583204711534443e-05,1.766449448251522e-06,6.080829425133588e-06,22467.0
2022-07-09,3.811712354735813e-07,4.422227504797947e-05,1.8493559823275544e-06,9.62367681126954e-06,24669.0
2022-07-10,3.708352294593279e-07,3.61110158181527e-05,2.191676770883637e-06,4.92961738774645e-06,22613.0
2022-07-11,3.351161352147647e-07,4.597005647318045e-05,2.069917436851701e-06,5.160822972981215e-06,21032.0
2022-07-12,3.519995490073471e-07,4.584796978734652e-05,1.87854788717958e-06,7.917508872267296e-06,19779.0
2022-07-13,4.550491318822939e-07,5.900580426212808e-05,2.6461259886143917e-06,7.076593271386409e-06,21598.0
2022-07-14,3.374356798666001e-07,4.6576149049238286e-05,1.9101218430908924e-06,7.062467525260933e-06,24069.0
2022-07-15,3.68891335392418e-07,3.940869066604301e-05,2.477287598147775e-06,6.086158705717489e-06,24309.0
2022-07-16,3.0064060363167015e-07,3.778524795219496e-05,2.509076279925338e-06,1.0210914500250971e-05,23006.0
2022-07-17,3.0144934595278416e-07,4.552914175498285e-05,2.485956449561588e-06,1.3044688202963752e-05,24271.0
2022-07-18,3.8048752402594965e-07,4.03628453003888e-05,2.5179434460604992e-06,1.2468636583363386e-05,20928.0
2022-07-19,3.510977844194876e-07,4.606398861645854e-05,2.922489271931548e-06,8.337606356591087e-06,21051.0
2022-07-20,3.075414467841429e-07,4.49712095732728e-05,2.7517389024335595e-06,9.442359118759532e-06,22715.0
2022-07-21,3.022203189058138e-07,4.838396692595554e-05,2.8237241933669077e-06,1.641508932946774e-05,23752.0
2022-07-22,2.929150927606445e-07,4.510444724911433e-05,2.51304489694322e-06,9.401407440174886e-06,24040.0
2022-07-23,3.69522414539594e-07,4.902145445339351e-05,1.6835433676870622e-06,4.823854281009879e-06,23248.0
2022-07-24,3.377991159162733e-07,4.077080705375733e-05,2.7838673286626904e-06,9.62195807809085e-06,22054.0
2022-07-25,3.796833209917973e-07,4.895720329991398e-05,2.6334127949741964e-06,1.0539230969881511e-05,20424.0
2022-07-26,3.812632276677317e-07,4.677445005343578e-05,3.0101945382039603e-06,1.027407975768116e-05,20577.0
2022-07-27,2.928125083753805e-07,5.180454727323184e-05,2.2803946164907702e-06,7.294907106196978e-06,21826.0
2022-07-28,4.308658546068315e-07,5.364390354174875e-05,2.395467497311764e-06,5.548891747595712e-06,22582.0
2022-07-29,4.720073970820775e-07,5.386726472239875e-05,1.8338284337889267e-06,9.031452031700396e-06,24076.0
2022-07-30,3.48196375363228e-07,4.4953994146382046e-05,1.61537000128678e-06,7.13531773315033e-06,24700.0
2022-07-31,2.588496142988724e-07,4.105955476983118e-05,2.011892472889043e-06,6.832190548990624e-06,23768.0
2022-08-01,3.18825752680011e-07,4.4498205684543575e-05,1.6528866729106604e-06,4.944978127462655e-06,22925.0
2022-08-02,3.3338539341087066e-07,4.612601367984274e-05,1.5274598549909623e-06,8.10156117083762e-06,21360.0
2022-08-03,3.401861716980842e-07,4.774475216846373e-05,1.728540543667486e-06,6.799582311372301e-06,23572.0
2022-08-04,4.195438246116738e-07,4.493565113778078e-05,2.998859013062872e-06,9.011318215678892e-06,24152.0
2022-08-05,3.08204303454928e-07,4.054047488978268e-05,1.898115412614108e-06,1.0071254122919657e-05,23878.0
2022-08-06,3.728386958079877e-07,3.696426200772254e-05,1.443167174681556e-06,2.7048285517374195e-06,24396.0
2022-08-07,3.097248803545013e-07,4.348183463294903e-05,1.8412657567256556e-06,7.130700995445859e-06,23773.0
2022-08-08,2.746502774510954e-07,4.239450697634224e-05,2.3177133637528778e-06,1.0358576241946209e-05,22085.0
2022-08-09,2.909727647974031e-07,5.108251115012192e-05,1.6361766447470935e-06,1.2061917844937346e-05,21221.0
2022-08-10,2.6032746406386736e-07,4.678501353968463e-05,1.9565816530634024e-06,6.426345814520971e-06,23682.0
2022-08-11,3.267817121529949e-07,4.786544717275608e-05,1.934389686434248e-06,9.179609150601586e-06,24742.0
2022-08-12,2.996260107789841e-07,4.4569283287241965e-05,1.929955685066523e-06,7.146985377744383e-06,25618.0
2022-08-13,2.725065730748177e-07,4.2688918601092194e-05,1.483972713672318e-06,5.1080453757886825e-06,27094.0
2022-08-14,2.3223106798961346e-07,3.865479063121149e-05,2.0015610665707126e-06,1.1336363606305095e-05,23684.0
2022-08-15,3.078342083825768e-07,3.612114514116757e-05,1.6365434831506431e-06,5.09333301229901e-06,21090.0
2022-08-16,3.3347668127752e-07,3.266968456103479e-05,1.6244413130544783e-06,6.095796854287479e-06,24166.0
2022-08-17,2.8129775637991426e-07,4.470252915220943e-05,1.4749805263755242e-06,9.525347186998282e-06,25213.0
2022-08-18,2.898856142111767e-07,4.587535038869933e-05,2.3957331756495798e-06,2.4459015495275497e-06,25262.0
2022-08-19,2.871771801554878e-07,5.937358480354586e-05,2.3265256220848397e-06,6.264353802992819e-06,25267.0
2022-08-20,3.355601561539783e-07,4.111019789460149e-05,2.2589015941681133e-06,4.8783605196234495e-06,28009.0
2022-08-21,2.7401255221237614e-07,4.4424046184184725e-05,1.2815463152486032e-06,4.711356394794705e-06,27458.0
2022-08-22,2.96750145380404e-07,4.213009124019723e-05,1.5969980087716255e-06,6.153240296340053e-06,26468.0
2022-08-23,3.484486965089201e-07,4.204261906653557e-05,1.267433645815898e-06,3.674842578931025e-06,28446.0
2022-08-24,3.931356850445042e-07,4.280664548663559e-05,1.486095155142077e-06,1.0350243230715922e-05,25996.0
2022-08-25,3.3787246654615334e-07,4.4208274020565686e-05,1.2457571749092514e-06,6.228938402028143e-06,24271.0
2022-08-26,2.591071030453051e-07,4.277453972847654e-05,1.9267019659437734e-06,6.01656359958967e-06,24136.0
2022-08-27,3.624398991133257e-07,4.035918679726435e-05,1.3024180852038754e-06,5.35625811807871e-06,25967.0
2022-08-28,3.6293943443651097e-07,4.743497478929328e-05,1.5886866747127345e-06,9.727077655151752e-06,24372.0
2022-08-29,3.8841804547137387e-07,5.683671239990247e-05,1.5119900227267607e-06,9.05444868891583e-06,23225.0
2022-08-30,3.5695693388134454e-07,5.310333158820583e-05,1.968733349003421e-06,8.225928513777946e-06,23605.0
2022-08-31,4.074385968238812e-07,4.453512336729568e-05,1.862539899096901e-06,4.922025275584195e-06,24586.0
2022-09-01,4.2166099705728563e-07,4.204356772729323e-05,1.6429819185321665e-06,3.2484211513054243e-06,23688.0
2022-09-02,3.854104495697271e-07,5.3403189452086834e-05,1.7966296477637272e-06,6.5317826337045695e-06,21438.0
